"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Human Resources","Human Resources","West Sussex (South West)","Outside London","20","15","42100","37290"
"In post","2022","Human Resources","Human Resources","Westminster","London","1610","1560","46630","41750"
"In post","2022","Human Resources","Human Resources","Wiltshire","Outside London","165","155","37060","33300"
"In post","2022","Human Resources","Human Resources","Wirral","Outside London","50","45","34000","30190"
"In post","2022","Human Resources","Human Resources","Wolverhampton","Outside London","15","10","32050","27570"
"In post","2022","Human Resources","Human Resources","Worcestershire CC","Outside London","35","35","38980","36050"
"In post","2022","Human Resources","Human Resources","York","Outside London","80","75","37980","33300"
"In post","2022","Human Resources","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Knowledge and Information Management","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Barking & Dagenham and Havering","London","10","10","31270","31060"
"In post","2022","Human Resources","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Bedford","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Birmingham","Outside London","45","40","30610","27570"
"In post","2022","Human Resources","Operational Delivery","Blackburn with Darwen","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Blackpool","Outside London","45","45","34850","31990"
"In post","2022","Human Resources","Operational Delivery","Bradford","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Brent","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","10","10","28560","27570"
"In post","2022","Human Resources","Operational Delivery","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Bristol, City of","Outside London","10","5","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Bromley","London","10","10","32270","31880"
"In post","2022","Human Resources","Operational Delivery","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","25","25","31440","27570"
"In post","2022","Human Resources","Operational Delivery","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","City of Edinburgh","Outside London","10","10","34120","30320"
"In post","2022","Human Resources","Operational Delivery","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Coventry","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Devon CC","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Dudley","Outside London","10","5","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Durham","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Ealing","London","20","15","33110","31060"
"In post","2022","Human Resources","Operational Delivery","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","East Sussex CC","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Falkirk","Outside London","10","10","28580","27570"
"In post","2022","Human Resources","Operational Delivery","Flintshire and Wrexham","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Glasgow City","Outside London","40","40","29060","27570"
"In post","2022","Human Resources","Operational Delivery","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Greater Manchester North West","Outside London","15","10","28610","27570"
"In post","2022","Human Resources","Operational Delivery","Greater Manchester South East","Outside London","15","10","28500","27570"
"In post","2022","Human Resources","Operational Delivery","Greater Manchester South West","Outside London","55","50","32100","33080"
"In post","2022","Human Resources","Operational Delivery","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Hackney and Newham","London","15","15","38120","31020"
"In post","2022","Human Resources","Operational Delivery","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Hertfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Kingston upon Hull, City of","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Leeds","Outside London","50","50","32970","30450"
"In post","2022","Human Resources","Operational Delivery","Leicester","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Lincolnshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Liverpool","Outside London","70","65","26640","22080"
"In post","2022","Human Resources","Operational Delivery","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Manchester","Outside London","30","30","31580","27570"
"In post","2022","Human Resources","Operational Delivery","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Mid Lancashire","Outside London","45","40","29570","27570"
"In post","2022","Human Resources","Operational Delivery","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Monmouthshire and Newport","Outside London","10","10","30910","29560"
"In post","2022","Human Resources","Operational Delivery","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
