"Status","Year","Age","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","60-64","Student Awards Agency for Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Student Awards Agency for Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Submarine Delivery Agency","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Submarine Delivery Agency","Ministry of Defence","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","The National Archives","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","The National Archives","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Debt Management Office","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Debt Management Office","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Export Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Export Finance","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Health Security Agency","Department of Health and Social Care","Female","45","[c]","41880","31830"
"New entrant CS","2022","60-64","UK Health Security Agency","Department of Health and Social Care","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Hydrographic Office","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Hydrographic Office","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Statistics Authority","UK Statistics Authority","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Statistics Authority","UK Statistics Authority","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Valuation Office Agency","HM Revenue and Customs","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Valuation Office Agency","HM Revenue and Customs","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Vehicle Certification Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Vehicle Certification Agency","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Welsh Government (excl. agencies)","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Welsh Government (excl. agencies)","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Wilton Park","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Wilton Park","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Cabinet Office (excl. agencies)","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Cabinet Office (excl. agencies)","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Charity Commission","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Charity Commission","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Crown Office and Procurator Fiscal Service","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Crown Office and Procurator Fiscal Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Crown Prosecution Service","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Crown Prosecution Service","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Defence Equipment and Support","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Defence Equipment and Support","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Defence Science and Technology Laboratory","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Defence Science and Technology Laboratory","Ministry of Defence","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for International Trade","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for International Trade","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Female","30","[c]","23130","21260"
"New entrant CS","2022","65+","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Male","35","[c]","24690","21260"
"New entrant CS","2022","65+","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Driver and Vehicle Licensing Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Driver and Vehicle Licensing Agency","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Driver and Vehicle Standards Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Driver and Vehicle Standards Agency","Department for Transport","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","Food Standards Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Food Standards Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Government Legal Department","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Government Legal Department","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Health and Safety Executive","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Health and Safety Executive","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","HM Courts and Tribunals Service","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","HM Courts and Tribunals Service","Ministry of Justice","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","HM Prison and Probation Service","Ministry of Justice","Female","165","[c]","30990","28200"
"New entrant CS","2022","65+","HM Prison and Probation Service","Ministry of Justice","Male","160","[c]","31110","28200"
"New entrant CS","2022","65+","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","HM Treasury (excl. agencies)","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","HM Treasury (excl. agencies)","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Home Office","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Home Office","Home Office","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Legal Aid Agency","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Legal Aid Agency","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Maritime and Coastguard Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Maritime and Coastguard Agency","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Ministry of Defence (excl. agencies)","Ministry of Defence","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Ministry of Defence (excl. agencies)","Ministry of Defence","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","Ministry of Justice (excl. agencies)","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Ministry of Justice (excl. agencies)","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","National Crime Agency","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","National Crime Agency","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","National Records of Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","National Records of Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Public Health England","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Public Health England","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Scottish Courts and Tribunals Service","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Scottish Courts and Tribunals Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Scottish Government (excl. agencies)","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Scottish Government (excl. agencies)","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Social Security Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Social Security Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Submarine Delivery Agency","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Submarine Delivery Agency","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","The National Archives","The National Archives","Female","[c]","[c]","[c]","[c]"
