"Status","Year","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Social Security Scotland","Glasgow City","Outside London","700","[c]","28700","27230"
"New entrant CS","2022","Social Security Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","10","[c]","27440","27230"
"New entrant CS","2022","Social Security Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","15","[c]","28120","27940"
"New entrant CS","2022","Social Security Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","North Lanarkshire","Outside London","20","[c]","27570","27230"
"New entrant CS","2022","Social Security Scotland","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Perth and Kinross, and Stirling","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","South Lanarkshire","Outside London","15","[c]","27290","27230"
"New entrant CS","2022","Social Security Scotland","West Lothian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Coventry","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","City of Edinburgh","Outside London","40","[c]","26490","21050"
"New entrant CS","2022","Submarine Delivery Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","165","[c]","35370","32000"
"New entrant CS","2022","Submarine Delivery Agency","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","10","[c]","41920","35150"
"New entrant CS","2022","Submarine Delivery Agency","Plymouth","Outside London","30","[c]","29330","28280"
"New entrant CS","2022","Submarine Delivery Agency","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","West Cumbria","Outside London","25","[c]","39710","34750"
"New entrant CS","2022","Submarine Delivery Agency","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Coventry","Outside London","25","[c]","24390","25000"
"New entrant CS","2022","Teaching Regulation Agency","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Birmingham","Outside London","15","[c]","20570","21130"
"New entrant CS","2022","The Insolvency Service","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","City of Edinburgh","Outside London","10","[c]","25400","21130"
"New entrant CS","2022","The Insolvency Service","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Hackney and Newham","London","10","[c]","31090","26200"
"New entrant CS","2022","The Insolvency Service","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Manchester","Outside London","10","[c]","31890","32360"
"New entrant CS","2022","The Insolvency Service","Medway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Plymouth","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Hounslow and Richmond upon Thames","London","100","[c]","31970","28040"
"New entrant CS","2022","Transport Scotland","City of Edinburgh","Outside London","10","[c]","42180","39660"
"New entrant CS","2022","Transport Scotland","Glasgow City","Outside London","45","[c]","33810","31540"
"New entrant CS","2022","UK Debt Management Office","Camden and City of London","London","15","[c]","47060","45000"
"New entrant CS","2022","UK Export Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Westminster","London","115","[c]","43100","37000"
"New entrant CS","2022","UK Export Finance","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Barnet","London","245","[c]","31530","26880"
"New entrant CS","2022","UK Health Security Agency","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Bedford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Berkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Bexley and Greenwich","London","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Birmingham","Outside London","95","[c]","31240","28590"
"New entrant CS","2022","UK Health Security Agency","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Bradford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Brent","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Brighton and Hove","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Bristol, City of","Outside London","50","[c]","30190","27120"
"New entrant CS","2022","UK Health Security Agency","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Cambridgeshire CC","Outside London","45","[c]","30900","25010"
"New entrant CS","2022","UK Health Security Agency","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Devon CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Ealing","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Enfield","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Glasgow City","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Gloucestershire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Hackney and Newham","London","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Haringey and Islington","London","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Harrow and Hillingdon","London","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Hertfordshire CC","Outside London","15","[c]","35560","32320"
"New entrant CS","2022","UK Health Security Agency","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
