"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","City of Edinburgh","AA/AO","65","60","22200","21460"
"In post","2022","Undeclared","City of Edinburgh","EO","70","70","28130","27570"
"In post","2022","Undeclared","City of Edinburgh","G6/G7","60","55","60690","61350"
"In post","2022","Undeclared","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","City of Edinburgh","SEO/HEO","135","135","39180","37710"
"In post","2022","Undeclared","Clackmannanshire and Fife","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Clackmannanshire and Fife","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Clackmannanshire and Fife","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Clackmannanshire and Fife","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Conwy and Denbighshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Conwy and Denbighshire","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Conwy and Denbighshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","AA/AO","35","35","21640","21260"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","EO","30","30","27320","27570"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","SEO/HEO","20","15","[c]","[c]"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Coventry","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Coventry","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Coventry","G6/G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Coventry","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Undeclared","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Croydon","AA/AO","80","70","25310","25630"
"In post","2022","Undeclared","Croydon","EO","150","140","30340","30460"
"In post","2022","Undeclared","Croydon","G6/G7","110","110","64720","62120"
"In post","2022","Undeclared","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Croydon","SEO/HEO","215","210","40070","38380"
"In post","2022","Undeclared","Croydon","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Darlington","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Darlington","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Darlington","G6/G7","25","25","[c]","[c]"
"In post","2022","Undeclared","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Darlington","SEO/HEO","40","35","33320","30590"
"In post","2022","Undeclared","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Derby","AA/AO","20","20","[c]","[c]"
"In post","2022","Undeclared","Derby","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Derby","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Derby","Unknown","15","10","[c]","[c]"
"In post","2022","Undeclared","Devon CC","AA/AO","130","115","24290","21860"
"In post","2022","Undeclared","Devon CC","EO","70","60","27880","27570"
"In post","2022","Undeclared","Devon CC","G6/G7","10","5","[c]","[c]"
"In post","2022","Undeclared","Devon CC","SEO/HEO","50","45","38350","37410"
"In post","2022","Undeclared","Devon CC","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Dorset","AA/AO","95","85","26160","24730"
"In post","2022","Undeclared","Dorset","EO","55","50","28500","27130"
"In post","2022","Undeclared","Dorset","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Dorset","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Dorset","SEO/HEO","40","40","38360","38160"
"In post","2022","Undeclared","Dorset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Dudley","AA/AO","15","15","[c]","[c]"
"In post","2022","Undeclared","Dudley","EO","25","25","[c]","[c]"
"In post","2022","Undeclared","Dudley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Dudley","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Dumfries and Galloway","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Dumfries and Galloway","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Dumfries and Galloway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Durham","AA/AO","310","260","26990","27120"
"In post","2022","Undeclared","Durham","EO","110","100","30040","27790"
"In post","2022","Undeclared","Durham","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Durham","SEO/HEO","70","65","39030","37460"
"In post","2022","Undeclared","Durham","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ealing","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Ealing","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ealing","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","East Ayrshire and North Ayrshire mainland","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","East Ayrshire and North Ayrshire mainland","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","East Ayrshire and North Ayrshire mainland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Ayrshire and North Ayrshire mainland","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","East Cumbria","AA/AO","15","10","[c]","[c]"
"In post","2022","Undeclared","East Cumbria","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Cumbria","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Derbyshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","55","50","28200","23380"
"In post","2022","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","25","20","[c]","[c]"
"In post","2022","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Kent","AA/AO","50","50","23130","24250"
"In post","2022","Undeclared","East Kent","EO","150","135","27080","27370"
"In post","2022","Undeclared","East Kent","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","East Kent","SEO/HEO","60","60","34460","33320"
"In post","2022","Undeclared","East Kent","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","East Lancashire","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","East Lancashire","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","East Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Merseyside","AA/AO","15","10","[c]","[c]"
"In post","2022","Undeclared","East Merseyside","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Riding of Yorkshire","AA/AO","90","80","27620","31330"
"In post","2022","Undeclared","East Riding of Yorkshire","EO","70","65","30230","29200"
"In post","2022","Undeclared","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Riding of Yorkshire","SEO/HEO","35","35","37910","36620"
"In post","2022","Undeclared","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Surrey","AA/AO","80","75","30120","30760"
"In post","2022","Undeclared","East Surrey","EO","25","25","[c]","[c]"
"In post","2022","Undeclared","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Surrey","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Undeclared","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Sussex CC","AA/AO","60","50","23540","21260"
"In post","2022","Undeclared","East Sussex CC","EO","45","40","27870","27570"
"In post","2022","Undeclared","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Sussex CC","SEO/HEO","30","25","[c]","[c]"
"In post","2022","Undeclared","East Sussex CC","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Enfield","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Enfield","EO","10","5","[c]","[c]"
"In post","2022","Undeclared","Enfield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Essex Haven Gateway","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Essex Haven Gateway","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Essex Haven Gateway","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Undeclared","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Essex Thames Gateway","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Essex Thames Gateway","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Falkirk","AA/AO","40","35","21330","21260"
"In post","2022","Undeclared","Falkirk","EO","35","35","27730","27570"
"In post","2022","Undeclared","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Falkirk","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Flintshire and Wrexham","AA/AO","65","60","22710","21770"
"In post","2022","Undeclared","Flintshire and Wrexham","EO","125","120","29180","29470"
"In post","2022","Undeclared","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Flintshire and Wrexham","SEO/HEO","50","45","37070","35100"
"In post","2022","Undeclared","Flintshire and Wrexham","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Glasgow City","AA/AO","175","160","21420","21260"
"In post","2022","Undeclared","Glasgow City","EO","135","125","27260","27570"
"In post","2022","Undeclared","Glasgow City","G6/G7","30","30","61630","62170"
"In post","2022","Undeclared","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Glasgow City","SEO/HEO","135","130","35630","33510"
"In post","2022","Undeclared","Gloucestershire CC","AA/AO","25","25","[c]","[c]"
"In post","2022","Undeclared","Gloucestershire CC","EO","35","30","27020","27130"
"In post","2022","Undeclared","Gloucestershire CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Gloucestershire CC","SEO/HEO","25","20","[c]","[c]"
"In post","2022","Undeclared","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Greater Manchester North East","AA/AO","55","50","26220","23960"
"In post","2022","Undeclared","Greater Manchester North East","EO","35","35","28190","27570"
"In post","2022","Undeclared","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Greater Manchester North East","SEO/HEO","20","15","[c]","[c]"
"In post","2022","Undeclared","Greater Manchester North East","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Greater Manchester North West","AA/AO","85","80","23900","21260"
"In post","2022","Undeclared","Greater Manchester North West","EO","35","35","28770","27570"
"In post","2022","Undeclared","Greater Manchester North West","SEO/HEO","15","10","[c]","[c]"
"In post","2022","Undeclared","Greater Manchester North West","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Greater Manchester South East","AA/AO","30","30","21380","21260"
"In post","2022","Undeclared","Greater Manchester South East","EO","25","25","[c]","[c]"
"In post","2022","Undeclared","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Greater Manchester South East","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Greater Manchester South West","AA/AO","90","75","21300","21260"
"In post","2022","Undeclared","Greater Manchester South West","EO","65","60","26830","26820"
"In post","2022","Undeclared","Greater Manchester South West","G6/G7","45","40","55770","55210"
"In post","2022","Undeclared","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Greater Manchester South West","SEO/HEO","120","115","35740","33370"
"In post","2022","Undeclared","Greater Manchester South West","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Gwent Valleys","AA/AO","10","5","[c]","[c]"
"In post","2022","Undeclared","Gwent Valleys","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Gwent Valleys","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Gwynedd","AA/AO","20","20","[c]","[c]"
