"Status","Year","Region_ITL3","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Oxfordshire CC","Outside London","Female","Heterosexual / straight","160","[c]","29890","26500"
"New entrant CS","2022","Oxfordshire CC","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Outside London","Female","Unknown","85","[c]","26720","25830"
"New entrant CS","2022","Oxfordshire CC","Outside London","Male","Heterosexual / straight","90","[c]","29770","27570"
"New entrant CS","2022","Oxfordshire CC","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Outside London","Male","Unknown","60","[c]","26880","27850"
"New entrant CS","2022","Oxfordshire CC","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Outside London","Female","Unknown","40","[c]","24430","21640"
"New entrant CS","2022","Perth and Kinross, and Stirling","Outside London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Outside London","Male","Unknown","45","[c]","23680","21640"
"New entrant CS","2022","Perth and Kinross, and Stirling","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Outside London","Female","Heterosexual / straight","60","[c]","28660","27570"
"New entrant CS","2022","Peterborough","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Outside London","Male","Heterosexual / straight","35","[c]","31990","28200"
"New entrant CS","2022","Peterborough","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Outside London","Female","Heterosexual / straight","85","[c]","27700","23770"
"New entrant CS","2022","Plymouth","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Outside London","Female","Unknown","85","[c]","25010","22600"
"New entrant CS","2022","Plymouth","Outside London","Male","Heterosexual / straight","85","[c]","29040","26350"
"New entrant CS","2022","Plymouth","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Outside London","Male","Unknown","70","[c]","26730","22600"
"New entrant CS","2022","Plymouth","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Outside London","Female","Heterosexual / straight","80","[c]","27210","25680"
"New entrant CS","2022","Portsmouth","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Outside London","Female","Unknown","65","[c]","26010","24800"
"New entrant CS","2022","Portsmouth","Outside London","Male","Heterosexual / straight","75","[c]","33350","27000"
"New entrant CS","2022","Portsmouth","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Outside London","Male","Unknown","50","[c]","26550","24880"
"New entrant CS","2022","Portsmouth","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Outside London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","London","Female","Heterosexual / straight","125","[c]","29330","27700"
"New entrant CS","2022","Redbridge and Waltham Forest","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","London","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","London","Male","Heterosexual / straight","70","[c]","30480","30130"
"New entrant CS","2022","Redbridge and Waltham Forest","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","London","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Outside London","Female","Heterosexual / straight","35","[c]","24580","23170"
"New entrant CS","2022","Sandwell","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Outside London","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Outside London","Male","Heterosexual / straight","30","[c]","29660","27570"
"New entrant CS","2022","Sandwell","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Outside London","Female","Unknown","30","[c]","24490","24400"
"New entrant CS","2022","Scottish Borders","Outside London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Outside London","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Outside London","Female","Heterosexual / straight","195","[c]","26380","26370"
"New entrant CS","2022","Sefton","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Outside London","Female","Unknown","150","[c]","23710","24440"
"New entrant CS","2022","Sefton","Outside London","Male","Heterosexual / straight","155","[c]","29180","26370"
"New entrant CS","2022","Sefton","Outside London","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Outside London","Male","Unknown","110","[c]","26720","24880"
"New entrant CS","2022","Sefton","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Outside London","Female","Heterosexual / straight","275","[c]","29060","27570"
"New entrant CS","2022","Sheffield","Outside London","Female","LGBO","30","[c]","27500","25240"
"New entrant CS","2022","Sheffield","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Outside London","Female","Unknown","135","[c]","27950","24880"
"New entrant CS","2022","Sheffield","Outside London","Male","Heterosexual / straight","220","[c]","32110","27660"
"New entrant CS","2022","Sheffield","Outside London","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Outside London","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Outside London","Male","Unknown","110","[c]","33050","27570"
"New entrant CS","2022","Sheffield","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Outside London","Female","Heterosexual / straight","50","[c]","26720","24920"
"New entrant CS","2022","Shropshire","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Outside London","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Outside London","Male","Heterosexual / straight","40","[c]","29900","29350"
"New entrant CS","2022","Shropshire","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Outside London","Female","Heterosexual / straight","40","[c]","26750","27570"
"New entrant CS","2022","Solihull","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Outside London","Female","Unknown","40","[c]","29690","24880"
"New entrant CS","2022","Solihull","Outside London","Male","Heterosexual / straight","35","[c]","28040","27570"
"New entrant CS","2022","Solihull","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Outside London","Male","Unknown","35","[c]","27780","24880"
"New entrant CS","2022","Solihull","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Outside London","Female","Heterosexual / straight","95","[c]","26910","23230"
"New entrant CS","2022","Somerset CC","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Outside London","Female","Unknown","40","[c]","25150","21020"
"New entrant CS","2022","Somerset CC","Outside London","Male","Heterosexual / straight","90","[c]","29130","25000"
"New entrant CS","2022","Somerset CC","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Outside London","Male","Unknown","60","[c]","30670","26740"
"New entrant CS","2022","Somerset CC","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
