"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","Brighton and Hove","Outside London","30","[c]","27600","27570"
"Leaver CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","East Surrey","Outside London","20","[c]","32340","29290"
"Leaver CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","East Sussex CC","Outside London","125","[c]","23690","21260"
"Leaver CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","West Surrey","Outside London","40","[c]","30130","29290"
"Leaver CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","West Sussex (North East)","Outside London","35","[c]","27420","27570"
"Leaver CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","West Sussex (South West)","Outside London","40","[c]","26200","27570"
"Leaver CS","2022","Department for Work and Pensions","Tees Valley and Durham","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tees Valley and Durham","Durham","Outside London","60","[c]","26300","24350"
"Leaver CS","2022","Department for Work and Pensions","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","50","[c]","25130","21260"
"Leaver CS","2022","Department for Work and Pensions","Tees Valley and Durham","South Teesside","Outside London","45","[c]","24380","21260"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Unknown","Unknown","85","[c]","30280","27570"
"Leaver CS","2022","Department for Work and Pensions","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","35","[c]","24040","21260"
"Leaver CS","2022","Department for Work and Pensions","West Central Scotland","Glasgow City","Outside London","190","[c]","25110","21260"
"Leaver CS","2022","Department for Work and Pensions","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","30","[c]","25050","26120"
"Leaver CS","2022","Department for Work and Pensions","West Central Scotland","North Lanarkshire","Outside London","55","[c]","23530","21260"
"Leaver CS","2022","Department for Work and Pensions","West Midlands","Birmingham","Outside London","160","[c]","27820","27570"
"Leaver CS","2022","Department for Work and Pensions","West Midlands","Coventry","Outside London","40","[c]","26170","27570"
"Leaver CS","2022","Department for Work and Pensions","West Midlands","Dudley","Outside London","75","[c]","23240","21260"
"Leaver CS","2022","Department for Work and Pensions","West Midlands","Sandwell","Outside London","25","[c]","25800","27570"
"Leaver CS","2022","Department for Work and Pensions","West Midlands","Solihull","Outside London","25","[c]","26600","27570"
"Leaver CS","2022","Department for Work and Pensions","West Midlands","Walsall","Outside London","30","[c]","24110","21260"
"Leaver CS","2022","Department for Work and Pensions","West Midlands","Wolverhampton","Outside London","35","[c]","25110","27570"
"Leaver CS","2022","Department for Work and Pensions","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","30","[c]","23610","21260"
"Leaver CS","2022","Department for Work and Pensions","West Wales and The Valleys","Central Valleys","Outside London","70","[c]","25790","27570"
"Leaver CS","2022","Department for Work and Pensions","West Wales and The Valleys","Conwy and Denbighshire","Outside London","15","[c]","26940","27570"
"Leaver CS","2022","Department for Work and Pensions","West Wales and The Valleys","Gwent Valleys","Outside London","30","[c]","26200","27570"
"Leaver CS","2022","Department for Work and Pensions","West Wales and The Valleys","Gwynedd","Outside London","25","[c]","21200","21260"
"Leaver CS","2022","Department for Work and Pensions","West Wales and The Valleys","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Wales and The Valleys","South West Wales","Outside London","45","[c]","25620","21260"
"Leaver CS","2022","Department for Work and Pensions","West Wales and The Valleys","Swansea","Outside London","45","[c]","22900","21260"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","Bradford","Outside London","85","[c]","25720","27570"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","Calderdale and Kirklees","Outside London","80","[c]","28030","27570"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","Leeds","Outside London","265","[c]","31350","27570"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","Wakefield","Outside London","30","[c]","26880","27570"
"Leaver CS","2022","Department of Health and Social Care","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","55","[c]","40270","33090"
"Leaver CS","2022","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","35","[c]","38330","31420"
"Leaver CS","2022","Department of Health and Social Care","Cumbria","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Derbyshire and Nottinghamshire","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Devon","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Dorset and Somerset","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Anglia","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Anglia","Cambridgeshire CC","Outside London","130","[c]","41950","37460"
"Leaver CS","2022","Department of Health and Social Care","East Anglia","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Essex","Heart of Essex","Outside London","30","[c]","47800","40060"
"Leaver CS","2022","Department of Health and Social Care","Essex","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Essex","West Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","65","[c]","43520","36690"
"Leaver CS","2022","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","155","[c]","31010","23940"
"Leaver CS","2022","Department of Health and Social Care","Greater Manchester","Manchester","Outside London","75","[c]","41820","34170"
"Leaver CS","2022","Department of Health and Social Care","Hampshire and Isle of Wight","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - East","Lambeth","London","640","[c]","43310","38200"
"Leaver CS","2022","Department of Health and Social Care","Inner London - East","Lewisham and Southwark","London","195","[c]","49080","47130"
"Leaver CS","2022","Department of Health and Social Care","Inner London - East","Tower Hamlets","London","220","[c]","49350","40850"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Westminster","London","585","[c]","48110","40650"
"Leaver CS","2022","Department of Health and Social Care","Kent","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Kent","Mid Kent","Outside London","15","[c]","76370","88800"
"Leaver CS","2022","Department of Health and Social Care","Lancashire","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Lancashire","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","35","[c]","56130","45840"
"Leaver CS","2022","Department of Health and Social Care","Merseyside","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Merseyside","Liverpool","Outside London","25","[c]","45330","43980"
"Leaver CS","2022","Department of Health and Social Care","Merseyside","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North Yorkshire","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North Yorkshire","York","Outside London","15","[c]","57230","40070"
"Leaver CS","2022","Department of Health and Social Care","Northumberland, and Tyne and Wear","Tyneside","Outside London","115","[c]","42140","36940"
"Leaver CS","2022","Department of Health and Social Care","Outer London - East and North East","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Outer London - East and North East","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Outer London - South","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Outer London - West and North West","Barnet","London","140","[c]","37820","32330"
"Leaver CS","2022","Department of Health and Social Care","Outer London - West and North West","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Outer London - West and North West","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Shropshire and Staffordshire","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South Yorkshire","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Surrey, East and West Sussex","East Surrey","Outside London","40","[c]","49940","45840"
"Leaver CS","2022","Department of Health and Social Care","Surrey, East and West Sussex","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Unknown","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Midlands","Birmingham","Outside London","125","[c]","43070","37190"
"Leaver CS","2022","Department of Health and Social Care","West Yorkshire","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Yorkshire","Leeds","Outside London","370","[c]","33620","29250"
"Leaver CS","2022","Estyn","East Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","East Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","West Midlands","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","West Wales and The Valleys","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
