"Status","Year","Age","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","The National Archives","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","The National Archives","London","Unknown","15","15","[c]","[c]"
"In post","2022","65+","UK Export Finance","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","65+","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","Outside London","Heterosexual / straight","195","130","23670","20350"
"In post","2022","65+","UK Statistics Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","Outside London","Unknown","50","30","26790","20350"
"In post","2022","65+","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Welsh Government","Outside London","Heterosexual / straight","145","110","40960","38160"
"In post","2022","65+","Welsh Government","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Welsh Government","Outside London","Undeclared","35","30","44320","38160"
"In post","2022","65+","Welsh Government","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Outside London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Attorney General's Departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Attorney General's Departments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Attorney General's Departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Attorney General's Departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Attorney General's Departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Education","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Levelling Up, Housing and Communities","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Levelling Up, Housing and Communities","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Levelling Up, Housing and Communities","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Home Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Home Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Home Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scottish Government","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","The National Archives","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","UK Statistics Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","UK Statistics Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Attorney General's Departments","London","Heterosexual / straight","60","[c]","32270","26970"
"Leaver CS","2022","20-29","Attorney General's Departments","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Attorney General's Departments","London","Undeclared","5","[c]","[c]","[c]"
