"Status","Year","Disability","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Scottish Government (excl. agencies)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government (excl. agencies)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Serious Fraud Office","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Serious Fraud Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Security Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Security Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Standards and Testing Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Standards and Testing Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Standards and Testing Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Standards and Testing Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Student Awards Agency for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Student Awards Agency for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Submarine Delivery Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Submarine Delivery Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Teaching Regulation Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Teaching Regulation Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The Insolvency Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The Insolvency Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The Insolvency Service","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The Insolvency Service","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Transport Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Transport Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Health Security Agency","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Health Security Agency","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Health Security Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Health Security Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Hydrographic Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Hydrographic Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Outside London","Male","35","[c]","31570","29540"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Valuation Office Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Valuation Office Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Valuation Office Agency","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Valuation Office Agency","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Vehicle Certification Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Vehicle Certification Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Veterinary Medicines Directorate","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Veterinary Medicines Directorate","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Revenue Authority","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Revenue Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wilton Park","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wilton Park","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Accountant in Bankruptcy","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Accountant in Bankruptcy","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Accountant in Bankruptcy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Animal and Plant Health Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Animal and Plant Health Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Animal and Plant Health Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Animal and Plant Health Agency","Outside London","Female","30","[c]","25540","24370"
"New entrant CS","2022","Declared disabled","Animal and Plant Health Agency","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Animal and Plant Health Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Animal and Plant Health Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Animal and Plant Health Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Attorney General's Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Attorney General's Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Attorney General's Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office (excl. agencies)","London","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office (excl. agencies)","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office (excl. agencies)","Outside London","Female","35","[c]","37290","37300"
"New entrant CS","2022","Declared disabled","Cabinet Office (excl. agencies)","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Companies House","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Companies House","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Companies House","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Companies House","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Companies House","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Companies House","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Criminal Injuries Compensation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Criminal Injuries Compensation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Criminal Injuries Compensation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Criminal Injuries Compensation Authority","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Criminal Injuries Compensation Authority","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Criminal Injuries Compensation Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Crown Commercial Service","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Crown Commercial Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Crown Commercial Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Crown Commercial Service","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Crown Commercial Service","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Crown Commercial Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Crown Prosecution Service","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Crown Prosecution Service","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Crown Prosecution Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Crown Prosecution Service","Outside London","Female","45","[c]","31570","26970"
"New entrant CS","2022","Declared disabled","Crown Prosecution Service","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Crown Prosecution Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Defence Equipment and Support","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Defence Equipment and Support","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Defence Equipment and Support","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Defence Equipment and Support","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Defence Equipment and Support","Outside London","Male","35","[c]","30710","30400"
"New entrant CS","2022","Declared disabled","Defence Equipment and Support","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Defence Science and Technology Laboratory","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Defence Science and Technology Laboratory","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Defence Science and Technology Laboratory","Outside London","Unknown","[c]","[c]","[c]","[c]"
