"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Warrington","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Warrington","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Warwickshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Warwickshire CC","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Warwickshire CC","EO","EO","15","[c]","26700","27570"
"Leaver CS","2022","50-59","Warwickshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Warwickshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Warwickshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Warwickshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Cumbria","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Cumbria","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Cumbria","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Essex","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Essex","EO","EO","15","[c]","29000","29200"
"Leaver CS","2022","50-59","West Essex","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Essex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Kent","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Kent","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Kent","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Lothian","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Lothian","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Lothian","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Lothian","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Lothian","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Lothian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Northamptonshire","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Northamptonshire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Northamptonshire","EO","EO","10","[c]","27280","27570"
"Leaver CS","2022","50-59","West Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Northamptonshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Surrey","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Surrey","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Surrey","EO","EO","15","[c]","29430","29290"
"Leaver CS","2022","50-59","West Surrey","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Surrey","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Surrey","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Surrey","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Surrey","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Sussex (North East)","EO","EO","20","[c]","27700","27570"
"Leaver CS","2022","50-59","West Sussex (North East)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Sussex (North East)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Sussex (North East)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Sussex (North East)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Sussex (South West)","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Sussex (South West)","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Sussex (South West)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Sussex (South West)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Sussex (South West)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Sussex (South West)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Westminster","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Westminster","AA/AO","AO","30","[c]","24340","23740"
"Leaver CS","2022","50-59","Westminster","EO","EO","45","[c]","28950","28650"
"Leaver CS","2022","50-59","Westminster","G6/G7","G6","85","[c]","69980","68730"
"Leaver CS","2022","50-59","Westminster","G6/G7","G7","125","[c]","57520","55760"
"Leaver CS","2022","50-59","Westminster","SCS level","SCS level","85","[c]","97280","92310"
"Leaver CS","2022","50-59","Westminster","SEO/HEO","HEO","70","[c]","35780","36300"
"Leaver CS","2022","50-59","Westminster","SEO/HEO","SEO","85","[c]","42220","41950"
"Leaver CS","2022","50-59","Westminster","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wiltshire","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wiltshire","AA/AO","AO","15","[c]","20600","20520"
"Leaver CS","2022","50-59","Wiltshire","EO","EO","25","[c]","27890","26670"
"Leaver CS","2022","50-59","Wiltshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wiltshire","G6/G7","G7","20","[c]","55350","54540"
"Leaver CS","2022","50-59","Wiltshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wiltshire","SEO/HEO","HEO","20","[c]","33040","33300"
"Leaver CS","2022","50-59","Wiltshire","SEO/HEO","SEO","20","[c]","41040","40580"
"Leaver CS","2022","50-59","Wiltshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wirral","AA/AO","AO","15","[c]","21140","21260"
"Leaver CS","2022","50-59","Wirral","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wirral","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wirral","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wirral","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wolverhampton","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wolverhampton","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wolverhampton","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wolverhampton","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wolverhampton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wolverhampton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Worcestershire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Worcestershire CC","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Worcestershire CC","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Worcestershire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Worcestershire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Worcestershire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Worcestershire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Worcestershire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","York","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","York","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","York","EO","EO","15","[c]","26570","26670"
"Leaver CS","2022","50-59","York","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","York","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","York","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","York","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","York","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Aberdeen City and Aberdeenshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Aberdeen City and Aberdeenshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Aberdeen City and Aberdeenshire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Aberdeen City and Aberdeenshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Aberdeen City and Aberdeenshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Aberdeen City and Aberdeenshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Aberdeen City and Aberdeenshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Angus and Dundee City","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Angus and Dundee City","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Angus and Dundee City","EO","EO","15","[c]","28010","27570"
"Leaver CS","2022","60-64","Angus and Dundee City","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Angus and Dundee City","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Angus and Dundee City","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Antrim and Newtownabbey","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Antrim and Newtownabbey","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Antrim and Newtownabbey","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ards and North Down","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ards and North Down","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ards and North Down","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ards and North Down","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Barking & Dagenham and Havering","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Barking & Dagenham and Havering","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Barnet","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Barnet","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Barnet","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Barnet","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Barnet","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Barnet","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Barnet","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Barnet","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Barnsley, Doncaster and Rotherham","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Barnsley, Doncaster and Rotherham","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Barnsley, Doncaster and Rotherham","EO","EO","15","[c]","27630","27570"
"Leaver CS","2022","60-64","Barnsley, Doncaster and Rotherham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Barnsley, Doncaster and Rotherham","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Barnsley, Doncaster and Rotherham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Barnsley, Doncaster and Rotherham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","30","[c]","26260","26670"
"Leaver CS","2022","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","25","[c]","56080","55080"
"Leaver CS","2022","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","30","[c]","34890","33460"
"Leaver CS","2022","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","40","[c]","43100","41630"
"Leaver CS","2022","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bedford","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bedford","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bedford","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bedford","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bedford","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bedford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Belfast","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Belfast","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Belfast","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Belfast","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Belfast","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Berkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Berkshire","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Berkshire","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Berkshire","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Berkshire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Berkshire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bexley and Greenwich","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bexley and Greenwich","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bexley and Greenwich","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bexley and Greenwich","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bexley and Greenwich","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Birmingham","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Birmingham","AA/AO","AO","40","[c]","21160","21260"
"Leaver CS","2022","60-64","Birmingham","EO","EO","35","[c]","27220","27570"
"Leaver CS","2022","60-64","Birmingham","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Birmingham","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Birmingham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Birmingham","SEO/HEO","HEO","25","[c]","33770","34290"
"Leaver CS","2022","60-64","Birmingham","SEO/HEO","SEO","15","[c]","42710","40670"
"Leaver CS","2022","60-64","Birmingham","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Blackburn with Darwen","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Blackburn with Darwen","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Blackburn with Darwen","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Blackpool","AA/AO","AO","20","[c]","21040","21140"
"Leaver CS","2022","60-64","Blackpool","EO","EO","20","[c]","27160","27570"
"Leaver CS","2022","60-64","Blackpool","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Blackpool","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Blackpool","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Blackpool","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bournemouth, Christchurch and Poole","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bournemouth, Christchurch and Poole","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bournemouth, Christchurch and Poole","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bournemouth, Christchurch and Poole","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bournemouth, Christchurch and Poole","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bradford","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bradford","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bradford","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bradford","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bradford","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bradford","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bradford","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bradford","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bradford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Breckland and South Norfolk","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Breckland and South Norfolk","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Breckland and South Norfolk","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Brent","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Brent","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Brent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Brent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bridgend and Neath Port Talbot","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bridgend and Neath Port Talbot","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bridgend and Neath Port Talbot","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bridgend and Neath Port Talbot","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bridgend and Neath Port Talbot","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Brighton and Hove","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Brighton and Hove","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Brighton and Hove","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Brighton and Hove","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Brighton and Hove","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bristol, City of","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bristol, City of","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bristol, City of","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bristol, City of","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bristol, City of","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bristol, City of","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bristol, City of","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bristol, City of","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bromley","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bromley","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bromley","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bromley","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Buckinghamshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Buckinghamshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Buckinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Buckinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Buckinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Buckinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Buckinghamshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Buckinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Caithness and Sutherland, and Ross and Cromarty","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Caithness and Sutherland, and Ross and Cromarty","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Caithness and Sutherland, and Ross and Cromarty","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Calderdale and Kirklees","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Calderdale and Kirklees","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Calderdale and Kirklees","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Calderdale and Kirklees","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Calderdale and Kirklees","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Calderdale and Kirklees","Unknown","Unknown","[c]","[c]","[c]","[c]"
