"Status","Year","Disability","Ethnicity","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","East Midlands (England)","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","East Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","East of England","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","East of England","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","London","Female","280","[c]","42650","39110"
"Leaver Dept.","2022","Declared disabled","White","London","Male","180","[c]","46600","39600"
"Leaver Dept.","2022","Declared disabled","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","North East (England)","Female","50","[c]","29810","27570"
"Leaver Dept.","2022","Declared disabled","White","North East (England)","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","North West (England)","Female","120","[c]","31060","28000"
"Leaver Dept.","2022","Declared disabled","White","North West (England)","Male","50","[c]","35360","27570"
"Leaver Dept.","2022","Declared disabled","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Scotland","Female","55","[c]","26940","27570"
"Leaver Dept.","2022","Declared disabled","White","Scotland","Male","50","[c]","29010","27570"
"Leaver Dept.","2022","Declared disabled","White","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","South East (England)","Female","35","[c]","36050","30460"
"Leaver Dept.","2022","Declared disabled","White","South East (England)","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","South West (England)","Female","80","[c]","33160","28940"
"Leaver Dept.","2022","Declared disabled","White","South West (England)","Male","55","[c]","34120","30530"
"Leaver Dept.","2022","Declared disabled","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Wales","Female","40","[c]","30380","27570"
"Leaver Dept.","2022","Declared disabled","White","Wales","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","West Midlands (England)","Female","50","[c]","34990","28590"
"Leaver Dept.","2022","Declared disabled","White","West Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Yorkshire and The Humber","Female","60","[c]","35730","31990"
"Leaver Dept.","2022","Declared disabled","White","Yorkshire and The Humber","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","East Midlands (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","East Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","East of England","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","East of England","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","London","Female","590","[c]","38420","32330"
"Leaver Dept.","2022","Declared non-disabled","Asian","London","Male","420","[c]","40670","34550"
"Leaver Dept.","2022","Declared non-disabled","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","North West (England)","Female","70","[c]","29180","24950"
"Leaver Dept.","2022","Declared non-disabled","Asian","North West (England)","Male","85","[c]","27030","27570"
"Leaver Dept.","2022","Declared non-disabled","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Scotland","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","South East (England)","Female","35","[c]","37200","31920"
"Leaver Dept.","2022","Declared non-disabled","Asian","South East (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","South West (England)","Female","60","[c]","37150","28870"
"Leaver Dept.","2022","Declared non-disabled","Asian","South West (England)","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Wales","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Wales","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","West Midlands (England)","Female","135","[c]","27150","25010"
"Leaver Dept.","2022","Declared non-disabled","Asian","West Midlands (England)","Male","115","[c]","28800","25860"
"Leaver Dept.","2022","Declared non-disabled","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Yorkshire and The Humber","Female","65","[c]","32730","27570"
"Leaver Dept.","2022","Declared non-disabled","Asian","Yorkshire and The Humber","Male","65","[c]","31450","27570"
"Leaver Dept.","2022","Declared non-disabled","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","East Midlands (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","East of England","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","East of England","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","London","Female","440","[c]","36430","32330"
"Leaver Dept.","2022","Declared non-disabled","Black","London","Male","165","[c]","36790","32330"
"Leaver Dept.","2022","Declared non-disabled","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","North West (England)","Female","40","[c]","28510","27570"
"Leaver Dept.","2022","Declared non-disabled","Black","North West (England)","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Scotland","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","South West (England)","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","South West (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
