"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Corporate Finance","North Yorkshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","South Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Tower Hamlets","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Tower Hamlets","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Westminster","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Westminster","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Aberdeen City and Aberdeenshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Aberdeen City and Aberdeenshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Angus and Dundee City","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Angus and Dundee City","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Barking & Dagenham and Havering","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Barking & Dagenham and Havering","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Barnet","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Barnet","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Barnsley, Doncaster and Rotherham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Barnsley, Doncaster and Rotherham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Bedford","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Bedford","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Bexley and Greenwich","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Bexley and Greenwich","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Birmingham","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Birmingham","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Blackburn with Darwen","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Blackburn with Darwen","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Blackpool","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Blackpool","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Bournemouth, Christchurch and Poole","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Bournemouth, Christchurch and Poole","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Bradford","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Bradford","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Bridgend and Neath Port Talbot","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Bridgend and Neath Port Talbot","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Brighton and Hove","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Bromley","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Bromley","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cardiff and Vale of Glamorgan","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cardiff and Vale of Glamorgan","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Central Valleys","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Central Valleys","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cheshire East","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Dudley","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Dudley","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Ayrshire and North Ayrshire mainland","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Ayrshire and North Ayrshire mainland","Outside London","Male","30","[c]","21990","21260"
"New entrant CS","2022","Counter Fraud","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Kent","Outside London","Female","30","[c]","25060","24250"
"New entrant CS","2022","Counter Fraud","East Kent","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Merseyside","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Merseyside","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Riding of Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Sussex CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Sussex CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Essex Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Essex Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Falkirk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Falkirk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Flintshire and Wrexham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Flintshire and Wrexham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Glasgow City","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Glasgow City","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Gloucestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Gloucestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Greater Manchester North East","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Greater Manchester North East","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Greater Manchester South East","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Greater Manchester South East","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Gwynedd","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Gwynedd","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Hackney and Newham","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Hackney and Newham","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Herefordshire, County of","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Hertfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Hertfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Leicester","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Leicester","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Liverpool","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Liverpool","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Manchester","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Merton, Kingston upon Thames and Sutton","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Mid Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Milton Keynes","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Milton Keynes","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North and North East Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North and North East Lincolnshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North Yorkshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North Yorkshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Norwich and East Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
