"Status","Year","Disability","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","White","Outside London","SEO","905","[c]","39260","38310"
"Leaver Dept.","2022","Declared non-disabled","White","Outside London","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Overseas","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Unknown","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Unknown","AO","35","[c]","21840","21840"
"Leaver Dept.","2022","Declared non-disabled","White","Unknown","EO","45","[c]","27020","26780"
"Leaver Dept.","2022","Declared non-disabled","White","Unknown","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Unknown","G7","40","[c]","54560","54700"
"Leaver Dept.","2022","Declared non-disabled","White","Unknown","HEO","55","[c]","32630","32000"
"Leaver Dept.","2022","Declared non-disabled","White","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Unknown","SEO","35","[c]","40530","40070"
"Leaver Dept.","2022","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","London","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","London","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Outside London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Outside London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Outside London","HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","London","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","London","HEO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Outside London","AA","[c]","[c]","[c]","[c]"
