"Status","Year","Disability","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Analysis","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Outside London","Male","50","[c]","35930","33080"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","London","Female","170","[c]","34070","31060"
"New entrant CS","2022","Undeclared","No function","London","Male","140","[c]","35600","32560"
"New entrant CS","2022","Undeclared","No function","Outside London","Female","545","[c]","26550","24860"
"New entrant CS","2022","Undeclared","No function","Outside London","Male","370","[c]","27130","26130"
"New entrant CS","2022","Undeclared","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outside London","Female","75","[c]","28930","27230"
"New entrant CS","2022","Undeclared","Unknown","Outside London","Male","70","[c]","29920","27230"
"New entrant CS","2022","Undeclared","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","London","Female","100","[c]","36480","32300"
"New entrant CS","2022","Unknown","Analysis","London","Male","105","[c]","39170","34130"
"New entrant CS","2022","Unknown","Analysis","Outside London","Female","85","[c]","32330","30710"
"New entrant CS","2022","Unknown","Analysis","Outside London","Male","85","[c]","30730","30210"
"New entrant CS","2022","Unknown","Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","London","Female","80","[c]","56380","53360"
"New entrant CS","2022","Unknown","Commercial","London","Male","70","[c]","61120","64250"
"New entrant CS","2022","Unknown","Commercial","Outside London","Female","170","[c]","42960","36500"
"New entrant CS","2022","Unknown","Commercial","Outside London","Male","165","[c]","51670","40000"
"New entrant CS","2022","Unknown","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","London","Female","150","[c]","36580","34550"
"New entrant CS","2022","Unknown","Communications","London","Male","90","[c]","34950","32560"
"New entrant CS","2022","Unknown","Communications","Outside London","Female","190","[c]","28110","26590"
"New entrant CS","2022","Unknown","Communications","Outside London","Male","230","[c]","27520","26590"
"New entrant CS","2022","Unknown","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","London","Female","35","[c]","31710","30750"
"New entrant CS","2022","Unknown","Counter Fraud","London","Male","40","[c]","31870","30750"
"New entrant CS","2022","Unknown","Counter Fraud","Outside London","Female","160","[c]","26300","26590"
"New entrant CS","2022","Unknown","Counter Fraud","Outside London","Male","135","[c]","27450","26590"
"New entrant CS","2022","Unknown","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Outside London","Female","180","[c]","21430","21250"
"New entrant CS","2022","Unknown","Debt","Outside London","Male","135","[c]","21540","21250"
"New entrant CS","2022","Unknown","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","London","Female","130","[c]","43250","37930"
"New entrant CS","2022","Unknown","Digital, Data & Technology","London","Male","145","[c]","42140","37930"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Outside London","Female","235","[c]","34180","33080"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Outside London","Male","420","[c]","36390","33080"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Unknown","Male","5","[c]","[c]","[c]"
