"Status","Year","Ethnicity","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","White","Food Standards Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Northern Ireland","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Yorkshire and The Humber","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","East Midlands (England)","Heterosexual / straight","35","[c]","28180","27130"
"New entrant CS","2022","White","HM Land Registry","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","North East (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","North East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","North West (England)","Heterosexual / straight","30","[c]","27060","27130"
"New entrant CS","2022","White","HM Land Registry","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","North West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","South West (England)","Heterosexual / straight","60","[c]","26480","22600"
"New entrant CS","2022","White","HM Land Registry","South West (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","South West (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","Wales","Heterosexual / straight","30","[c]","25050","22600"
"New entrant CS","2022","White","HM Land Registry","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","East Midlands (England)","Heterosexual / straight","195","[c]","28430","26590"
"New entrant CS","2022","White","HM Revenue and Customs","East Midlands (England)","LGBO","30","[c]","28270","26590"
"New entrant CS","2022","White","HM Revenue and Customs","East Midlands (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","East Midlands (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","East of England","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","London","Heterosexual / straight","195","[c]","37200","37610"
"New entrant CS","2022","White","HM Revenue and Customs","London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","North East (England)","Heterosexual / straight","510","[c]","25400","22010"
"New entrant CS","2022","White","HM Revenue and Customs","North East (England)","LGBO","70","[c]","25920","22010"
