"Status","Year","Age","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Human Resources","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Cambridgeshire CC","Outside London","20","20","38970","40000"
"In post","2022","40-49","Human Resources","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Cardiff and Vale of Glamorgan","Outside London","45","45","41320","39350"
"In post","2022","40-49","Human Resources","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Central Hampshire","Outside London","10","10","[c]","[c]"
"In post","2022","40-49","Human Resources","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Cheshire East","Outside London","25","25","31030","26350"
"In post","2022","40-49","Human Resources","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Chorley and West Lancashire","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Human Resources","City of Edinburgh","Outside London","45","45","38250","35150"
"In post","2022","40-49","Human Resources","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Coventry","Outside London","10","10","41120","41540"
"In post","2022","40-49","Human Resources","Croydon","London","25","25","62230","62290"
"In post","2022","40-49","Human Resources","Darlington","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Human Resources","Devon CC","Outside London","50","50","38290","33120"
"In post","2022","40-49","Human Resources","Dorset","Outside London","15","15","30230","30450"
"In post","2022","40-49","Human Resources","Dudley","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Human Resources","Durham","Outside London","10","10","[c]","[c]"
"In post","2022","40-49","Human Resources","Ealing","London","5","5","[c]","[c]"
"In post","2022","40-49","Human Resources","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","East Kent","Outside London","10","10","[c]","[c]"
"In post","2022","40-49","Human Resources","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","East Sussex CC","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Human Resources","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Falkirk","Outside London","15","15","32950","32920"
"In post","2022","40-49","Human Resources","Flintshire and Wrexham","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Human Resources","Glasgow City","Outside London","120","115","26540","21830"
"In post","2022","40-49","Human Resources","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Greater Manchester North West","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Human Resources","Greater Manchester South East","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Human Resources","Greater Manchester South West","Outside London","65","60","40910","37850"
"In post","2022","40-49","Human Resources","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Hackney and Newham","London","25","25","50570","43810"
"In post","2022","40-49","Human Resources","Haringey and Islington","London","5","5","[c]","[c]"
"In post","2022","40-49","Human Resources","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Hertfordshire CC","Outside London","15","15","45200","40590"
"In post","2022","40-49","Human Resources","Hounslow and Richmond upon Thames","London","10","5","[c]","[c]"
"In post","2022","40-49","Human Resources","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Kent Thames Gateway","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Human Resources","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Lambeth","London","30","30","44040","40170"
"In post","2022","40-49","Human Resources","Lancaster and Wyre","Outside London","30","30","28040","26670"
"In post","2022","40-49","Human Resources","Leeds","Outside London","115","110","45110","48770"
"In post","2022","40-49","Human Resources","Leicester","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Human Resources","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Lincolnshire CC","Outside London","10","10","28630","30450"
"In post","2022","40-49","Human Resources","Liverpool","Outside London","50","50","38280","36050"
"In post","2022","40-49","Human Resources","Manchester","Outside London","75","70","41210","39850"
"In post","2022","40-49","Human Resources","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Mid Lancashire","Outside London","20","20","33370","27570"
"In post","2022","40-49","Human Resources","Milton Keynes","Outside London","15","15","34750","27120"
"In post","2022","40-49","Human Resources","Monmouthshire and Newport","Outside London","70","65","39830","36840"
"In post","2022","40-49","Human Resources","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","North Hampshire","Outside London","15","15","53310","52210"
"In post","2022","40-49","Human Resources","North Lanarkshire","Outside London","30","30","31360","27570"
"In post","2022","40-49","Human Resources","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Norwich and East Norfolk","Outside London","10","10","35610","31210"
"In post","2022","40-49","Human Resources","Nottingham","Outside London","130","125","39020","33840"
"In post","2022","40-49","Human Resources","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","40-49","Human Resources","Oxfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Human Resources","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Plymouth","Outside London","10","10","42210","43740"
"In post","2022","40-49","Human Resources","Portsmouth","Outside London","20","15","35150","33000"
"In post","2022","40-49","Human Resources","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Sefton","Outside London","40","35","37350","33810"
"In post","2022","40-49","Human Resources","Sheffield","Outside London","50","45","41400","37730"
"In post","2022","40-49","Human Resources","Shropshire","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Human Resources","Somerset CC","Outside London","10","10","44790","42510"
"In post","2022","40-49","Human Resources","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","South Hampshire","Outside London","10","10","39050","31190"
"In post","2022","40-49","Human Resources","South Lanarkshire","Outside London","20","20","38990","33930"
"In post","2022","40-49","Human Resources","South Nottinghamshire","Outside London","10","10","42500","34900"
"In post","2022","40-49","Human Resources","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Southampton","Outside London","15","15","39690","38650"
"In post","2022","40-49","Human Resources","Staffordshire CC","Outside London","15","15","39550","37590"
"In post","2022","40-49","Human Resources","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Suffolk CC","Outside London","15","10","31490","31460"
"In post","2022","40-49","Human Resources","Sunderland","Outside London","10","10","[c]","[c]"
"In post","2022","40-49","Human Resources","Swansea","Outside London","65","60","33780","31810"
"In post","2022","40-49","Human Resources","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Telford and Wrekin","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Human Resources","Tower Hamlets","London","60","60","55000","54700"
"In post","2022","40-49","Human Resources","Tyneside","Outside London","195","180","33230","28330"
"In post","2022","40-49","Human Resources","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Human Resources","Wakefield","Outside London","20","20","34700","33400"
"In post","2022","40-49","Human Resources","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Warrington","Outside London","20","20","45210","45480"
"In post","2022","40-49","Human Resources","Warwickshire CC","Outside London","20","20","40320","37310"
"In post","2022","40-49","Human Resources","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","West Surrey","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Human Resources","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","West Sussex (South West)","Outside London","25","25","31180","27570"
"In post","2022","40-49","Human Resources","Westminster","London","515","495","51100","50430"
"In post","2022","40-49","Human Resources","Wiltshire","Outside London","40","35","38990","33300"
"In post","2022","40-49","Human Resources","Wirral","Outside London","10","10","28960","27570"
"In post","2022","40-49","Human Resources","Wolverhampton","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Human Resources","Worcestershire CC","Outside London","15","10","37970","36520"
"In post","2022","40-49","Human Resources","York","Outside London","40","40","43210","40530"
"In post","2022","40-49","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Internal Audit","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Internal Audit","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Internal Audit","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Internal Audit","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
