"Status","Year","Age","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","East of England","Essex","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","Inner London - East","Heterosexual / straight","390","[c]","41870","38200"
"Leaver CS","2022","30-39","London","Inner London - East","LGBO","40","[c]","40490","40070"
"Leaver CS","2022","30-39","London","Inner London - East","Undeclared","60","[c]","43780","40070"
"Leaver CS","2022","30-39","London","Inner London - East","Unknown","145","[c]","42160","37850"
"Leaver CS","2022","30-39","London","Inner London - West","Heterosexual / straight","605","[c]","46570","49200"
"Leaver CS","2022","30-39","London","Inner London - West","LGBO","75","[c]","44030","40050"
"Leaver CS","2022","30-39","London","Inner London - West","Undeclared","145","[c]","45230","46000"
"Leaver CS","2022","30-39","London","Inner London - West","Unknown","325","[c]","46360","42890"
"Leaver CS","2022","30-39","London","Outer London - East and North East","Heterosexual / straight","65","[c]","30020","31060"
"Leaver CS","2022","30-39","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","Outer London - East and North East","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","Outer London - South","Heterosexual / straight","65","[c]","35210","31060"
"Leaver CS","2022","30-39","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","Outer London - South","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","Outer London - South","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","Outer London - West and North West","Heterosexual / straight","120","[c]","32360","31060"
"Leaver CS","2022","30-39","London","Outer London - West and North West","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","Outer London - West and North West","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","Outer London - West and North West","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","120","[c]","28730","23950"
"Leaver CS","2022","30-39","North East (England)","Northumberland, and Tyne and Wear","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Northumberland, and Tyne and Wear","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Northumberland, and Tyne and Wear","Unknown","130","[c]","31040","27570"
"Leaver CS","2022","30-39","North East (England)","Tees Valley and Durham","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Tees Valley and Durham","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Tees Valley and Durham","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Cheshire","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Cheshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Cheshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Cumbria","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Greater Manchester","Heterosexual / straight","135","[c]","30850","27570"
"Leaver CS","2022","30-39","North West (England)","Greater Manchester","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Greater Manchester","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Greater Manchester","Unknown","110","[c]","31740","27570"
"Leaver CS","2022","30-39","North West (England)","Lancashire","Heterosexual / straight","90","[c]","23750","21260"
"Leaver CS","2022","30-39","North West (England)","Lancashire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Lancashire","Unknown","60","[c]","26740","21260"
"Leaver CS","2022","30-39","North West (England)","Merseyside","Heterosexual / straight","110","[c]","25940","24890"
"Leaver CS","2022","30-39","North West (England)","Merseyside","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Merseyside","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Merseyside","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","Northern Ireland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","Northern Ireland","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Eastern Scotland","Heterosexual / straight","75","[c]","31590","27570"
"Leaver CS","2022","30-39","Scotland","Eastern Scotland","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Eastern Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Eastern Scotland","Unknown","145","[c]","29640","27570"
"Leaver CS","2022","30-39","Scotland","Highlands and Islands","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Highlands and Islands","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","North Eastern Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","North Eastern Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Southern Scotland","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Southern Scotland","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Southern Scotland","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","West Central Scotland","Heterosexual / straight","75","[c]","29290","26900"
"Leaver CS","2022","30-39","Scotland","West Central Scotland","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","West Central Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","West Central Scotland","Unknown","75","[c]","28420","24640"
"Leaver CS","2022","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","165","[c]","29300","27570"
"Leaver CS","2022","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","125","[c]","31240","27570"
"Leaver CS","2022","30-39","South East (England)","Hampshire and Isle of Wight","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Hampshire and Isle of Wight","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Hampshire and Isle of Wight","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Kent","Heterosexual / straight","85","[c]","28560","29290"
"Leaver CS","2022","30-39","South East (England)","Kent","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Kent","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Kent","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","95","[c]","31560","27570"
"Leaver CS","2022","30-39","South East (England)","Surrey, East and West Sussex","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Surrey, East and West Sussex","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Surrey, East and West Sussex","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","Devon","Heterosexual / straight","75","[c]","29090","27570"
"Leaver CS","2022","30-39","South West (England)","Devon","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","Devon","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","Devon","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","Dorset and Somerset","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","Dorset and Somerset","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","Dorset and Somerset","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","320","[c]","34580","33230"
"Leaver CS","2022","30-39","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","40","[c]","35570","33300"
"Leaver CS","2022","30-39","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","120","[c]","33250","33020"
"Leaver CS","2022","30-39","Unknown","Unknown","Heterosexual / straight","100","[c]","30710","26470"
"Leaver CS","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Unknown","145","[c]","32590","29290"
"Leaver CS","2022","30-39","Wales","East Wales","Heterosexual / straight","140","[c]","30890","28850"
"Leaver CS","2022","30-39","Wales","East Wales","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Wales","East Wales","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Wales","East Wales","Unknown","120","[c]","31490","29540"
"Leaver CS","2022","30-39","Wales","West Wales and The Valleys","Heterosexual / straight","65","[c]","26420","26130"
"Leaver CS","2022","30-39","Wales","West Wales and The Valleys","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Wales","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Wales","West Wales and The Valleys","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","80","[c]","24950","21380"
"Leaver CS","2022","30-39","West Midlands (England)","Shropshire and Staffordshire","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Midlands (England)","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Midlands (England)","Shropshire and Staffordshire","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Midlands (England)","West Midlands","Heterosexual / straight","145","[c]","32710","28490"
"Leaver CS","2022","30-39","West Midlands (England)","West Midlands","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Midlands (England)","West Midlands","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Midlands (England)","West Midlands","Unknown","95","[c]","33410","27570"
"Leaver CS","2022","30-39","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","35","[c]","26280","25630"
"Leaver CS","2022","30-39","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","North Yorkshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","95","[c]","34070","27570"
"Leaver CS","2022","30-39","Yorkshire and The Humber","South Yorkshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","South Yorkshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","170","[c]","30800","27570"
"Leaver CS","2022","30-39","Yorkshire and The Humber","West Yorkshire","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","West Yorkshire","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","West Yorkshire","Unknown","145","[c]","33290","27570"
"Leaver CS","2022","40-49","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","65","[c]","29260","27570"
"Leaver CS","2022","40-49","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","70","[c]","30320","27130"
"Leaver CS","2022","40-49","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
