"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Counter Fraud","Intelligence Analysis","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Intelligence Analysis","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Intelligence Analysis","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Intelligence Analysis","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","EO","Male","35","[c]","28130","26590"
"New entrant CS","2022","Counter Fraud","Legal","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","AA/AO","Female","110","[c]","21750","21260"
"New entrant CS","2022","Counter Fraud","Operational Delivery","AA/AO","Male","100","[c]","21710","21260"
"New entrant CS","2022","Counter Fraud","Operational Delivery","EO","Female","75","[c]","26940","26590"
"New entrant CS","2022","Counter Fraud","Operational Delivery","EO","Male","45","[c]","27100","26590"
"New entrant CS","2022","Counter Fraud","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","EO","Female","125","[c]","27520","26590"
"New entrant CS","2022","Counter Fraud","Unknown","EO","Male","135","[c]","27580","26590"
"New entrant CS","2022","Counter Fraud","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","SEO/HEO","Male","35","[c]","35170","33080"
"New entrant CS","2022","Debt","Operational Delivery","AA/AO","Female","315","[c]","21250","21250"
"New entrant CS","2022","Debt","Operational Delivery","AA/AO","Male","200","[c]","21250","21250"
"New entrant CS","2022","Debt","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","AA/AO","Female","170","[c]","21380","21260"
"New entrant CS","2022","Debt","Other","AA/AO","Male","115","[c]","21360","21260"
"New entrant CS","2022","Debt","Other","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Tax","AA/AO","Female","85","[c]","21250","21250"
"New entrant CS","2022","Debt","Tax","AA/AO","Male","70","[c]","21250","21250"
"New entrant CS","2022","Debt","Tax","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Tax","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","AA/AO","Female","90","[c]","20550","21170"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","AA/AO","Male","120","[c]","20340","21170"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","EO","Female","170","[c]","26580","26590"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","EO","Male","345","[c]","26620","26370"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","G6/G7","Female","170","[c]","53500","52790"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","G6/G7","Male","385","[c]","56220","54270"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","Female","455","[c]","35710","35500"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","Male","705","[c]","36220","35900"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Other","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Other","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Tax","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Tax","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","G6/G7","Female","50","[c]","54330","54700"
"New entrant CS","2022","Digital, Data & Technology","Unknown","G6/G7","Male","55","[c]","54910","54700"
"New entrant CS","2022","Digital, Data & Technology","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","SEO/HEO","Female","45","[c]","35340","34550"
"New entrant CS","2022","Digital, Data & Technology","Unknown","SEO/HEO","Male","45","[c]","36750","37300"
"New entrant CS","2022","Finance","Commercial","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","AA/AO","Female","65","[c]","21030","21250"
"New entrant CS","2022","Finance","Finance","AA/AO","Male","50","[c]","21130","21250"
"New entrant CS","2022","Finance","Finance","EO","Female","145","[c]","25210","25000"
"New entrant CS","2022","Finance","Finance","EO","Male","130","[c]","25130","25000"
"New entrant CS","2022","Finance","Finance","G6/G7","Female","70","[c]","55620","54110"
"New entrant CS","2022","Finance","Finance","G6/G7","Male","60","[c]","56040","54290"
"New entrant CS","2022","Finance","Finance","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","SEO/HEO","Female","240","[c]","36190","36340"
"New entrant CS","2022","Finance","Finance","SEO/HEO","Male","195","[c]","36500","36500"
