"Status","Year","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Highlands and Islands","G6/G7","G6","Male","10","10","[c]","[c]"
"In post","2022","Highlands and Islands","G6/G7","G7","Female","20","20","[c]","[c]"
"In post","2022","Highlands and Islands","G6/G7","G7","Male","25","25","[c]","[c]"
"In post","2022","Highlands and Islands","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","SEO/HEO","HEO","Female","135","130","34610","33300"
"In post","2022","Highlands and Islands","SEO/HEO","HEO","Male","145","140","35670","36130"
"In post","2022","Highlands and Islands","SEO/HEO","SEO","Female","60","60","44230","44670"
"In post","2022","Highlands and Islands","SEO/HEO","SEO","Male","80","80","45220","45470"
"In post","2022","Highlands and Islands","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","AA/AO","AA","Female","135","125","23690","22460"
"In post","2022","Inner London - East","AA/AO","AA","Male","100","95","23480","22680"
"In post","2022","Inner London - East","AA/AO","AO","Female","1385","1220","25690","25110"
"In post","2022","Inner London - East","AA/AO","AO","Male","1035","995","28180","25860"
"In post","2022","Inner London - East","EO","EO","Female","2915","2725","31120","31060"
"In post","2022","Inner London - East","EO","EO","Male","2040","2000","31430","31060"
"In post","2022","Inner London - East","G6/G7","G6","Female","580","545","72370","72300"
"In post","2022","Inner London - East","G6/G7","G6","Male","655","635","73240","74010"
"In post","2022","Inner London - East","G6/G7","G7","Female","1300","1240","58120","58380"
"In post","2022","Inner London - East","G6/G7","G7","Male","1440","1415","59290","60280"
"In post","2022","Inner London - East","SCS level","SCS level","Female","280","260","96600","91440"
"In post","2022","Inner London - East","SCS level","SCS level","Male","320","315","98070","92640"
"In post","2022","Inner London - East","SEO/HEO","HEO","Female","1815","1750","36870","37610"
"In post","2022","Inner London - East","SEO/HEO","HEO","Male","1645","1615","38060","37930"
"In post","2022","Inner London - East","SEO/HEO","SEO","Female","1230","1195","43910","43430"
"In post","2022","Inner London - East","SEO/HEO","SEO","Male","1155","1135","45060","43810"
"In post","2022","Inner London - East","Unknown","Unknown","Female","720","690","35210","34100"
"In post","2022","Inner London - East","Unknown","Unknown","Male","300","290","36310","34100"
"In post","2022","Inner London - West","AA/AO","AA","Female","210","190","23080","22460"
"In post","2022","Inner London - West","AA/AO","AA","Male","375","365","23010","22460"
"In post","2022","Inner London - West","AA/AO","AO","Female","1895","1755","25690","24310"
"In post","2022","Inner London - West","AA/AO","AO","Male","1530","1500","27610","25140"
"In post","2022","Inner London - West","EO","EO","Female","4380","4225","29230","28760"
"In post","2022","Inner London - West","EO","EO","Male","2720","2685","29530","29030"
"In post","2022","Inner London - West","G6/G7","G6","Female","3600","3380","67840","66230"
"In post","2022","Inner London - West","G6/G7","G6","Male","3475","3430","69160","67100"
"In post","2022","Inner London - West","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","G6/G7","G7","Female","8260","7895","55760","54700"
"In post","2022","Inner London - West","G6/G7","G7","Male","7425","7335","56570","54850"
"In post","2022","Inner London - West","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","SCS level","SCS level","Female","1805","1710","86550","78520"
"In post","2022","Inner London - West","SCS level","SCS level","Male","1915","1890","92940","82720"
"In post","2022","Inner London - West","SEO/HEO","HEO","Female","7095","6945","34610","34260"
"In post","2022","Inner London - West","SEO/HEO","HEO","Male","5850","5815","34940","34550"
"In post","2022","Inner London - West","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","SEO/HEO","SEO","Female","5250","5090","42390","41750"
"In post","2022","Inner London - West","SEO/HEO","SEO","Male","4690","4645","42890","41970"
"In post","2022","Inner London - West","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Unknown","Unknown","Female","180","175","36550","35990"
"In post","2022","Inner London - West","Unknown","Unknown","Male","100","100","37400","34100"
"In post","2022","Kent","AA/AO","AA","Female","205","190","20790","20920"
"In post","2022","Kent","AA/AO","AA","Male","205","200","21050","20890"
"In post","2022","Kent","AA/AO","AO","Female","1275","1155","24660","24250"
"In post","2022","Kent","AA/AO","AO","Male","1245","1215","27360","28000"
"In post","2022","Kent","EO","EO","Female","1755","1575","28270","28640"
"In post","2022","Kent","EO","EO","Male","1805","1715","28320","27370"
"In post","2022","Kent","G6/G7","G6","Female","25","25","[c]","[c]"
"In post","2022","Kent","G6/G7","G6","Male","35","35","71910","67950"
"In post","2022","Kent","G6/G7","G7","Female","100","95","55520","53050"
"In post","2022","Kent","G6/G7","G7","Male","145","140","55420","53050"
"In post","2022","Kent","SCS level","SCS level","Female","10","5","[c]","[c]"
"In post","2022","Kent","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Kent","SEO/HEO","HEO","Female","455","430","33510","32700"
"In post","2022","Kent","SEO/HEO","HEO","Male","540","520","34950","33900"
"In post","2022","Kent","SEO/HEO","SEO","Female","215","205","42030","40460"
"In post","2022","Kent","SEO/HEO","SEO","Male","265","255","43050","40520"
"In post","2022","Kent","Unknown","Unknown","Female","365","335","29950","28200"
"In post","2022","Kent","Unknown","Unknown","Male","110","105","30170","28760"
"In post","2022","Lancashire","AA/AO","AA","Female","245","210","20500","20890"
"In post","2022","Lancashire","AA/AO","AA","Male","205","185","21050","20890"
"In post","2022","Lancashire","AA/AO","AO","Female","3195","2725","21780","21260"
"In post","2022","Lancashire","AA/AO","AO","Male","2370","2250","23140","21260"
"In post","2022","Lancashire","EO","EO","Female","2665","2340","27430","27570"
"In post","2022","Lancashire","EO","EO","Male","1770","1695","27930","27570"
"In post","2022","Lancashire","G6/G7","G6","Female","115","110","66840","65450"
"In post","2022","Lancashire","G6/G7","G6","Male","155","150","69990","67910"
"In post","2022","Lancashire","G6/G7","G7","Female","380","360","52930","50430"
"In post","2022","Lancashire","G6/G7","G7","Male","345","340","54220","54160"
"In post","2022","Lancashire","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","SCS level","SCS level","Female","30","30","[c]","[c]"
"In post","2022","Lancashire","SCS level","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Lancashire","SEO/HEO","HEO","Female","880","815","32780","32170"
"In post","2022","Lancashire","SEO/HEO","HEO","Male","635","600","33910","33370"
"In post","2022","Lancashire","SEO/HEO","SEO","Female","620","585","39720","38340"
"In post","2022","Lancashire","SEO/HEO","SEO","Male","485","470","40720","40180"
"In post","2022","Lancashire","Unknown","Unknown","Female","515","475","29250","26310"
"In post","2022","Lancashire","Unknown","Unknown","Male","145","135","31010","30980"
"In post","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","AA","Female","190","170","20020","19200"
"In post","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","AA","Male","120","115","20220","20890"
"In post","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","Female","1445","1230","22070","21260"
"In post","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","Male","980","945","23940","22200"
"In post","2022","Leicestershire, Rutland and Northamptonshire","EO","EO","Female","1000","890","27340","27570"
"In post","2022","Leicestershire, Rutland and Northamptonshire","EO","EO","Male","805","780","27970","27570"
"In post","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","G6","Female","20","15","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","G6","Male","25","25","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","Female","110","100","54140","52730"
"In post","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","Male","80","75","56320","55210"
"In post","2022","Leicestershire, Rutland and Northamptonshire","SCS level","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","Female","305","280","32990","32470"
"In post","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","Male","295","280","34860","33840"
"In post","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","Female","180","170","42400","40520"
"In post","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","Male","155","150","44060","43670"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","Female","450","410","29350","28200"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","Male","120","115","30430","28200"
"In post","2022","Lincolnshire","AA/AO","AA","Female","145","135","20130","19810"
"In post","2022","Lincolnshire","AA/AO","AA","Male","170","165","19970","19810"
"In post","2022","Lincolnshire","AA/AO","AO","Female","550","495","22090","21260"
"In post","2022","Lincolnshire","AA/AO","AO","Male","450","435","24790","24260"
"In post","2022","Lincolnshire","EO","EO","Female","400","365","27340","27570"
"In post","2022","Lincolnshire","EO","EO","Male","350","335","28150","27570"
"In post","2022","Lincolnshire","G6/G7","G6","Female","15","15","[c]","[c]"
"In post","2022","Lincolnshire","G6/G7","G6","Male","15","15","[c]","[c]"
"In post","2022","Lincolnshire","G6/G7","G7","Female","35","35","53410","50570"
"In post","2022","Lincolnshire","G6/G7","G7","Male","50","50","56180","55270"
"In post","2022","Lincolnshire","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","SEO/HEO","HEO","Female","175","165","32820","32870"
"In post","2022","Lincolnshire","SEO/HEO","HEO","Male","215","210","33890","33300"
"In post","2022","Lincolnshire","SEO/HEO","SEO","Female","90","85","42440","40580"
"In post","2022","Lincolnshire","SEO/HEO","SEO","Male","140","135","42980","41960"
"In post","2022","Lincolnshire","Unknown","Unknown","Female","160","150","29850","28200"
"In post","2022","Lincolnshire","Unknown","Unknown","Male","50","50","31210","28200"
"In post","2022","Merseyside","AA/AO","AA","Female","250","210","18930","18240"
"In post","2022","Merseyside","AA/AO","AA","Male","250","235","19540","19050"
"In post","2022","Merseyside","AA/AO","AO","Female","4190","3545","21550","21260"
"In post","2022","Merseyside","AA/AO","AO","Male","2415","2305","22030","21680"
"In post","2022","Merseyside","EO","EO","Female","4120","3680","26510","26820"
"In post","2022","Merseyside","EO","EO","Male","2560","2470","26550","26700"
"In post","2022","Merseyside","G6/G7","G6","Female","170","165","67100","66610"
"In post","2022","Merseyside","G6/G7","G6","Male","175","170","67430","67910"
"In post","2022","Merseyside","G6/G7","G7","Female","655","620","53690","54160"
"In post","2022","Merseyside","G6/G7","G7","Male","595","580","55110","55210"
"In post","2022","Merseyside","SCS level","SCS level","Female","35","35","86650","77400"
"In post","2022","Merseyside","SCS level","SCS level","Male","45","45","91490","84660"
"In post","2022","Merseyside","SEO/HEO","HEO","Female","1725","1620","32270","32740"
"In post","2022","Merseyside","SEO/HEO","HEO","Male","1320","1295","32570","33080"
"In post","2022","Merseyside","SEO/HEO","SEO","Female","1015","965","39630","40170"
"In post","2022","Merseyside","SEO/HEO","SEO","Male","885","870","40940","40180"
"In post","2022","Merseyside","Unknown","Unknown","Female","635","600","28690","25640"
"In post","2022","Merseyside","Unknown","Unknown","Male","180","165","29870","28200"
"In post","2022","North Eastern Scotland","AA/AO","AA","Female","60","45","21770","21640"
"In post","2022","North Eastern Scotland","AA/AO","AA","Male","20","15","[c]","[c]"
"In post","2022","North Eastern Scotland","AA/AO","AO","Female","215","200","24060","23230"
"In post","2022","North Eastern Scotland","AA/AO","AO","Male","230","225","29490","27360"
"In post","2022","North Eastern Scotland","EO","EO","Female","345","315","28840","27570"
"In post","2022","North Eastern Scotland","EO","EO","Male","285","280","30580","29550"
"In post","2022","North Eastern Scotland","G6/G7","G6","Female","15","15","[c]","[c]"
"In post","2022","North Eastern Scotland","G6/G7","G6","Male","25","25","[c]","[c]"
"In post","2022","North Eastern Scotland","G6/G7","G7","Female","40","40","59100","57190"
"In post","2022","North Eastern Scotland","G6/G7","G7","Male","55","55","67860","62170"
"In post","2022","North Eastern Scotland","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","SEO/HEO","HEO","Female","160","150","34290","33070"
"In post","2022","North Eastern Scotland","SEO/HEO","HEO","Male","155","150","37610","36130"
"In post","2022","North Eastern Scotland","SEO/HEO","SEO","Female","130","120","49120","45210"
"In post","2022","North Eastern Scotland","SEO/HEO","SEO","Male","190","180","60640","47490"
"In post","2022","North Yorkshire","AA/AO","AA","Female","65","60","19650","19810"
"In post","2022","North Yorkshire","AA/AO","AA","Male","205","195","19510","19200"
"In post","2022","North Yorkshire","AA/AO","AO","Female","555","495","22160","21300"
"In post","2022","North Yorkshire","AA/AO","AO","Male","485","475","25290","21380"
"In post","2022","North Yorkshire","EO","EO","Female","555","515","26740","26670"
"In post","2022","North Yorkshire","EO","EO","Male","485","470","27590","26670"
"In post","2022","North Yorkshire","G6/G7","G6","Female","65","60","68210","64150"
"In post","2022","North Yorkshire","G6/G7","G6","Male","80","75","66160","63500"
"In post","2022","North Yorkshire","G6/G7","G7","Female","230","215","53950","50610"
"In post","2022","North Yorkshire","G6/G7","G7","Male","225","220","53460","51310"
"In post","2022","North Yorkshire","SCS level","SCS level","Female","15","15","[c]","[c]"
"In post","2022","North Yorkshire","SCS level","SCS level","Male","15","15","[c]","[c]"
"In post","2022","North Yorkshire","SEO/HEO","HEO","Female","430","410","32420","32130"
