"Status","Year","Disability","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","North Northamptonshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North Northamptonshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North Northamptonshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North Northamptonshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North Northamptonshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","North Nottinghamshire","Outside London","AA","15","15","[c]","[c]"
"In post","2022","Declared disabled","North Nottinghamshire","Outside London","AO","20","20","[c]","[c]"
"In post","2022","Declared disabled","North Nottinghamshire","Outside London","EO","75","65","27310","27570"
"In post","2022","Declared disabled","North Nottinghamshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North Nottinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North Nottinghamshire","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","North Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North Nottinghamshire","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","North Nottinghamshire","Outside London","Unknown","30","25","[c]","[c]"
"In post","2022","Declared disabled","North Yorkshire CC","Outside London","AA","15","15","[c]","[c]"
"In post","2022","Declared disabled","North Yorkshire CC","Outside London","AO","40","35","22410","21300"
"In post","2022","Declared disabled","North Yorkshire CC","Outside London","EO","55","50","27340","27570"
"In post","2022","Declared disabled","North Yorkshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North Yorkshire CC","Outside London","G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","North Yorkshire CC","Outside London","HEO","30","30","34450","33300"
"In post","2022","Declared disabled","North Yorkshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North Yorkshire CC","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","North Yorkshire CC","Outside London","Unknown","20","15","[c]","[c]"
"In post","2022","Declared disabled","Northumberland","Outside London","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","Northumberland","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Northumberland","Outside London","EO","30","30","27630","27570"
"In post","2022","Declared disabled","Northumberland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northumberland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northumberland","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Northumberland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northumberland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Norwich and East Norfolk","Outside London","AA","10","10","[c]","[c]"
"In post","2022","Declared disabled","Norwich and East Norfolk","Outside London","AO","65","55","22530","21260"
"In post","2022","Declared disabled","Norwich and East Norfolk","Outside London","EO","100","90","27340","27570"
"In post","2022","Declared disabled","Norwich and East Norfolk","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Norwich and East Norfolk","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Norwich and East Norfolk","Outside London","HEO","30","25","[c]","[c]"
"In post","2022","Declared disabled","Norwich and East Norfolk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Norwich and East Norfolk","Outside London","SEO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Norwich and East Norfolk","Outside London","Unknown","40","35","25840","23990"
"In post","2022","Declared disabled","Nottingham","Outside London","AA","20","15","[c]","[c]"
"In post","2022","Declared disabled","Nottingham","Outside London","AO","260","230","22270","21260"
"In post","2022","Declared disabled","Nottingham","Outside London","EO","285","265","26790","27000"
"In post","2022","Declared disabled","Nottingham","Outside London","G6","15","15","[c]","[c]"
"In post","2022","Declared disabled","Nottingham","Outside London","G7","80","75","54340","55210"
"In post","2022","Declared disabled","Nottingham","Outside London","HEO","205","195","32950","33370"
"In post","2022","Declared disabled","Nottingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Nottingham","Outside London","SEO","110","105","40120","40520"
"In post","2022","Declared disabled","Nottingham","Outside London","Unknown","70","65","29080","28200"
"In post","2022","Declared disabled","Orkney Islands","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Orkney Islands","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Orkney Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Orkney Islands","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Orkney Islands","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Orkney Islands","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Orkney Islands","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Overseas","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Overseas","Overseas","EO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Overseas","Overseas","G6","35","35","66920","65380"
"In post","2022","Declared disabled","Overseas","Overseas","G7","60","60","55370","54470"
"In post","2022","Declared disabled","Overseas","Overseas","HEO","75","75","34540","33860"
"In post","2022","Declared disabled","Overseas","Overseas","SCS level","15","15","[c]","[c]"
"In post","2022","Declared disabled","Overseas","Overseas","SEO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Oxfordshire CC","Outside London","AA","20","20","[c]","[c]"
"In post","2022","Declared disabled","Oxfordshire CC","Outside London","AO","70","65","25830","22460"
"In post","2022","Declared disabled","Oxfordshire CC","Outside London","EO","60","55","28470","27570"
"In post","2022","Declared disabled","Oxfordshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Oxfordshire CC","Outside London","G7","15","10","[c]","[c]"
"In post","2022","Declared disabled","Oxfordshire CC","Outside London","HEO","50","45","33430","33300"
"In post","2022","Declared disabled","Oxfordshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Oxfordshire CC","Outside London","SEO","30","30","[c]","[c]"
"In post","2022","Declared disabled","Oxfordshire CC","Outside London","Unknown","35","35","34980","30810"
"In post","2022","Declared disabled","Perth and Kinross, and Stirling","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Perth and Kinross, and Stirling","Outside London","AO","35","35","25740","26900"
"In post","2022","Declared disabled","Perth and Kinross, and Stirling","Outside London","EO","65","60","31730","35000"
"In post","2022","Declared disabled","Perth and Kinross, and Stirling","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Perth and Kinross, and Stirling","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Perth and Kinross, and Stirling","Outside London","HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Perth and Kinross, and Stirling","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Perth and Kinross, and Stirling","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Perth and Kinross, and Stirling","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Peterborough","Outside London","AA","10","10","[c]","[c]"
"In post","2022","Declared disabled","Peterborough","Outside London","AO","70","60","21580","21680"
"In post","2022","Declared disabled","Peterborough","Outside London","EO","65","55","27040","27130"
"In post","2022","Declared disabled","Peterborough","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Peterborough","Outside London","G7","10","5","[c]","[c]"
"In post","2022","Declared disabled","Peterborough","Outside London","HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Peterborough","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Peterborough","Outside London","SEO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Peterborough","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Plymouth","Outside London","AA","25","25","[c]","[c]"
"In post","2022","Declared disabled","Plymouth","Outside London","AO","100","90","23360","22040"
"In post","2022","Declared disabled","Plymouth","Outside London","EO","105","90","27480","27570"
"In post","2022","Declared disabled","Plymouth","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Plymouth","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Plymouth","Outside London","HEO","50","45","34850","33840"
"In post","2022","Declared disabled","Plymouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Plymouth","Outside London","SEO","35","35","42380","42630"
"In post","2022","Declared disabled","Plymouth","Outside London","Unknown","45","40","32150","31420"
"In post","2022","Declared disabled","Portsmouth","Outside London","AA","30","30","19950","19810"
"In post","2022","Declared disabled","Portsmouth","Outside London","AO","135","115","23160","21260"
"In post","2022","Declared disabled","Portsmouth","Outside London","EO","125","115","27950","27570"
"In post","2022","Declared disabled","Portsmouth","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Portsmouth","Outside London","G7","15","15","[c]","[c]"
"In post","2022","Declared disabled","Portsmouth","Outside London","HEO","75","65","33800","33300"
"In post","2022","Declared disabled","Portsmouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Portsmouth","Outside London","SEO","35","30","40990","40580"
"In post","2022","Declared disabled","Portsmouth","Outside London","Unknown","20","15","[c]","[c]"
"In post","2022","Declared disabled","Powys","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Powys","Outside London","AO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Powys","Outside London","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Powys","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Powys","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Powys","Outside London","HEO","10","5","[c]","[c]"
"In post","2022","Declared disabled","Powys","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Powys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Redbridge and Waltham Forest","London","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","Redbridge and Waltham Forest","London","AO","50","40","24500","25110"
"In post","2022","Declared disabled","Redbridge and Waltham Forest","London","EO","70","65","30750","31060"
"In post","2022","Declared disabled","Redbridge and Waltham Forest","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Redbridge and Waltham Forest","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Redbridge and Waltham Forest","London","HEO","15","10","[c]","[c]"
"In post","2022","Declared disabled","Redbridge and Waltham Forest","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Redbridge and Waltham Forest","London","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Sandwell","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Sandwell","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Sandwell","Outside London","EO","35","35","27100","27570"
"In post","2022","Declared disabled","Sandwell","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Sandwell","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Sandwell","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Sandwell","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Sandwell","Outside London","Unknown","15","15","[c]","[c]"
