"Status","Year","Function_of_post","Organisation","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Economics","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Operational Research","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Operational Research","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Operational Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Social Research","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Social Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Statistics","EO","20","[c]","27090","28310"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Statistics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Statistics","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","National Savings and Investments","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","National Savings and Investments","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","National Savings and Investments","Operational Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","National Savings and Investments","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Budget Responsibility","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Budget Responsibility","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Budget Responsibility","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Statistics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Other","EO","30","[c]","27840","28500"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Other","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Other","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Other","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","Economics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","Operational Delivery","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Scottish Courts and Tribunals Service","Statistics","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Scottish Courts and Tribunals Service","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Scottish Courts and Tribunals Service","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","The Insolvency Service","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","The Insolvency Service","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","The Insolvency Service","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Debt Management Office","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Debt Management Office","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Debt Management Office","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Export Finance","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Export Finance","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Export Finance","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Export Finance","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Export Finance","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Export Finance","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Space Agency","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Space Agency","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Space Agency","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","Economics","AO","35","[c]","19950","19860"
"New entrant CS","2022","Analysis","UK Statistics Authority","Economics","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","Economics","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","Economics","HEO","15","[c]","30900","30710"
"New entrant CS","2022","Analysis","UK Statistics Authority","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","Operational Delivery","AO","10","[c]","20360","19860"
"New entrant CS","2022","Analysis","UK Statistics Authority","Operational Delivery","EO","15","[c]","23840","23880"
"New entrant CS","2022","Analysis","UK Statistics Authority","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","Operational Delivery","HEO","20","[c]","30510","30210"
"New entrant CS","2022","Analysis","UK Statistics Authority","Operational Delivery","SEO","15","[c]","37290","36840"
"New entrant CS","2022","Analysis","UK Statistics Authority","Operational Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","Operational Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","Operational Research","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","Operational Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","Social Research","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","Social Research","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","Social Research","HEO","115","[c]","30790","30710"
"New entrant CS","2022","Analysis","UK Statistics Authority","Social Research","SEO","40","[c]","38860","38340"
"New entrant CS","2022","Analysis","UK Statistics Authority","Statistics","AO","10","[c]","20310","19860"
"New entrant CS","2022","Analysis","UK Statistics Authority","Statistics","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","Statistics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","Statistics","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","Statistics","HEO","50","[c]","30830","30710"
"New entrant CS","2022","Analysis","UK Statistics Authority","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","Statistics","SEO","20","[c]","38580","38340"
"New entrant CS","2022","Analysis","Valuation Office Agency","Statistics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Valuation Office Agency","Statistics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Valuation Office Agency","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","Economics","EO","10","[c]","28000","28000"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","Economics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Animal and Plant Health Agency","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Animal and Plant Health Agency","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Animal and Plant Health Agency","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Animal and Plant Health Agency","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Unknown","EO","10","[c]","26400","27500"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Unknown","G6","35","[c]","86160","90000"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Unknown","G7","155","[c]","66400","68000"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Unknown","HEO","15","[c]","32800","32000"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Unknown","SCS level","15","[c]","132340","126500"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Unknown","SEO","10","[c]","38250","37300"
"New entrant CS","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Competition and Markets Authority","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","Commercial","EO","15","[c]","26330","25520"
"New entrant CS","2022","Commercial","Crown Commercial Service","Commercial","HEO","25","[c]","30920","30420"
"New entrant CS","2022","Commercial","Crown Commercial Service","Commercial","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","Commercial","HEO","[c]","[c]","[c]","[c]"
