"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","London","Hackney and Newham","25","25","49240","43810"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","London","Westminster","90","85","54590","58600"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","North East (England)","Tyneside","1455","1380","29540","26820"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","North West (England)","Greater Manchester South West","350","345","29340","26820"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","North West (England)","Liverpool","10","10","46640","40520"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","North West (England)","Manchester","235","230","30190","26820"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","North West (England)","Mid Lancashire","5","5","[c]","[c]"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","North West (England)","Sefton","5","5","[c]","[c]"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","Northern Ireland","Belfast","10","10","[c]","[c]"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","South West (England)","Bristol, City of","10","10","46680","40350"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","720","690","29770","26820"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Birmingham","505","495","28810","26820"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Communications","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Leeds","560","550","29780","26820"
"In post","2022","Communications","HM Treasury (excl. agencies)","London","Westminster","30","30","48030","42840"
"In post","2022","Communications","HM Treasury (excl. agencies)","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Communications","HM Treasury (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Institute for Apprenticeships and Technical Education","London","Westminster","10","10","59040","40630"
"In post","2022","Communications","Institute for Apprenticeships and Technical Education","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Institute for Apprenticeships and Technical Education","West Midlands (England)","Coventry","15","15","46000","49960"
"In post","2022","Communications","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Intellectual Property Office","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Intellectual Property Office","Wales","Monmouthshire and Newport","35","35","37230","31360"
"In post","2022","Communications","Legal Aid Agency","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Legal Aid Agency","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Legal Aid Agency","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Legal Aid Agency","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Maritime and Coastguard Agency","South East (England)","Southampton","20","15","36550","31290"
"In post","2022","Communications","Medicines and Healthcare Products Regulatory Agency","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Medicines and Healthcare Products Regulatory Agency","London","Tower Hamlets","45","45","42640","39160"
"In post","2022","Communications","Met Office","South West (England)","Devon CC","35","30","40560","37810"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","East Midlands (England)","Lincolnshire CC","10","10","27050","26930"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","East of England","Cambridgeshire CC","10","10","31260","33300"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","East of England","Central Bedfordshire","5","5","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","East of England","Hertfordshire CC","5","5","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","East of England","Suffolk CC","5","5","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","London","Westminster","100","100","50040","47500"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","North West (England)","Lancaster and Wyre","15","15","31330","33000"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","South East (England)","Berkshire","10","10","25590","21830"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","South East (England)","Buckinghamshire","30","25","36150","35000"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","South East (England)","Central Hampshire","60","60","30990","28060"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","South East (England)","North Hampshire","15","15","35870","33300"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","South East (England)","Oxfordshire CC","25","25","30420","31100"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","South East (England)","Portsmouth","40","35","34530","33300"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","15","15","35630","33300"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","10","10","22030","21180"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","South West (England)","Dorset","15","15","27260","26670"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","South West (England)","Wiltshire","30","25","30800","29200"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","West Midlands (England)","Shropshire","15","10","26200","26670"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","West Midlands (England)","Staffordshire CC","25","25","34830","33150"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
