"Status","Year","Organisation","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","HM Land Registry","London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Outside London","AA/AO","Heterosexual / straight","140","[c]","22490","22600"
"New entrant CS","2022","HM Land Registry","Outside London","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Outside London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Outside London","AA/AO","Unknown","110","[c]","22460","22600"
"New entrant CS","2022","HM Land Registry","Outside London","EO","Heterosexual / straight","70","[c]","27140","27130"
"New entrant CS","2022","HM Land Registry","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Outside London","EO","Unknown","50","[c]","27220","27130"
"New entrant CS","2022","HM Land Registry","Outside London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Outside London","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Outside London","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Outside London","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","London","AA/AO","Heterosexual / straight","280","[c]","28390","30520"
"New entrant CS","2022","HM Prison and Probation Service","London","AA/AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","London","AA/AO","Unknown","370","[c]","28590","30460"
"New entrant CS","2022","HM Prison and Probation Service","London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","London","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","London","SEO/HEO","Heterosexual / straight","45","[c]","36510","34260"
"New entrant CS","2022","HM Prison and Probation Service","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","London","Unknown","Heterosexual / straight","660","[c]","34110","30240"
"New entrant CS","2022","HM Prison and Probation Service","London","Unknown","LGBO","50","[c]","36640","27060"
"New entrant CS","2022","HM Prison and Probation Service","London","Unknown","Undeclared","70","[c]","37120","33700"
"New entrant CS","2022","HM Prison and Probation Service","London","Unknown","Unknown","290","[c]","33530","32090"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","AA/AO","Heterosexual / straight","2985","[c]","23520","23140"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","AA/AO","LGBO","335","[c]","23470","23140"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","AA/AO","Undeclared","120","[c]","23810","23140"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","AA/AO","Unknown","1675","[c]","22930","23140"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","EO","Heterosexual / straight","95","[c]","25060","24620"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","EO","Unknown","45","[c]","25530","24620"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","SEO/HEO","Heterosexual / straight","160","[c]","33330","31920"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","SEO/HEO","Unknown","70","[c]","31650","31550"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","Unknown","Heterosexual / straight","4180","[c]","27900","24800"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","Unknown","LGBO","365","[c]","27550","24220"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","Unknown","Undeclared","235","[c]","28710","26820"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","Unknown","Unknown","2735","[c]","27380","25480"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","Unknown","Heterosexual / straight","60","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","Unknown","Unknown","170","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","EO","Heterosexual / straight","145","[c]","30730","30750"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","EO","Unknown","110","[c]","30770","30750"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","G6/G7","Heterosexual / straight","35","[c]","60880","58600"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","Heterosexual / straight","180","[c]","38630","37610"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","Unknown","115","[c]","38450","37610"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","Heterosexual / straight","1630","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","LGBO","175","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","Undeclared","85","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","Unknown","1860","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","EO","Heterosexual / straight","1090","[c]","26540","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","EO","LGBO","120","[c]","26480","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","EO","Undeclared","60","[c]","26430","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","EO","Unknown","735","[c]","26590","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","Heterosexual / straight","75","[c]","54480","52080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","Unknown","50","[c]","55590","52080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","Heterosexual / straight","805","[c]","33850","33080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","LGBO","100","[c]","33760","33080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","Undeclared","50","[c]","33850","33080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","Unknown","445","[c]","34240","33080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","London","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","London","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","London","EO","Heterosexual / straight","35","[c]","25030","26750"
"New entrant CS","2022","HM Treasury (excl. agencies)","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","London","SEO/HEO","Heterosexual / straight","80","[c]","30440","28500"
"New entrant CS","2022","HM Treasury (excl. agencies)","London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
