"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Coventry","SEO/HEO","HEO","80","[c]","30190","29360"
"New entrant CS","2022","Coventry","SEO/HEO","SEO","65","[c]","37520","36500"
"New entrant CS","2022","Coventry","Unknown","Unknown","40","[c]","26370","24090"
"New entrant CS","2022","Croydon","AA/AO","AA","15","[c]","22540","22460"
"New entrant CS","2022","Croydon","AA/AO","AO","115","[c]","24370","25330"
"New entrant CS","2022","Croydon","EO","EO","370","[c]","29580","28650"
"New entrant CS","2022","Croydon","G6/G7","G6","15","[c]","72710","70710"
"New entrant CS","2022","Croydon","G6/G7","G7","55","[c]","60500","58600"
"New entrant CS","2022","Croydon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","SEO/HEO","HEO","215","[c]","35670","35490"
"New entrant CS","2022","Croydon","SEO/HEO","SEO","65","[c]","43760","43430"
"New entrant CS","2022","Croydon","Unknown","Unknown","40","[c]","31760","29090"
"New entrant CS","2022","Darlington","AA/AO","AO","25","[c]","21020","21250"
"New entrant CS","2022","Darlington","EO","EO","55","[c]","25450","25000"
"New entrant CS","2022","Darlington","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","G6/G7","G7","35","[c]","50750","49500"
"New entrant CS","2022","Darlington","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","SEO/HEO","HEO","75","[c]","29800","29360"
"New entrant CS","2022","Darlington","SEO/HEO","SEO","40","[c]","36820","36500"
"New entrant CS","2022","Darlington","Unknown","Unknown","15","[c]","22480","23170"
"New entrant CS","2022","Derby","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","AA/AO","AO","80","[c]","21580","21260"
"New entrant CS","2022","Derby","EO","EO","20","[c]","27030","27570"
"New entrant CS","2022","Derby","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Unknown","Unknown","105","[c]","27720","26310"
"New entrant CS","2022","Derry City and Strabane","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","AA/AO","AA","110","[c]","19190","19010"
"New entrant CS","2022","Devon CC","AA/AO","AO","200","[c]","22000","21300"
"New entrant CS","2022","Devon CC","EO","EO","95","[c]","25410","24620"
"New entrant CS","2022","Devon CC","G6/G7","G6","10","[c]","62270","59280"
"New entrant CS","2022","Devon CC","G6/G7","G7","40","[c]","49200","45660"
"New entrant CS","2022","Devon CC","SEO/HEO","HEO","45","[c]","31420","30930"
"New entrant CS","2022","Devon CC","SEO/HEO","SEO","45","[c]","37610","37420"
"New entrant CS","2022","Devon CC","Unknown","Unknown","70","[c]","27010","24800"
"New entrant CS","2022","Dorset","AA/AO","AA","35","[c]","21100","20890"
"New entrant CS","2022","Dorset","AA/AO","AO","130","[c]","23070","22870"
"New entrant CS","2022","Dorset","EO","EO","40","[c]","25900","26350"
"New entrant CS","2022","Dorset","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","SEO/HEO","HEO","15","[c]","31850","31920"
"New entrant CS","2022","Dorset","SEO/HEO","SEO","10","[c]","40370","38880"
"New entrant CS","2022","Dorset","Unknown","Unknown","25","[c]","25360","23170"
"New entrant CS","2022","Dudley","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","AA/AO","AO","80","[c]","21290","21260"
"New entrant CS","2022","Dudley","EO","EO","25","[c]","27390","27570"
"New entrant CS","2022","Dudley","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Unknown","Unknown","25","[c]","28090","24450"
"New entrant CS","2022","Dumfries and Galloway","AA/AO","AO","20","[c]","21900","21640"
"New entrant CS","2022","Dumfries and Galloway","EO","EO","15","[c]","27220","27230"
"New entrant CS","2022","Dumfries and Galloway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","AA/AO","AA","65","[c]","20600","20890"
"New entrant CS","2022","Durham","AA/AO","AO","365","[c]","22420","22010"
"New entrant CS","2022","Durham","EO","EO","55","[c]","26310","27130"
"New entrant CS","2022","Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Durham","SEO/HEO","HEO","10","[c]","30330","30460"
"New entrant CS","2022","Durham","SEO/HEO","SEO","15","[c]","37460","38150"
"New entrant CS","2022","Durham","Unknown","Unknown","85","[c]","28060","26070"
"New entrant CS","2022","Ealing","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","EO","EO","35","[c]","31060","31060"
"New entrant CS","2022","Ealing","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Unknown","Unknown","50","[c]","35190","34690"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","AA/AO","AO","65","[c]","21270","21260"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","EO","EO","70","[c]","25410","27230"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","AA/AO","AO","60","[c]","21360","21300"
"New entrant CS","2022","East Cumbria","EO","EO","20","[c]","26890","27570"
"New entrant CS","2022","East Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Unknown","Unknown","40","[c]","28360","28200"
"New entrant CS","2022","East Derbyshire","AA/AO","AO","15","[c]","21260","21260"
"New entrant CS","2022","East Derbyshire","EO","EO","20","[c]","27420","27570"
"New entrant CS","2022","East Derbyshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Unknown","Unknown","35","[c]","29470","26310"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","AA","35","[c]","22270","22630"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","AO","145","[c]","22940","21640"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","EO","30","[c]","26710","27120"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","HEO","20","[c]","33770","33000"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","Unknown","10","[c]","41920","35150"
"New entrant CS","2022","East Kent","AA/AO","AA","10","[c]","22580","25000"
"New entrant CS","2022","East Kent","AA/AO","AO","235","[c]","23480","24250"
"New entrant CS","2022","East Kent","EO","EO","140","[c]","27350","24920"
"New entrant CS","2022","East Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Unknown","Unknown","40","[c]","28810","28460"
"New entrant CS","2022","East Lancashire","EO","EO","15","[c]","27480","27570"
"New entrant CS","2022","East Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Unknown","Unknown","60","[c]","27120","24800"
"New entrant CS","2022","East Lothian and Midlothian","EO","EO","10","[c]","26630","26130"
"New entrant CS","2022","East Lothian and Midlothian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","AA/AO","AO","25","[c]","21010","21260"
"New entrant CS","2022","East Merseyside","EO","EO","40","[c]","27110","27570"
"New entrant CS","2022","East Merseyside","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","SEO/HEO","SEO","10","[c]","41150","41000"
"New entrant CS","2022","East Merseyside","Unknown","Unknown","100","[c]","29290","24900"
"New entrant CS","2022","East Riding of Yorkshire","AA/AO","AA","45","[c]","20520","20890"
"New entrant CS","2022","East Riding of Yorkshire","AA/AO","AO","140","[c]","23060","23140"
"New entrant CS","2022","East Riding of Yorkshire","EO","EO","30","[c]","25860","26350"
"New entrant CS","2022","East Riding of Yorkshire","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Unknown","Unknown","25","[c]","27210","25480"
"New entrant CS","2022","East Surrey","AA/AO","AA","35","[c]","24600","24950"
"New entrant CS","2022","East Surrey","AA/AO","AO","95","[c]","29800","31020"
"New entrant CS","2022","East Surrey","EO","EO","15","[c]","29500","29290"
"New entrant CS","2022","East Surrey","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Unknown","Unknown","30","[c]","27740","26720"
"New entrant CS","2022","East Sussex CC","AA/AO","AA","15","[c]","21000","20890"
"New entrant CS","2022","East Sussex CC","AA/AO","AO","175","[c]","22740","21260"
"New entrant CS","2022","East Sussex CC","EO","EO","25","[c]","26990","27570"
"New entrant CS","2022","East Sussex CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Unknown","Unknown","50","[c]","28510","24970"
"New entrant CS","2022","Enfield","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","EO","EO","25","[c]","30920","31060"
"New entrant CS","2022","Enfield","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","AA/AO","AA","15","[c]","22870","25000"
"New entrant CS","2022","Essex Haven Gateway","AA/AO","AO","10","[c]","22180","21680"
"New entrant CS","2022","Essex Haven Gateway","EO","EO","30","[c]","30030","29290"
"New entrant CS","2022","Essex Haven Gateway","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Unknown","Unknown","65","[c]","31550","26310"
"New entrant CS","2022","Essex Thames Gateway","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","AA/AO","AO","100","[c]","24230","24250"
"New entrant CS","2022","Essex Thames Gateway","EO","EO","20","[c]","28560","29290"
"New entrant CS","2022","Essex Thames Gateway","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Unknown","Unknown","20","[c]","24430","23170"
"New entrant CS","2022","Falkirk","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","AA/AO","AO","115","[c]","21670","21640"
"New entrant CS","2022","Falkirk","EO","EO","30","[c]","27490","27570"
"New entrant CS","2022","Falkirk","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Fermanagh and Omagh","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","AA/AO","AA","25","[c]","20440","20890"
"New entrant CS","2022","Flintshire and Wrexham","AA/AO","AO","180","[c]","22120","21260"
"New entrant CS","2022","Flintshire and Wrexham","EO","EO","35","[c]","26830","27570"
"New entrant CS","2022","Flintshire and Wrexham","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Unknown","Unknown","40","[c]","26420","24090"
"New entrant CS","2022","Glasgow City","AA/AO","AA","360","[c]","21060","21050"
"New entrant CS","2022","Glasgow City","AA/AO","AO","495","[c]","21400","21260"
"New entrant CS","2022","Glasgow City","EO","EO","720","[c]","26540","27230"
"New entrant CS","2022","Glasgow City","G6/G7","G6","55","[c]","67040","65280"
"New entrant CS","2022","Glasgow City","G6/G7","G7","150","[c]","52520","49860"
"New entrant CS","2022","Glasgow City","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","SEO/HEO","HEO","480","[c]","32080","31540"
"New entrant CS","2022","Glasgow City","SEO/HEO","SEO","250","[c]","40990","39660"
"New entrant CS","2022","Gloucestershire CC","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","AA/AO","AO","35","[c]","22330","21260"
"New entrant CS","2022","Gloucestershire CC","EO","EO","50","[c]","26490","27130"
"New entrant CS","2022","Gloucestershire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","SEO/HEO","HEO","10","[c]","31340","30450"
"New entrant CS","2022","Gloucestershire CC","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Unknown","Unknown","80","[c]","28070","26310"
"New entrant CS","2022","Greater Manchester North East","AA/AO","AA","15","[c]","20380","20890"
"New entrant CS","2022","Greater Manchester North East","AA/AO","AO","30","[c]","22840","23140"
"New entrant CS","2022","Greater Manchester North East","EO","EO","30","[c]","26940","27570"
"New entrant CS","2022","Greater Manchester North East","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","Unknown","Unknown","85","[c]","26310","24800"
"New entrant CS","2022","Greater Manchester North West","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","AA/AO","AO","120","[c]","21900","21260"
"New entrant CS","2022","Greater Manchester North West","EO","EO","45","[c]","26990","27570"
"New entrant CS","2022","Greater Manchester North West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","Unknown","Unknown","95","[c]","28250","27150"
"New entrant CS","2022","Greater Manchester South East","AA/AO","AO","50","[c]","21320","21260"
"New entrant CS","2022","Greater Manchester South East","EO","EO","15","[c]","27260","27570"
"New entrant CS","2022","Greater Manchester South East","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","Unknown","Unknown","50","[c]","27120","24800"
"New entrant CS","2022","Greater Manchester South West","AA/AO","AO","590","[c]","21200","21250"
"New entrant CS","2022","Greater Manchester South West","EO","EO","335","[c]","26120","26590"
"New entrant CS","2022","Greater Manchester South West","G6/G7","G6","10","[c]","68370","64660"
"New entrant CS","2022","Greater Manchester South West","G6/G7","G7","80","[c]","54450","52080"
"New entrant CS","2022","Greater Manchester South West","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","SEO/HEO","HEO","220","[c]","31810","33080"
"New entrant CS","2022","Greater Manchester South West","SEO/HEO","SEO","75","[c]","38000","37300"
"New entrant CS","2022","Greater Manchester South West","Unknown","Unknown","115","[c]","26710","23970"
"New entrant CS","2022","Gwent Valleys","AA/AO","AO","20","[c]","20980","20970"
"New entrant CS","2022","Gwent Valleys","EO","EO","35","[c]","27240","27570"
"New entrant CS","2022","Gwent Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
