"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data & Technology","Science and Engineering","SEO/HEO","Undeclared","135","120","37420","39650"
"In post","2022","Digital, Data & Technology","Science and Engineering","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Security","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Security","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Security","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Statistics","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Statistics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Statistics","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Statistics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","SEO/HEO","Heterosexual / straight","35","35","37450","40180"
"In post","2022","Digital, Data & Technology","Tax","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","EO","Heterosexual / straight","75","70","26840","27500"
"In post","2022","Digital, Data & Technology","Unknown","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","EO","Unknown","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","G6/G7","Heterosexual / straight","545","535","57640","54700"
"In post","2022","Digital, Data & Technology","Unknown","G6/G7","LGBO","70","70","57200","54700"
"In post","2022","Digital, Data & Technology","Unknown","G6/G7","Undeclared","75","75","57720","54700"
"In post","2022","Digital, Data & Technology","Unknown","G6/G7","Unknown","125","125","56790","55210"
"In post","2022","Digital, Data & Technology","Unknown","SCS level","Heterosexual / straight","40","40","99850","92240"
"In post","2022","Digital, Data & Technology","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","SCS level","Unknown","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","SEO/HEO","Heterosexual / straight","330","325","36790","37300"
"In post","2022","Digital, Data & Technology","Unknown","SEO/HEO","LGBO","30","30","36520","37300"
"In post","2022","Digital, Data & Technology","Unknown","SEO/HEO","Undeclared","50","50","37630","37930"
"In post","2022","Digital, Data & Technology","Unknown","SEO/HEO","Unknown","120","115","37570","37300"
"In post","2022","Finance","Commercial","AA/AO","Heterosexual / straight","45","35","21300","21260"
"In post","2022","Finance","Commercial","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Finance","Commercial","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2022","Finance","Commercial","EO","Heterosexual / straight","45","40","27530","27570"
"In post","2022","Finance","Commercial","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Finance","Commercial","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Finance","Commercial","EO","Unknown","15","15","[c]","[c]"
"In post","2022","Finance","Commercial","G6/G7","Heterosexual / straight","90","85","54640","52150"
"In post","2022","Finance","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Finance","Commercial","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2022","Finance","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","SEO/HEO","Heterosexual / straight","240","230","34670","34290"
"In post","2022","Finance","Commercial","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2022","Finance","Commercial","SEO/HEO","Undeclared","30","30","[c]","[c]"
"In post","2022","Finance","Commercial","SEO/HEO","Unknown","50","50","35720","35540"
"In post","2022","Finance","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Communications","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Communications","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Communications","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Communications","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","EO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Finance","Corporate Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Finance","Corporate Finance","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Finance","Corporate Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","G6/G7","Unknown","20","15","[c]","[c]"
"In post","2022","Finance","Corporate Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Finance","Corporate Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","SEO/HEO","Unknown","25","20","[c]","[c]"
"In post","2022","Finance","Counter Fraud","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Counter Fraud","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","G6/G7","Heterosexual / straight","35","35","54030","50630"
"In post","2022","Finance","Digital, Data and Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","85","80","34570","36500"
"In post","2022","Finance","Digital, Data and Technology","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","SEO/HEO","Unknown","35","35","35140","36500"
"In post","2022","Finance","Economics","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Finance","Economics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Economics","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Economics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Economics","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Economics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Finance","AA/AO","Heterosexual / straight","480","430","21860","21260"
"In post","2022","Finance","Finance","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2022","Finance","Finance","AA/AO","Undeclared","60","55","21760","21410"
"In post","2022","Finance","Finance","AA/AO","Unknown","200","170","22050","21260"
"In post","2022","Finance","Finance","EO","Heterosexual / straight","1160","1105","26720","26670"
"In post","2022","Finance","Finance","EO","LGBO","55","55","26160","26520"
"In post","2022","Finance","Finance","EO","Undeclared","180","170","27000","26880"
"In post","2022","Finance","Finance","EO","Unknown","200","190","27130","26780"
"In post","2022","Finance","Finance","G6/G7","Heterosexual / straight","1595","1555","58630","57400"
"In post","2022","Finance","Finance","G6/G7","LGBO","80","80","58000","57300"
"In post","2022","Finance","Finance","G6/G7","Undeclared","230","225","58560","56150"
"In post","2022","Finance","Finance","G6/G7","Unknown","255","250","59910","58570"
"In post","2022","Finance","Finance","SCS level","Heterosexual / straight","185","185","87370","80050"
"In post","2022","Finance","Finance","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","Finance","Finance","SCS level","Undeclared","25","25","[c]","[c]"
"In post","2022","Finance","Finance","SCS level","Unknown","25","20","[c]","[c]"
"In post","2022","Finance","Finance","SEO/HEO","Heterosexual / straight","2955","2840","37550","36740"
"In post","2022","Finance","Finance","SEO/HEO","LGBO","130","125","36630","36500"
"In post","2022","Finance","Finance","SEO/HEO","Undeclared","420","405","38090","37100"
"In post","2022","Finance","Finance","SEO/HEO","Unknown","595","580","37970","37610"
"In post","2022","Finance","Finance","Unknown","Heterosexual / straight","50","45","52320","45510"
"In post","2022","Finance","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Finance","Human Resources","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Finance","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Knowledge and Information Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","AA/AO","Heterosexual / straight","410","335","21640","21250"
"In post","2022","Finance","Operational Delivery","AA/AO","LGBO","20","20","[c]","[c]"
"In post","2022","Finance","Operational Delivery","AA/AO","Undeclared","90","70","21860","22080"
"In post","2022","Finance","Operational Delivery","AA/AO","Unknown","325","265","21810","21250"
"In post","2022","Finance","Operational Delivery","EO","Heterosexual / straight","165","150","27460","26820"
"In post","2022","Finance","Operational Delivery","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Finance","Operational Delivery","EO","Undeclared","25","20","[c]","[c]"
"In post","2022","Finance","Operational Delivery","EO","Unknown","65","65","27000","26820"
"In post","2022","Finance","Operational Delivery","G6/G7","Heterosexual / straight","45","45","57320","55210"
