"Status","Year","Age","Disability","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","Declared disabled","Outside London","SEO","50","[c]","38890","38200"
"Leaver Dept.","2022","40-49","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","AO","40","[c]","23750","23780"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","EO","120","[c]","28810","28670"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","G6","170","[c]","69000","66870"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","G7","330","[c]","55240","54520"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","HEO","150","[c]","33960","33410"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","SCS level","145","[c]","90350","87210"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","SEO","215","[c]","41240","41100"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Outside London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Outside London","AO","315","[c]","21280","21260"
"Leaver Dept.","2022","40-49","Declared non-disabled","Outside London","EO","520","[c]","26770","27570"
"Leaver Dept.","2022","40-49","Declared non-disabled","Outside London","G6","110","[c]","68260","64950"
"Leaver Dept.","2022","40-49","Declared non-disabled","Outside London","G7","280","[c]","52560","51300"
"Leaver Dept.","2022","40-49","Declared non-disabled","Outside London","HEO","340","[c]","31890","31990"
"Leaver Dept.","2022","40-49","Declared non-disabled","Outside London","SCS level","55","[c]","93520","95140"
"Leaver Dept.","2022","40-49","Declared non-disabled","Outside London","SEO","325","[c]","39860","39380"
"Leaver Dept.","2022","40-49","Declared non-disabled","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","London","EO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","London","G6","105","[c]","67730","67490"
"Leaver Dept.","2022","40-49","Unknown","London","G7","160","[c]","55370","54290"
"Leaver Dept.","2022","40-49","Unknown","London","HEO","60","[c]","34570","34550"
"Leaver Dept.","2022","40-49","Unknown","London","SCS level","70","[c]","90950","86440"
"Leaver Dept.","2022","40-49","Unknown","London","SEO","120","[c]","41500","40980"
"Leaver Dept.","2022","40-49","Unknown","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Outside London","AO","80","[c]","22370","21530"
"Leaver Dept.","2022","40-49","Unknown","Outside London","EO","110","[c]","26820","27070"
"Leaver Dept.","2022","40-49","Unknown","Outside London","G6","50","[c]","68500","65360"
"Leaver Dept.","2022","40-49","Unknown","Outside London","G7","155","[c]","51700","50760"
"Leaver Dept.","2022","40-49","Unknown","Outside London","HEO","120","[c]","32990","32000"
"Leaver Dept.","2022","40-49","Unknown","Outside London","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Outside London","SEO","140","[c]","40130","40070"
"Leaver Dept.","2022","40-49","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","London","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","London","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Outside London","AO","40","[c]","21140","21260"
"Leaver Dept.","2022","50-59","Declared disabled","Outside London","EO","70","[c]","26690","27570"
"Leaver Dept.","2022","50-59","Declared disabled","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Outside London","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Outside London","HEO","40","[c]","32320","32000"
"Leaver Dept.","2022","50-59","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Outside London","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","London","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","London","EO","100","[c]","28760","28670"
"Leaver Dept.","2022","50-59","Declared non-disabled","London","G6","100","[c]","71830","68720"
"Leaver Dept.","2022","50-59","Declared non-disabled","London","G7","145","[c]","55880","54760"
"Leaver Dept.","2022","50-59","Declared non-disabled","London","HEO","120","[c]","33840","33680"
"Leaver Dept.","2022","50-59","Declared non-disabled","London","SCS level","90","[c]","96990","95000"
"Leaver Dept.","2022","50-59","Declared non-disabled","London","SEO","110","[c]","41340","40620"
"Leaver Dept.","2022","50-59","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Outside London","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Outside London","AO","215","[c]","21150","21260"
"Leaver Dept.","2022","50-59","Declared non-disabled","Outside London","EO","330","[c]","26670","27570"
"Leaver Dept.","2022","50-59","Declared non-disabled","Outside London","G6","85","[c]","69000","66520"
"Leaver Dept.","2022","50-59","Declared non-disabled","Outside London","G7","185","[c]","52630","51940"
"Leaver Dept.","2022","50-59","Declared non-disabled","Outside London","HEO","230","[c]","31790","31990"
"Leaver Dept.","2022","50-59","Declared non-disabled","Outside London","SCS level","55","[c]","108670","108080"
"Leaver Dept.","2022","50-59","Declared non-disabled","Outside London","SEO","240","[c]","39510","38560"
"Leaver Dept.","2022","50-59","Declared non-disabled","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","EO","55","[c]","27970","27920"
"Leaver Dept.","2022","50-59","Unknown","London","G6","60","[c]","74340","68500"
"Leaver Dept.","2022","50-59","Unknown","London","G7","130","[c]","53960","53930"
"Leaver Dept.","2022","50-59","Unknown","London","HEO","55","[c]","34640","34550"
"Leaver Dept.","2022","50-59","Unknown","London","SCS level","60","[c]","114330","114980"
"Leaver Dept.","2022","50-59","Unknown","London","SEO","60","[c]","42340","40650"
"Leaver Dept.","2022","50-59","Unknown","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outside London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outside London","AO","65","[c]","21830","22040"
"Leaver Dept.","2022","50-59","Unknown","Outside London","EO","60","[c]","27540","27570"
"Leaver Dept.","2022","50-59","Unknown","Outside London","G6","70","[c]","69930","68160"
"Leaver Dept.","2022","50-59","Unknown","Outside London","G7","125","[c]","52720","51300"
"Leaver Dept.","2022","50-59","Unknown","Outside London","HEO","65","[c]","33390","34530"
"Leaver Dept.","2022","50-59","Unknown","Outside London","SCS level","50","[c]","116780","114000"
"Leaver Dept.","2022","50-59","Unknown","Outside London","SEO","115","[c]","40500","40560"
"Leaver Dept.","2022","50-59","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","G7","5","[c]","[c]","[c]"
