"Status","Year","Ethnicity","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Asian","Department for Transport","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Bedfordshire and Hertfordshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","[c]","27940","28020"
"Leaver CS","2022","Asian","Department for Work and Pensions","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Derbyshire and Nottinghamshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","East Anglia","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Greater Manchester","Outside London","30","[c]","26230","23410"
"Leaver CS","2022","Asian","Department for Work and Pensions","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Inner London - East","London","45","[c]","30130","31060"
"Leaver CS","2022","Asian","Department for Work and Pensions","Inner London - West","London","35","[c]","34350","31060"
"Leaver CS","2022","Asian","Department for Work and Pensions","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Lancashire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Outside London","30","[c]","23910","21260"
"Leaver CS","2022","Asian","Department for Work and Pensions","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Northumberland, and Tyne and Wear","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Outer London - East and North East","London","40","[c]","30140","31060"
"Leaver CS","2022","Asian","Department for Work and Pensions","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Outer London - West and North West","London","70","[c]","30270","31060"
"Leaver CS","2022","Asian","Department for Work and Pensions","Shropshire and Staffordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","South Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","West Midlands","Outside London","50","[c]","25960","27570"
"Leaver CS","2022","Asian","Department for Work and Pensions","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","West Yorkshire","Outside London","60","[c]","26800","27570"
"Leaver CS","2022","Asian","Department of Health and Social Care","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","East Anglia","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Inner London - East","London","145","[c]","41840","33710"
"Leaver CS","2022","Asian","Department of Health and Social Care","Inner London - West","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Outer London - West and North West","London","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","West Midlands","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","West Yorkshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Estyn","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Estyn","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Estyn","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Foreign, Commonwealth and Development Office","Inner London - West","London","30","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Foreign, Commonwealth and Development Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Foreign, Commonwealth and Development Office","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Land Registry","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Land Registry","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Land Registry","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Land Registry","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Land Registry","Merseyside","Outside London","[c]","[c]","[c]","[c]"
