"Status","Year","Age","Disability","Function_of_post","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Unknown","Property","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Property","Ministry of Defence (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Property","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Property","Scottish Prison Service","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Property","Valuation Office Agency","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Security","Cabinet Office (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Security","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Security","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Security","Ministry of Defence (excl. agencies)","45","[c]","33320","39070"
"Leaver CS","2022","50-59","Unknown","Security","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Department for Work and Pensions (excl. agencies)","90","[c]","26130","27570"
"Leaver CS","2022","50-59","Unknown","Unknown","Department of Health and Social Care (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Education Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","HM Revenue and Customs (excl. agencies)","270","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Home Office","45","[c]","31400","25960"
"Leaver CS","2022","50-59","Unknown","Unknown","Ministry of Defence (excl. agencies)","75","[c]","35610","29670"
"Leaver CS","2022","50-59","Unknown","Unknown","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Royal Fleet Auxiliary","35","[c]","37880","34310"
"Leaver CS","2022","50-59","Unknown","Unknown","Scottish Government (excl. agencies)","30","[c]","51940","47490"
"Leaver CS","2022","50-59","Unknown","Unknown","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Social Security Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Analysis","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Analysis","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Analysis","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Analysis","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Analysis","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Analysis","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Analysis","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Analysis","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Analysis","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Commercial","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Commercial","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Commercial","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Commercial","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Commercial","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Commercial","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Commercial","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Commercial","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Commercial","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Commercial","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Commercial","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Commercial","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Commercial","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Commercial","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Communications","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Communications","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Communications","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Communications","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Communications","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Communications","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Communications","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Communications","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Communications","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Communications","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Communications","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Counter Fraud","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Counter Fraud","Department for Work and Pensions (excl. agencies)","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Counter Fraud","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Counter Fraud","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Counter Fraud","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Counter Fraud","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Counter Fraud","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Debt","Department for Work and Pensions (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Debt","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","UK Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data & Technology","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","Department for Work and Pensions (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
