"Status","Year","Age","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","15","[c]","36920","27570"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Inner London - East","305","[c]","48040","48860"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Inner London - West","115","[c]","48490","41750"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Kent","25","[c]","44220","40030"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Lancashire","20","[c]","30730","27570"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Leicestershire, Rutland and Northamptonshire","15","[c]","30480","27570"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Merseyside","65","[c]","31860","27570"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Northumberland, and Tyne and Wear","75","[c]","30580","27570"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Outer London - South","25","[c]","34370","31060"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Outer London - West and North West","95","[c]","39150","34560"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Shropshire and Staffordshire","20","[c]","28510","27570"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","South Yorkshire","20","[c]","30150","27570"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Southern Scotland","10","[c]","30760","27570"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Surrey, East and West Sussex","30","[c]","31070","27570"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Tees Valley and Durham","15","[c]","28500","27570"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Unknown","25","[c]","28240","26780"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","West Central Scotland","55","[c]","26830","27570"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","West Midlands","135","[c]","32860","27570"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","West Wales and The Valleys","20","[c]","31110","27570"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","West Yorkshire","80","[c]","33100","28200"
"Leaver Dept.","2022","40-49","No function","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Operational Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","Lancashire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Planning Inspectors","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Planning Inspectors","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Policy","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Policy","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Policy","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Policy","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Policy","Greater Manchester","10","[c]","36590","36740"
"Leaver Dept.","2022","40-49","No function","Policy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Policy","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Policy","Inner London - West","205","[c]","56280","53600"
"Leaver Dept.","2022","40-49","No function","Policy","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Policy","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Policy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Policy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Policy","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Policy","West Midlands","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Policy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Policy","West Yorkshire","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Psychology","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Psychology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","50","[c]","46870","49160"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","Derbyshire and Nottinghamshire","25","[c]","44690","39720"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","East Anglia","30","[c]","41640","40040"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","150","[c]","40830","39140"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","Greater Manchester","30","[c]","38690","36900"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","Inner London - East","40","[c]","47000","46980"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","Merseyside","10","[c]","38060","36910"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","North Yorkshire","10","[c]","34600","28590"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","Northumberland, and Tyne and Wear","10","[c]","41830","42480"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","Outer London - West and North West","120","[c]","47270","45410"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","West Midlands","35","[c]","39460","38070"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","West Yorkshire","20","[c]","43980","41340"
"Leaver Dept.","2022","40-49","No function","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Statistics","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Tax","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","Inner London - West","140","[c]","58070","54870"
"Leaver Dept.","2022","40-49","No function","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","Unknown","20","[c]","58320","48740"
"Leaver Dept.","2022","40-49","No function","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Veterinarian","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Veterinarian","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Veterinarian","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Veterinarian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Veterinarian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Commercial","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Digital, Data and Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Finance","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Inspector of Education and Training","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Knowledge and Information Management","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Operational Delivery","Southern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Other","Devon","[c]","[c]","[c]","[c]"
