"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","East Anglia","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Greater Manchester","Outside London","35","[c]","26130","26590"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Hampshire and Isle of Wight","Outside London","40","[c]","22020","21260"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Inner London - East","London","20","[c]","26870","25330"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Inner London - West","London","10","[c]","25650","25110"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Kent","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Merseyside","Outside London","35","[c]","24880","26590"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Northern Ireland","Outside London","30","[c]","24270","21250"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Northumberland, and Tyne and Wear","Outside London","20","[c]","26490","26590"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","West Central Scotland","Outside London","60","[c]","22550","21260"
"New entrant CS","2022","Counter Fraud","Operational Delivery","West Midlands","Outside London","15","[c]","26840","26590"
"New entrant CS","2022","Counter Fraud","Operational Delivery","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","West Yorkshire","Outside London","50","[c]","25520","26590"
"New entrant CS","2022","Counter Fraud","Operational Research","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Derbyshire and Nottinghamshire","Outside London","25","[c]","28680","26590"
"New entrant CS","2022","Counter Fraud","Unknown","East Anglia","Outside London","20","[c]","22640","21250"
"New entrant CS","2022","Counter Fraud","Unknown","East Wales","Outside London","15","[c]","26460","26590"
"New entrant CS","2022","Counter Fraud","Unknown","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","27880","26590"
"New entrant CS","2022","Counter Fraud","Unknown","Greater Manchester","Outside London","50","[c]","26740","26590"
"New entrant CS","2022","Counter Fraud","Unknown","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Inner London - East","London","60","[c]","32770","30750"
"New entrant CS","2022","Counter Fraud","Unknown","Inner London - West","London","15","[c]","33740","28000"
"New entrant CS","2022","Counter Fraud","Unknown","Kent","Outside London","10","[c]","27720","26590"
"New entrant CS","2022","Counter Fraud","Unknown","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Northern Ireland","Outside London","20","[c]","26950","26590"
"New entrant CS","2022","Counter Fraud","Unknown","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Outer London - South","London","25","[c]","31890","30750"
"New entrant CS","2022","Counter Fraud","Unknown","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","West Central Scotland","Outside London","20","[c]","26890","26590"
"New entrant CS","2022","Counter Fraud","Unknown","West Midlands","Outside London","25","[c]","26380","26590"
"New entrant CS","2022","Counter Fraud","Unknown","West Yorkshire","Outside London","30","[c]","28410","26590"
"New entrant CS","2022","Debt","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","20","[c]","21250","21250"
"New entrant CS","2022","Debt","Operational Delivery","East Wales","Outside London","75","[c]","21250","21250"
"New entrant CS","2022","Debt","Operational Delivery","Eastern Scotland","Outside London","20","[c]","21250","21250"
"New entrant CS","2022","Debt","Operational Delivery","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","Merseyside","Outside London","100","[c]","21250","21250"
"New entrant CS","2022","Debt","Operational Delivery","Northumberland, and Tyne and Wear","Outside London","45","[c]","21480","21250"
"New entrant CS","2022","Debt","Operational Delivery","Southern Scotland","Outside London","80","[c]","21250","21250"
"New entrant CS","2022","Debt","Operational Delivery","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","West Midlands","Outside London","125","[c]","21250","21250"
"New entrant CS","2022","Debt","Operational Delivery","West Yorkshire","Outside London","50","[c]","21250","21250"
"New entrant CS","2022","Debt","Other","Bedfordshire and Hertfordshire","Outside London","10","[c]","24250","24250"
"New entrant CS","2022","Debt","Other","Dorset and Somerset","Outside London","15","[c]","21260","21260"
"New entrant CS","2022","Debt","Other","Greater Manchester","Outside London","15","[c]","21660","21260"
"New entrant CS","2022","Debt","Other","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","Highlands and Islands","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","Leicestershire, Rutland and Northamptonshire","Outside London","60","[c]","21260","21260"
"New entrant CS","2022","Debt","Other","Northumberland, and Tyne and Wear","Outside London","75","[c]","21510","21260"
"New entrant CS","2022","Debt","Other","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","South Yorkshire","Outside London","15","[c]","22260","21260"
"New entrant CS","2022","Debt","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","West Midlands","Outside London","45","[c]","21660","21260"
"New entrant CS","2022","Debt","Other","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","West Yorkshire","Outside London","45","[c]","21850","21260"
"New entrant CS","2022","Debt","Tax","Derbyshire and Nottinghamshire","Outside London","25","[c]","21250","21250"
"New entrant CS","2022","Debt","Tax","East Wales","Outside London","15","[c]","21250","21250"
"New entrant CS","2022","Debt","Tax","Eastern Scotland","Outside London","35","[c]","21250","21250"
"New entrant CS","2022","Debt","Tax","Merseyside","Outside London","20","[c]","22050","21250"
"New entrant CS","2022","Debt","Tax","Northumberland, and Tyne and Wear","Outside London","45","[c]","22950","21250"
"New entrant CS","2022","Debt","Tax","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Tax","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Tax","West Midlands","Outside London","20","[c]","22820","21250"
"New entrant CS","2022","Debt","Tax","West Yorkshire","Outside London","15","[c]","22320","21250"
"New entrant CS","2022","Debt","Unknown","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","40","[c]","44210","36050"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Cheshire","Outside London","45","[c]","36760","31460"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Derbyshire and Nottinghamshire","Outside London","55","[c]","35820","33350"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Devon","Outside London","155","[c]","25860","24360"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Dorset and Somerset","Outside London","25","[c]","32880","33000"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","East Anglia","Outside London","25","[c]","30990","26570"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","East Wales","Outside London","145","[c]","37170","36700"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
