"Status","Year","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","AO","Heterosexual / straight","285","[c]","21340","21260"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","AO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","AO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","AO","Unknown","60","[c]","21340","21260"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","EO","Heterosexual / straight","1100","[c]","28230","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","EO","LGBO","105","[c]","28030","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","EO","Undeclared","90","[c]","27810","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","EO","Unknown","200","[c]","28080","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","HEO","Heterosexual / straight","120","[c]","32520","31990"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","SEO","Heterosexual / straight","35","[c]","39640","36250"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","AO","Heterosexual / straight","45","[c]","21340","21260"
"Leaver Dept.","2022","Department for Work and Pensions","Other","AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","EO","Heterosexual / straight","140","[c]","28520","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Other","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Property","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Property","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Property","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Psychology","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Psychology","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Science and Engineering","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Science and Engineering","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Science and Engineering","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Science and Engineering","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Science and Engineering","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Science and Engineering","HEO","LGBO","[c]","[c]","[c]","[c]"
