"Status","Year","Organisation","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","HM Prison and Probation Service","Blackburn with Darwen","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Blackpool","Outside London","Female","30","[c]","25830","24800"
"New entrant CS","2022","HM Prison and Probation Service","Blackpool","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Bournemouth, Christchurch and Poole","Outside London","Female","55","[c]","26240","24090"
"New entrant CS","2022","HM Prison and Probation Service","Bournemouth, Christchurch and Poole","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Bradford","Outside London","Female","65","[c]","28390","25560"
"New entrant CS","2022","HM Prison and Probation Service","Bradford","Outside London","Male","30","[c]","29760","27260"
"New entrant CS","2022","HM Prison and Probation Service","Breckland and South Norfolk","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Breckland and South Norfolk","Outside London","Male","45","[c]","23240","23140"
"New entrant CS","2022","HM Prison and Probation Service","Brent","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Brent","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Bridgend and Neath Port Talbot","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Bridgend and Neath Port Talbot","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Brighton and Hove","Outside London","Female","45","[c]","29030","26420"
"New entrant CS","2022","HM Prison and Probation Service","Brighton and Hove","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Bristol, City of","Outside London","Female","140","[c]","25790","23560"
"New entrant CS","2022","HM Prison and Probation Service","Bristol, City of","Outside London","Male","70","[c]","26970","23370"
"New entrant CS","2022","HM Prison and Probation Service","Bromley","London","Female","70","[c]","32080","30150"
"New entrant CS","2022","HM Prison and Probation Service","Bromley","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Buckinghamshire","Outside London","Female","65","[c]","26160","27700"
"New entrant CS","2022","HM Prison and Probation Service","Buckinghamshire","Outside London","Male","50","[c]","27200","28140"
"New entrant CS","2022","HM Prison and Probation Service","Calderdale and Kirklees","Outside London","Female","55","[c]","27530","24450"
"New entrant CS","2022","HM Prison and Probation Service","Calderdale and Kirklees","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Cambridgeshire CC","Outside London","Female","120","[c]","25770","24800"
"New entrant CS","2022","HM Prison and Probation Service","Cambridgeshire CC","Outside London","Male","70","[c]","25860","26140"
"New entrant CS","2022","HM Prison and Probation Service","Camden and City of London","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Camden and City of London","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Cardiff and Vale of Glamorgan","Outside London","Female","100","[c]","23920","23170"
"New entrant CS","2022","HM Prison and Probation Service","Cardiff and Vale of Glamorgan","Outside London","Male","65","[c]","24930","23140"
"New entrant CS","2022","HM Prison and Probation Service","Central Hampshire","Outside London","Female","45","[c]","24700","24800"
"New entrant CS","2022","HM Prison and Probation Service","Central Hampshire","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Central Valleys","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Central Valleys","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Cheshire East","Outside London","Female","70","[c]","24530","23140"
"New entrant CS","2022","HM Prison and Probation Service","Cheshire East","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Cheshire West and Chester","Outside London","Female","40","[c]","25120","24800"
"New entrant CS","2022","HM Prison and Probation Service","Cheshire West and Chester","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Chorley and West Lancashire","Outside London","Female","110","[c]","23540","23140"
"New entrant CS","2022","HM Prison and Probation Service","Chorley and West Lancashire","Outside London","Male","85","[c]","23930","23140"
"New entrant CS","2022","HM Prison and Probation Service","Conwy and Denbighshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Conwy and Denbighshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Cornwall and Isles of Scilly","Outside London","Female","35","[c]","27720","24090"
"New entrant CS","2022","HM Prison and Probation Service","Cornwall and Isles of Scilly","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Coventry","Outside London","Female","30","[c]","26290","24090"
"New entrant CS","2022","HM Prison and Probation Service","Coventry","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Croydon","London","Female","75","[c]","28150","27060"
"New entrant CS","2022","HM Prison and Probation Service","Croydon","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Darlington","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Derby","Outside London","Female","75","[c]","27320","26310"
"New entrant CS","2022","HM Prison and Probation Service","Derby","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Devon CC","Outside London","Female","110","[c]","24400","23140"
"New entrant CS","2022","HM Prison and Probation Service","Devon CC","Outside London","Male","110","[c]","24380","23140"
"New entrant CS","2022","HM Prison and Probation Service","Dorset","Outside London","Female","70","[c]","23380","23140"
"New entrant CS","2022","HM Prison and Probation Service","Dorset","Outside London","Male","70","[c]","24270","23140"
"New entrant CS","2022","HM Prison and Probation Service","Dudley","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Dudley","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Durham","Outside London","Female","195","[c]","24300","23140"
"New entrant CS","2022","HM Prison and Probation Service","Durham","Outside London","Male","125","[c]","24380","23140"
"New entrant CS","2022","HM Prison and Probation Service","Ealing","London","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Ealing","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","East Cumbria","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","East Cumbria","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","East Derbyshire","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","East Derbyshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","East Kent","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","East Kent","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","East Lancashire","Outside London","Female","45","[c]","26940","24800"
"New entrant CS","2022","HM Prison and Probation Service","East Lancashire","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","East Merseyside","Outside London","Female","90","[c]","29790","26310"
"New entrant CS","2022","HM Prison and Probation Service","East Merseyside","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","East Riding of Yorkshire","Outside London","Female","110","[c]","23010","23140"
"New entrant CS","2022","HM Prison and Probation Service","East Riding of Yorkshire","Outside London","Male","95","[c]","23320","23140"
"New entrant CS","2022","HM Prison and Probation Service","East Surrey","Outside London","Female","100","[c]","27630","27180"
"New entrant CS","2022","HM Prison and Probation Service","East Surrey","Outside London","Male","60","[c]","29570","31020"
"New entrant CS","2022","HM Prison and Probation Service","East Sussex CC","Outside London","Female","65","[c]","26300","26140"
"New entrant CS","2022","HM Prison and Probation Service","East Sussex CC","Outside London","Male","60","[c]","27080","26140"
"New entrant CS","2022","HM Prison and Probation Service","Enfield","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Enfield","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Essex Haven Gateway","Outside London","Female","50","[c]","31640","26310"
"New entrant CS","2022","HM Prison and Probation Service","Essex Haven Gateway","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Essex Thames Gateway","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Essex Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Flintshire and Wrexham","Outside London","Female","90","[c]","22640","23140"
"New entrant CS","2022","HM Prison and Probation Service","Flintshire and Wrexham","Outside London","Male","90","[c]","25400","23140"
"New entrant CS","2022","HM Prison and Probation Service","Gloucestershire CC","Outside London","Female","60","[c]","26810","24090"
"New entrant CS","2022","HM Prison and Probation Service","Gloucestershire CC","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Greater Manchester North East","Outside London","Female","80","[c]","24680","23170"
"New entrant CS","2022","HM Prison and Probation Service","Greater Manchester North East","Outside London","Male","40","[c]","25830","23170"
"New entrant CS","2022","HM Prison and Probation Service","Greater Manchester North West","Outside London","Female","100","[c]","26570","23170"
"New entrant CS","2022","HM Prison and Probation Service","Greater Manchester North West","Outside London","Male","50","[c]","25750","23170"
"New entrant CS","2022","HM Prison and Probation Service","Greater Manchester South East","Outside London","Female","40","[c]","26480","23990"
"New entrant CS","2022","HM Prison and Probation Service","Greater Manchester South East","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Greater Manchester South West","Outside London","Female","85","[c]","26000","23170"
"New entrant CS","2022","HM Prison and Probation Service","Greater Manchester South West","Outside London","Male","35","[c]","28950","25820"
"New entrant CS","2022","HM Prison and Probation Service","Gwent Valleys","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Gwent Valleys","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Gwynedd","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Gwynedd","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Hackney and Newham","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Hackney and Newham","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Haringey and Islington","London","Female","120","[c]","31860","30520"
"New entrant CS","2022","HM Prison and Probation Service","Haringey and Islington","London","Male","95","[c]","32570","30520"
"New entrant CS","2022","HM Prison and Probation Service","Harrow and Hillingdon","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Harrow and Hillingdon","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Hartlepool and Stockton-on-Tees","Outside London","Female","120","[c]","26700","23170"
"New entrant CS","2022","HM Prison and Probation Service","Hartlepool and Stockton-on-Tees","Outside London","Male","70","[c]","26140","23140"
"New entrant CS","2022","HM Prison and Probation Service","Heart of Essex","Outside London","Female","110","[c]","25070","23170"
"New entrant CS","2022","HM Prison and Probation Service","Heart of Essex","Outside London","Male","65","[c]","26900","25900"
"New entrant CS","2022","HM Prison and Probation Service","Herefordshire, County of","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Hertfordshire CC","Outside London","Female","120","[c]","28290","28140"
"New entrant CS","2022","HM Prison and Probation Service","Hertfordshire CC","Outside London","Male","60","[c]","27670","28140"
"New entrant CS","2022","HM Prison and Probation Service","Hounslow and Richmond upon Thames","London","Female","115","[c]","30120","31020"
"New entrant CS","2022","HM Prison and Probation Service","Hounslow and Richmond upon Thames","London","Male","65","[c]","29220","31020"
