"Status","Year","Function_of_post","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","No function","Department for Work and Pensions","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","EO","35","[c]","31010","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Mid Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Mid Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Mid Lancashire","AA/AO","100","[c]","21250","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Mid Lancashire","EO","20","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Milton Keynes","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Milton Keynes","EO","20","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Monmouthshire and Newport","EO","10","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","North and North East Lincolnshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","North and North East Lincolnshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","North and West Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","North and West Norfolk","EO","10","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","North Hampshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","North Hampshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","North Lanarkshire","AA/AO","60","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","North Lanarkshire","EO","30","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","North Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","North Northamptonshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","North Northamptonshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","North Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","North Nottinghamshire","EO","25","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","North Yorkshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Northumberland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Northumberland","EO","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Norwich and East Norfolk","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Norwich and East Norfolk","EO","40","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Nottingham","AA/AO","50","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Nottingham","EO","35","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Oxfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Oxfordshire CC","EO","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Perth and Kinross, and Stirling","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Peterborough","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Peterborough","EO","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Plymouth","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Plymouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Portsmouth","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Powys","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Redbridge and Waltham Forest","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Redbridge and Waltham Forest","EO","40","[c]","31060","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Redbridge and Waltham Forest","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Sandwell","AA/AO","15","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Sandwell","EO","30","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Sefton","AA/AO","100","[c]","21110","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Sefton","EO","120","[c]","27180","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Sefton","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Sefton","SEO/HEO","20","[c]","37290","39330"
"New entrant CS","2022","No function","Department for Work and Pensions","Sheffield","AA/AO","80","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Sheffield","EO","45","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Sheffield","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Shropshire","EO","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Solihull","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Solihull","EO","60","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Somerset CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Somerset CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","South and West Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","South and West Derbyshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","South and West Derbyshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","South Ayrshire","EO","30","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","South Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","South Lanarkshire","EO","40","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","South Teesside","AA/AO","10","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","South Teesside","EO","20","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","South West Wales","AA/AO","35","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","South West Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Southampton","EO","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Southend-on-Sea","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Southend-on-Sea","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Staffordshire CC","AA/AO","20","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Staffordshire CC","EO","20","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Stoke-on-Trent","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Stoke-on-Trent","EO","10","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Suffolk CC","AA/AO","55","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Suffolk CC","EO","25","[c]","27560","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Sunderland","AA/AO","35","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Sunderland","EO","50","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Swansea","AA/AO","30","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Swansea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Swindon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Telford and Wrekin","AA/AO","[c]","[c]","[c]","[c]"
