"Status","Year","Organisation","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Eastern Scotland","Heterosexual / straight","45","[c]","29450","26930"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Eastern Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Eastern Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Essex","Heterosexual / straight","55","[c]","28140","21480"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Essex","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","340","[c]","35670","33300"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","75","[c]","35860","36460"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","55","[c]","30020","30370"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Greater Manchester","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","Heterosexual / straight","305","[c]","31750","28410"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","Undeclared","45","[c]","33970","29200"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","Unknown","35","[c]","28870","25000"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","45","[c]","28420","23280"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Highlands and Islands","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Highlands and Islands","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","Heterosexual / straight","130","[c]","40870","37920"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","Unknown","30","[c]","34460","30750"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Kent","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Lancashire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Lancashire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Lincolnshire","Heterosexual / straight","75","[c]","26390","21960"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Lincolnshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Lincolnshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Merseyside","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","North Eastern Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","North Yorkshire","Heterosexual / straight","115","[c]","29420","26380"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","North Yorkshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","North Yorkshire","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","North Yorkshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Northern Ireland","Heterosexual / straight","55","[c]","26100","22130"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Northern Ireland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Northumberland, and Tyne and Wear","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Outer London - West and North West","Heterosexual / straight","30","[c]","31780","29250"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Outer London - West and North West","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Outer London - West and North West","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","Heterosexual / straight","30","[c]","43630","37990"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","Unknown","35","[c]","42480","41600"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Shropshire and Staffordshire","Heterosexual / straight","95","[c]","32830","29670"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Shropshire and Staffordshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Shropshire and Staffordshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Surrey, East and West Sussex","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","West Central Scotland","Heterosexual / straight","110","[c]","34370","37040"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","West Central Scotland","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","West Central Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","West Midlands","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
