"Status","Year","Region_ITL2","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Outer London - West and North West","Hounslow and Richmond upon Thames","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Hounslow and Richmond upon Thames","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Hounslow and Richmond upon Thames","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","Overseas","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Shropshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Shropshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Shropshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Staffordshire CC","Outside London","Heterosexual / straight","70","[c]","37610","27570"
"Leaver Dept.","2022","Shropshire and Staffordshire","Staffordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Staffordshire CC","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Staffordshire CC","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Telford and Wrekin","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Telford and Wrekin","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Telford and Wrekin","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Sheffield","Outside London","Heterosexual / straight","180","[c]","37880","35380"
"Leaver Dept.","2022","South Yorkshire","Sheffield","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Sheffield","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Sheffield","Outside London","Unknown","40","[c]","38880","34140"
"Leaver Dept.","2022","Southern Scotland","Dumfries and Galloway","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Dumfries and Galloway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Dumfries and Galloway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Scottish Borders","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Scottish Borders","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Scottish Borders","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","South Ayrshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","South Ayrshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","South Lanarkshire","Outside London","Heterosexual / straight","60","[c]","39050","38500"
"Leaver Dept.","2022","Southern Scotland","South Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","South Lanarkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","South Lanarkshire","Outside London","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Brighton and Hove","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Brighton and Hove","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Brighton and Hove","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Brighton and Hove","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","East Surrey","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","East Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","East Surrey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","East Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","East Sussex CC","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","East Sussex CC","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","East Sussex CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","East Sussex CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","West Surrey","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","West Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","West Surrey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","West Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","West Sussex (North East)","Outside London","Heterosexual / straight","30","[c]","45250","38390"
"Leaver Dept.","2022","Surrey, East and West Sussex","West Sussex (North East)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","West Sussex (North East)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","West Sussex (North East)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","West Sussex (South West)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","West Sussex (South West)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","West Sussex (South West)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Darlington","Outside London","Heterosexual / straight","30","[c]","40380","36640"
"Leaver Dept.","2022","Tees Valley and Durham","Darlington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Darlington","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Darlington","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Durham","Outside London","Heterosexual / straight","70","[c]","27680","23450"
"Leaver Dept.","2022","Tees Valley and Durham","Durham","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Durham","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Durham","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","South Teesside","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","South Teesside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","South Teesside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","South Teesside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Heterosexual / straight","290","[c]","38360","33250"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","LGBO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Undeclared","205","[c]","35740","33210"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Unknown","210","[c]","36090","32000"
"Leaver Dept.","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Outside London","Heterosexual / straight","265","[c]","28580","27570"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Outside London","LGBO","30","[c]","26480","27570"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Outside London","Unknown","120","[c]","32630","28700"
"Leaver Dept.","2022","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","North Lanarkshire","Outside London","Heterosexual / straight","40","[c]","25180","27570"
"Leaver Dept.","2022","West Central Scotland","North Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","North Lanarkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","North Lanarkshire","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Outside London","Heterosexual / straight","495","[c]","33740","27570"
"Leaver Dept.","2022","West Midlands","Birmingham","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Outside London","Undeclared","50","[c]","36310","29730"
"Leaver Dept.","2022","West Midlands","Birmingham","Outside London","Unknown","225","[c]","35260","27570"
"Leaver Dept.","2022","West Midlands","Coventry","Outside London","Heterosexual / straight","70","[c]","32920","29360"
"Leaver Dept.","2022","West Midlands","Coventry","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Coventry","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Coventry","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Dudley","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Dudley","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Dudley","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Dudley","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Sandwell","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Sandwell","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Sandwell","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Sandwell","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Solihull","Outside London","Heterosexual / straight","40","[c]","28130","25310"
"Leaver Dept.","2022","West Midlands","Solihull","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Solihull","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Solihull","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Walsall","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Walsall","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Walsall","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Walsall","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Wolverhampton","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Wolverhampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Wolverhampton","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Wolverhampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","Undeclared","[c]","[c]","[c]","[c]"
