"Status","Year","Organisation","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Operational Delivery","Outside London","SEO","15","[c]","36570","36570"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Policy","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Policy","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Policy","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Project Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Project Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Digital, Data and Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Digital, Data and Technology","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Digital, Data and Technology","Outside London","HEO","10","[c]","33870","33640"
"New entrant CS","2022","Intellectual Property Office","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Digital, Data and Technology","Outside London","SEO","10","[c]","45630","47080"
"New entrant CS","2022","Intellectual Property Office","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Economics","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Human Resources","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Intelligence Analysis","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Intelligence Analysis","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Operational Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Operational Delivery","Outside London","AO","75","[c]","21780","21810"
"New entrant CS","2022","Intellectual Property Office","Operational Delivery","Outside London","EO","30","[c]","24270","24030"
"New entrant CS","2022","Intellectual Property Office","Operational Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Operational Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Other","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Policy","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Policy","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Policy","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Policy","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Project Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Project Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Project Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Science and Engineering","Outside London","EO","25","[c]","30240","30410"
"New entrant CS","2022","Intellectual Property Office","Science and Engineering","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Social Research","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Unknown","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Unknown","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Legal","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Legal","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","Outside London","AO","75","[c]","20970","20970"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Digital, Data and Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Digital, Data and Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Digital, Data and Technology","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Digital, Data and Technology","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Digital, Data and Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Medicine","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","Outside London","AO","85","[c]","25250","26840"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","Outside London","EO","15","[c]","28340","26630"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","Outside London","HEO","15","[c]","34290","34730"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","Outside London","SEO","15","[c]","44860","46540"
"New entrant CS","2022","Maritime and Coastguard Agency","Policy","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Policy","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Policy","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Policy","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Property","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Communications","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Communications","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Communications","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Medicine","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Medicine","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Other","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Other","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Other","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Other","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Policy","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","London","HEO","[c]","[c]","[c]","[c]"
