"Status","Year","Age","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","No function","Other","Outside London","70","[c]","35060","27570"
"Leaver CS","2022","50-59","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Policy","London","80","[c]","60180","57550"
"Leaver CS","2022","50-59","No function","Policy","Outside London","55","[c]","57500","52080"
"Leaver CS","2022","50-59","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Psychology","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Science and Engineering","London","50","[c]","48130","45840"
"Leaver CS","2022","50-59","No function","Science and Engineering","Outside London","110","[c]","49520","45870"
"Leaver CS","2022","50-59","No function","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Unknown","London","50","[c]","55070","54870"
"Leaver CS","2022","50-59","No function","Unknown","Outside London","125","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Veterinarian","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Operational Delivery","Outside London","15","[c]","36040","35810"
"Leaver CS","2022","50-59","Project Delivery","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Other","Outside London","30","[c]","29860","27120"
"Leaver CS","2022","50-59","Project Delivery","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Policy","London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Project Delivery","London","20","[c]","66580","58030"
"Leaver CS","2022","50-59","Project Delivery","Project Delivery","Outside London","105","[c]","42540","40120"
"Leaver CS","2022","50-59","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Science and Engineering","Outside London","35","[c]","42560","40920"
"Leaver CS","2022","50-59","Project Delivery","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Operational Delivery","Outside London","40","[c]","21760","22010"
"Leaver CS","2022","50-59","Property","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Other","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Property","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Property","Outside London","70","[c]","36250","34290"
"Leaver CS","2022","50-59","Property","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Security","London","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Security","Outside London","170","[c]","34340","39070"
"Leaver CS","2022","50-59","Security","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Unknown","Outside London","25","[c]","34370","33300"
"Leaver CS","2022","50-59","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Digital, Data and Technology","London","10","[c]","68350","61960"
"Leaver CS","2022","50-59","Unknown","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Finance","Outside London","35","[c]","38090","33300"
"Leaver CS","2022","50-59","Unknown","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Intelligence Analysis","Outside London","20","[c]","26910","27370"
"Leaver CS","2022","50-59","Unknown","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Medicine","Outside London","40","[c]","49820","39030"
"Leaver CS","2022","50-59","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Operational Delivery","London","85","[c]","38510","31520"
"Leaver CS","2022","50-59","Unknown","Operational Delivery","Outside London","255","[c]","28630","25770"
"Leaver CS","2022","50-59","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Other","London","20","[c]","44370","33450"
"Leaver CS","2022","50-59","Unknown","Other","Outside London","275","[c]","25730","21380"
"Leaver CS","2022","50-59","Unknown","Other","Overseas","15","[c]","43380","46600"
"Leaver CS","2022","50-59","Unknown","Other","Unknown","35","[c]","37100","34160"
"Leaver CS","2022","50-59","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Policy","London","30","[c]","56310","54400"
"Leaver CS","2022","50-59","Unknown","Policy","Outside London","20","[c]","40590","36360"
"Leaver CS","2022","50-59","Unknown","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Science and Engineering","Outside London","30","[c]","36430","34610"
"Leaver CS","2022","50-59","Unknown","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","London","150","[c]","34410","31060"
"Leaver CS","2022","50-59","Unknown","Unknown","Outside London","1195","[c]","33180","27570"
"Leaver CS","2022","50-59","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Science and Engineering","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Commercial","Outside London","40","[c]","40300","40260"
"Leaver CS","2022","60-64","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Unknown","London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Unknown","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Communications","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","Outside London","80","[c]","27560","27570"
"Leaver CS","2022","60-64","Counter Fraud","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Operational Delivery","Outside London","15","[c]","30910","28240"
"Leaver CS","2022","60-64","Counter Fraud","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Tax","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","Other","Outside London","30","[c]","23510","21260"
"Leaver CS","2022","60-64","Digital, Data & Technology","Digital, Data and Technology","London","15","[c]","51270","53080"
"Leaver CS","2022","60-64","Digital, Data & Technology","Digital, Data and Technology","Outside London","110","[c]","41850","40000"
"Leaver CS","2022","60-64","Digital, Data & Technology","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Science and Engineering","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Finance","London","10","[c]","53510","53930"
"Leaver CS","2022","60-64","Finance","Finance","Outside London","65","[c]","40820","40580"
"Leaver CS","2022","60-64","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
