"Status","Year","Organisation","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Westminster","London","235","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Berkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Bristol, City of","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Worcestershire CC","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","York","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","East of England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","Westminster","London","215","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","North West (England)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","West Midlands (England)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Yorkshire and The Humber","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Westminster","London","250","[c]","42660","39600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Wirral","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Birmingham","Outside London","15","[c]","37050","36340"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Leeds","Outside London","10","[c]","39460","36340"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","East of England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","London","Westminster","London","280","[c]","43900","42470"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","South East (England)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","South East (England)","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","South East (England)","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","South East (England)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","South West (England)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Wales","Swansea","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","West Midlands (England)","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Yorkshire and The Humber","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Derby","Outside London","10","[c]","27780","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","East Derbyshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Leicester","Outside London","30","[c]","26360","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Lincolnshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","North Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Nottingham","Outside London","40","[c]","27520","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East of England","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East of England","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East of England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East of England","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East of England","Essex Thames Gateway","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East of England","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East of England","Hertfordshire CC","Outside London","15","[c]","29350","29290"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East of England","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East of England","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East of England","Norwich and East Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East of England","Peterborough","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East of England","Southend-on-Sea","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East of England","Suffolk CC","Outside London","15","[c]","31020","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East of England","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","East of England","West Essex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Barking & Dagenham and Havering","London","15","[c]","31550","31060"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Barnet","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Bexley and Greenwich","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Brent","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Bromley","London","10","[c]","31950","31060"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Croydon","London","25","[c]","30880","31060"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Ealing","London","15","[c]","31060","31060"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Enfield","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Hackney and Newham","London","55","[c]","31520","31060"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Haringey and Islington","London","15","[c]","30660","31060"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Harrow and Hillingdon","London","10","[c]","31570","31060"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Hounslow and Richmond upon Thames","London","10","[c]","31060","31060"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
