"Status","Year","Disability","Function_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Debt","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","London","London","170","[c]","45930","40510"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","North East (England)","Outside London","30","[c]","42170","36640"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","North West (England)","Outside London","45","[c]","42290","37510"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","South West (England)","Outside London","35","[c]","41360","37420"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Wales","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Yorkshire and The Humber","Outside London","45","[c]","41930","39050"
"Leaver Dept.","2022","Declared non-disabled","Finance","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","London","London","120","[c]","47050","41950"
"Leaver Dept.","2022","Declared non-disabled","Finance","North East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","North West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","South West (England)","Outside London","55","[c]","35330","28590"
"Leaver Dept.","2022","Declared non-disabled","Finance","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Yorkshire and The Humber","Outside London","40","[c]","44650","42620"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","London","London","230","[c]","40690","33950"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","North East (England)","Outside London","40","[c]","30070","28800"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","North West (England)","Outside London","45","[c]","28710","27570"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Scotland","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","South West (England)","Outside London","35","[c]","40110","37480"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Yorkshire and The Humber","Outside London","35","[c]","40760","36810"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","London","London","100","[c]","46320","51250"
"Leaver Dept.","2022","Declared non-disabled","Legal","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","East Midlands (England)","Outside London","295","[c]","31650","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","East of England","Outside London","320","[c]","36450","29360"
"Leaver Dept.","2022","Declared non-disabled","No function","London","London","3910","[c]","43450","39030"
"Leaver Dept.","2022","Declared non-disabled","No function","North East (England)","Outside London","340","[c]","30970","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","North West (England)","Outside London","740","[c]","31830","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Scotland","Outside London","450","[c]","26940","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","South East (England)","Outside London","470","[c]","37210","30460"
"Leaver Dept.","2022","Declared non-disabled","No function","South West (England)","Outside London","995","[c]","35350","29470"
"Leaver Dept.","2022","Declared non-disabled","No function","Unknown","Unknown","190","[c]","37970","33250"
"Leaver Dept.","2022","Declared non-disabled","No function","Wales","Outside London","240","[c]","31620","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","West Midlands (England)","Outside London","655","[c]","32230","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","Yorkshire and The Humber","Outside London","530","[c]","36280","29610"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","London","London","100","[c]","50900","40500"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","North East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","North West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Scotland","Outside London","30","[c]","39500","38500"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","South East (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","South West (England)","Outside London","200","[c]","34270","31780"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","London","London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","South West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","London","London","45","[c]","43060","37990"
"Leaver Dept.","2022","Declared non-disabled","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
