"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Wirral","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Scotland","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Berkshire","G6/G7","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Brighton and Hove","G6/G7","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Buckinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Central Hampshire","G6/G7","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Central Hampshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","East Kent","G6/G7","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","East Sussex CC","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Kent Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Kent Thames Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Medway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","North Hampshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","South Hampshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","West Surrey","G6/G7","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","West Sussex (South West)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Bristol, City of","AA/AO","30","25","21380","21410"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Bristol, City of","EO","50","45","25840","25880"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Bristol, City of","G6/G7","35","35","64490","59810"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Bristol, City of","SEO/HEO","90","85","35920","32010"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Cornwall and Isles of Scilly","G6/G7","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Devon CC","G6/G7","15","15","75070","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Devon CC","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Dorset","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Dorset","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Plymouth","G6/G7","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Somerset CC","G6/G7","10","10","77180","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Torbay","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Wiltshire","G6/G7","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Wiltshire","SEO/HEO","5","5","[c]","[c]"
