"Status","Year","Ethnicity","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Mixed","Dorset and Somerset","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Dorset and Somerset","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Dorset and Somerset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Dorset and Somerset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Anglia","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Anglia","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Anglia","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Anglia","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Anglia","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Anglia","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Anglia","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Anglia","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Anglia","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Anglia","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Wales","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Wales","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Yorkshire and Northern Lincolnshire","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Yorkshire and Northern Lincolnshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Yorkshire and Northern Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Yorkshire and Northern Lincolnshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Yorkshire and Northern Lincolnshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Yorkshire and Northern Lincolnshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Yorkshire and Northern Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Yorkshire and Northern Lincolnshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Eastern Scotland","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Eastern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Eastern Scotland","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Eastern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Eastern Scotland","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Eastern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Eastern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Eastern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Essex","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Essex","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Essex","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Essex","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Essex","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Essex","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Essex","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Essex","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Essex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Heterosexual / straight","35","[c]","28720","28590"
"New entrant CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Greater Manchester","Female","Heterosexual / straight","35","[c]","27290","26590"
"New entrant CS","2022","Mixed","Greater Manchester","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Greater Manchester","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Greater Manchester","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Greater Manchester","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Greater Manchester","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Greater Manchester","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Greater Manchester","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Hampshire and Isle of Wight","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Hampshire and Isle of Wight","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Hampshire and Isle of Wight","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Hampshire and Isle of Wight","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Hampshire and Isle of Wight","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Hampshire and Isle of Wight","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Hampshire and Isle of Wight","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Hampshire and Isle of Wight","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Highlands and Islands","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Highlands and Islands","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Highlands and Islands","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Highlands and Islands","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Highlands and Islands","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Highlands and Islands","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Highlands and Islands","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Highlands and Islands","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Highlands and Islands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Highlands and Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - East","Female","Heterosexual / straight","65","[c]","35180","32090"
"New entrant CS","2022","Mixed","Inner London - East","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - East","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - East","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - East","Male","Heterosexual / straight","35","[c]","36180","31060"
"New entrant CS","2022","Mixed","Inner London - East","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - East","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - East","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - West","Female","Heterosexual / straight","145","[c]","35960","33570"
"New entrant CS","2022","Mixed","Inner London - West","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - West","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - West","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - West","Male","Heterosexual / straight","85","[c]","35880","32560"
"New entrant CS","2022","Mixed","Inner London - West","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - West","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - West","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Kent","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Kent","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Kent","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Kent","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Kent","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Kent","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Kent","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Kent","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Kent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Lancashire","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Lancashire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Lancashire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Lancashire","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Lancashire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Lancashire","Male","Undeclared","[c]","[c]","[c]","[c]"
