"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Westminster","EO","EO","55","[c]","27960","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Westminster","G6/G7","G6","10","[c]","70240","68340"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Westminster","G6/G7","G7","25","[c]","58720","57810"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Westminster","SCS level","SCS level","10","[c]","88590","79550"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Westminster","SEO/HEO","HEO","35","[c]","37750","36650"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Westminster","SEO/HEO","SEO","20","[c]","43330","42680"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wiltshire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wiltshire","EO","EO","25","[c]","27500","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wiltshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wirral","AA/AO","AO","85","[c]","21040","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wirral","EO","EO","30","[c]","27370","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wirral","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wirral","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wirral","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wolverhampton","AA/AO","AO","15","[c]","21080","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wolverhampton","EO","EO","15","[c]","27830","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wolverhampton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Worcestershire CC","AA/AO","AO","10","[c]","20690","20720"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Worcestershire CC","EO","EO","35","[c]","27520","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","York","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","York","EO","EO","15","[c]","27470","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","York","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Birmingham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Birmingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Birmingham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Bristol, City of","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Bristol, City of","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Cambridgeshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Cambridgeshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","East Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","East Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","East Merseyside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Leeds","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Leeds","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Leeds","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Leeds","G6/G7","G7","30","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Leeds","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Leeds","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Leeds","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Leeds","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Lewisham and Southwark","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Nottingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Oxfordshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Tyneside","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Westminster","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Westminster","EO","EO","70","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Westminster","G6/G7","G6","35","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Westminster","G6/G7","G7","75","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Westminster","SCS level","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Westminster","SEO/HEO","HEO","90","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Westminster","SEO/HEO","SEO","60","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Westminster","Unknown","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Wiltshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Wiltshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","York","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Glasgow City","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Glasgow City","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Glasgow City","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Unknown","AA/AO","AA","105","[c]","18410","18310"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Unknown","AA/AO","AO","220","[c]","21800","21840"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Unknown","EO","EO","35","[c]","26470","26470"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Unknown","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Unknown","G6/G7","G7","10","[c]","53420","50110"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Unknown","SEO/HEO","HEO","20","[c]","32740","32180"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Unknown","SEO/HEO","SEO","25","[c]","41950","41090"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Aberdeen City and Aberdeenshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Barking & Dagenham and Havering","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Barking & Dagenham and Havering","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Barnet","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Barnsley, Doncaster and Rotherham","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Barnsley, Doncaster and Rotherham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Bedford","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Bedford","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Berkshire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Bexley and Greenwich","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Bexley and Greenwich","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Bexley and Greenwich","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Birmingham","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Birmingham","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Birmingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Blackburn with Darwen","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Blackburn with Darwen","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Bournemouth, Christchurch and Poole","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Bournemouth, Christchurch and Poole","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Bristol, City of","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Bristol, City of","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Bristol, City of","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Bristol, City of","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Bristol, City of","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Bromley","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Calderdale and Kirklees","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Cambridgeshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Cambridgeshire CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Cardiff and Vale of Glamorgan","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Central Bedfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Central Bedfordshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Central Valleys","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Cheshire East","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Clackmannanshire and Fife","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Cornwall and Isles of Scilly","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Darlington","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Derby","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Devon CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Devon CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Dorset","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Dudley","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Dudley","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Ayrshire and North Ayrshire mainland","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Derbyshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Kent","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Kent","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Lothian and Midlothian","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Merseyside","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Riding of Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Surrey","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Sussex CC","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Sussex CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Enfield","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Essex Thames Gateway","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Flintshire and Wrexham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Glasgow City","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Gloucestershire CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Greater Manchester North East","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Greater Manchester North East","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Greater Manchester North East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Greater Manchester North West","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Greater Manchester South East","AA/AO","AO","[c]","[c]","[c]","[c]"
