"Status","Year","Age","Disability","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Grants Management","AA/AO","35","[c]","21110","21300"
"Leaver CS","2022","20-29","Declared non-disabled","Grants Management","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Human Resources","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Human Resources","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Human Resources","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Human Resources","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Legal","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Legal","EO","30","[c]","27440","26950"
"Leaver CS","2022","20-29","Declared non-disabled","Legal","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Legal","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","No function","AA/AO","2050","[c]","21120","21260"
"Leaver CS","2022","20-29","Declared non-disabled","No function","EO","915","[c]","27660","27570"
"Leaver CS","2022","20-29","Declared non-disabled","No function","G6/G7","55","[c]","53390","53380"
"Leaver CS","2022","20-29","Declared non-disabled","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","No function","SEO/HEO","450","[c]","33480","33300"
"Leaver CS","2022","20-29","Declared non-disabled","No function","Unknown","220","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Project Delivery","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Project Delivery","EO","70","[c]","22990","23490"
"Leaver CS","2022","20-29","Declared non-disabled","Project Delivery","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Project Delivery","SEO/HEO","75","[c]","31230","31650"
"Leaver CS","2022","20-29","Declared non-disabled","Project Delivery","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Property","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Property","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Property","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Security","AA/AO","45","[c]","24890","25540"
"Leaver CS","2022","20-29","Declared non-disabled","Security","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Security","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","AA/AO","675","[c]","21890","21260"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","EO","250","[c]","27110","27570"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","SEO/HEO","150","[c]","37110","36650"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Analysis","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Analysis","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Debt","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Digital, Data & Technology","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Digital, Data & Technology","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","No function","AA/AO","100","[c]","20760","21130"
"Leaver CS","2022","20-29","Undeclared","No function","EO","50","[c]","27090","27570"
"Leaver CS","2022","20-29","Undeclared","No function","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","No function","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","No function","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","AA/AO","40","[c]","20140","19610"
"Leaver CS","2022","20-29","Unknown","Analysis","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Commercial","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Commercial","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Commercial","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Communications","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Communications","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Communications","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Debt","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Digital, Data & Technology","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Digital, Data & Technology","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Digital, Data & Technology","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Digital, Data & Technology","SEO/HEO","65","[c]","35560","34050"
"Leaver CS","2022","20-29","Unknown","Finance","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Finance","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Finance","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Human Resources","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Human Resources","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Human Resources","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Legal","AA/AO","35","[c]","21840","22200"
"Leaver CS","2022","20-29","Unknown","Legal","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Legal","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Legal","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","No function","AA/AO","1175","[c]","21130","21010"
"Leaver CS","2022","20-29","Unknown","No function","EO","340","[c]","26240","27270"
"Leaver CS","2022","20-29","Unknown","No function","G6/G7","40","[c]","54200","53360"
"Leaver CS","2022","20-29","Unknown","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","No function","SEO/HEO","305","[c]","33300","32790"
"Leaver CS","2022","20-29","Unknown","No function","Unknown","190","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Project Delivery","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Project Delivery","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Project Delivery","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Property","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Property","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Property","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Security","AA/AO","35","[c]","25680","25000"
"Leaver CS","2022","20-29","Unknown","Security","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Security","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","AA/AO","585","[c]","21900","21260"
"Leaver CS","2022","20-29","Unknown","Unknown","EO","270","[c]","26360","27570"
"Leaver CS","2022","20-29","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","SEO/HEO","145","[c]","35410","35050"
"Leaver CS","2022","20-29","Unknown","Unknown","Unknown","80","[c]","28210","28980"
"Leaver CS","2022","30-39","Declared disabled","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Analysis","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Debt","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Digital, Data & Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Digital, Data & Technology","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Human Resources","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Legal","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","No function","AA/AO","165","[c]","21150","21260"
"Leaver CS","2022","30-39","Declared disabled","No function","EO","120","[c]","28190","27570"
"Leaver CS","2022","30-39","Declared disabled","No function","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","No function","SEO/HEO","50","[c]","36270","36190"
"Leaver CS","2022","30-39","Declared disabled","No function","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Security","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
