"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Security","AA/AO","AO","130","[c]","24640","23540"
"New entrant CS","2022","20-29","Security","EO","EO","15","[c]","25860","26350"
"New entrant CS","2022","20-29","Security","SEO/HEO","HEO","20","[c]","31690","31390"
"New entrant CS","2022","20-29","Security","SEO/HEO","SEO","10","[c]","40540","41750"
"New entrant CS","2022","20-29","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Social Research","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Social Research","AA/AO","AO","10","[c]","23150","22310"
"New entrant CS","2022","20-29","Social Research","EO","EO","35","[c]","31290","33650"
"New entrant CS","2022","20-29","Social Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Social Research","SEO/HEO","HEO","130","[c]","31920","30710"
"New entrant CS","2022","20-29","Social Research","SEO/HEO","SEO","15","[c]","40430","39260"
"New entrant CS","2022","20-29","Statistics","AA/AO","AA","40","[c]","21980","22460"
"New entrant CS","2022","20-29","Statistics","AA/AO","AO","25","[c]","22280","21300"
"New entrant CS","2022","20-29","Statistics","EO","EO","75","[c]","27100","27480"
"New entrant CS","2022","20-29","Statistics","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Statistics","SEO/HEO","HEO","115","[c]","33040","33080"
"New entrant CS","2022","20-29","Statistics","SEO/HEO","SEO","15","[c]","39130","38670"
"New entrant CS","2022","20-29","Tax","AA/AO","AO","355","[c]","21250","21250"
"New entrant CS","2022","20-29","Tax","EO","EO","510","[c]","26890","26590"
"New entrant CS","2022","20-29","Tax","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Tax","SEO/HEO","HEO","265","[c]","33860","33080"
"New entrant CS","2022","20-29","Tax","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","AA/AO","AA","320","[c]","21090","21050"
"New entrant CS","2022","20-29","Unknown","AA/AO","AO","840","[c]","22020","21260"
"New entrant CS","2022","20-29","Unknown","EO","EO","880","[c]","27170","27230"
"New entrant CS","2022","20-29","Unknown","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","G6/G7","G7","85","[c]","54210","54700"
"New entrant CS","2022","20-29","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","SEO/HEO","HEO","1000","[c]","30150","28000"
"New entrant CS","2022","20-29","Unknown","SEO/HEO","SEO","145","[c]","40200","39660"
"New entrant CS","2022","20-29","Unknown","Unknown","Unknown","40","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Veterinarian","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Veterinarian","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Veterinarian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Veterinarian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","EO","EO","40","[c]","25790","25520"
"New entrant CS","2022","30-39","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","G6/G7","G7","15","[c]","53230","53360"
"New entrant CS","2022","30-39","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","SEO/HEO","HEO","70","[c]","31670","31470"
"New entrant CS","2022","30-39","Commercial","SEO/HEO","SEO","75","[c]","39220","39130"
"New entrant CS","2022","30-39","Commercial","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","G6/G7","G7","25","[c]","52760","52500"
"New entrant CS","2022","30-39","Communications","SEO/HEO","HEO","60","[c]","33350","32560"
"New entrant CS","2022","30-39","Communications","SEO/HEO","SEO","40","[c]","40440","40090"
"New entrant CS","2022","30-39","Corporate Finance","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","AA/AO","AO","70","[c]","22530","21260"
"New entrant CS","2022","30-39","Counter Fraud","EO","EO","115","[c]","27770","27570"
"New entrant CS","2022","30-39","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","AA/AO","AO","40","[c]","21140","21210"
"New entrant CS","2022","30-39","Digital, Data and Technology","EO","EO","135","[c]","26690","26590"
"New entrant CS","2022","30-39","Digital, Data and Technology","G6/G7","G6","20","[c]","68160","65680"
"New entrant CS","2022","30-39","Digital, Data and Technology","G6/G7","G7","220","[c]","54230","53500"
"New entrant CS","2022","30-39","Digital, Data and Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","SEO/HEO","HEO","210","[c]","32600","33080"
"New entrant CS","2022","30-39","Digital, Data and Technology","SEO/HEO","SEO","210","[c]","39720","39500"
"New entrant CS","2022","30-39","Digital, Data and Technology","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","SEO/HEO","HEO","15","[c]","33780","32890"
"New entrant CS","2022","30-39","Economics","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","AA/AO","AO","30","[c]","21120","21250"
"New entrant CS","2022","30-39","Finance","EO","EO","65","[c]","25990","26150"
"New entrant CS","2022","30-39","Finance","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","G6/G7","G7","45","[c]","54060","54110"
"New entrant CS","2022","30-39","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","SEO/HEO","HEO","70","[c]","32240","32790"
"New entrant CS","2022","30-39","Finance","SEO/HEO","SEO","105","[c]","40480","40200"
"New entrant CS","2022","30-39","Geography","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","SEO/HEO","HEO","10","[c]","33120","33000"
"New entrant CS","2022","30-39","Geography","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","AA/AO","AO","45","[c]","21720","21170"
"New entrant CS","2022","30-39","Human Resources","EO","EO","70","[c]","26160","26350"
"New entrant CS","2022","30-39","Human Resources","G6/G7","G6","10","[c]","65800","66230"
"New entrant CS","2022","30-39","Human Resources","G6/G7","G7","35","[c]","52940","53500"
"New entrant CS","2022","30-39","Human Resources","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","SEO/HEO","HEO","75","[c]","32230","31970"
"New entrant CS","2022","30-39","Human Resources","SEO/HEO","SEO","40","[c]","39830","40000"
"New entrant CS","2022","30-39","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","SEO/HEO","SEO","25","[c]","48160","46360"
"New entrant CS","2022","30-39","Intelligence Analysis","EO","EO","25","[c]","26940","26350"
"New entrant CS","2022","30-39","Intelligence Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","SEO/HEO","HEO","15","[c]","32600","33080"
"New entrant CS","2022","30-39","Intelligence Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","G6/G7","G7","10","[c]","50140","49850"
"New entrant CS","2022","30-39","International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","SEO/HEO","HEO","10","[c]","31290","31800"
"New entrant CS","2022","30-39","International Trade","SEO/HEO","SEO","15","[c]","40140","38160"
"New entrant CS","2022","30-39","Knowledge and Information Management","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","SEO/HEO","HEO","20","[c]","31240","30460"
"New entrant CS","2022","30-39","Knowledge and Information Management","SEO/HEO","SEO","15","[c]","39740","39140"
"New entrant CS","2022","30-39","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","EO","EO","40","[c]","28540","28120"
"New entrant CS","2022","30-39","Legal","G6/G7","G6","15","[c]","68790","64420"
"New entrant CS","2022","30-39","Legal","G6/G7","G7","160","[c]","52250","50500"
"New entrant CS","2022","30-39","Legal","SEO/HEO","HEO","75","[c]","37650","38000"
"New entrant CS","2022","30-39","Legal","SEO/HEO","SEO","35","[c]","40690","41750"
"New entrant CS","2022","30-39","Medicine","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","AA/AO","AO","20","[c]","22640","22190"
"New entrant CS","2022","30-39","Medicine","EO","EO","10","[c]","31760","31530"
"New entrant CS","2022","30-39","Medicine","G6/G7","G6","25","[c]","73570","76700"
"New entrant CS","2022","30-39","Medicine","G6/G7","G7","15","[c]","57270","51380"
"New entrant CS","2022","30-39","Medicine","SCS level","SCS level","20","[c]","85590","84560"
"New entrant CS","2022","30-39","Medicine","SEO/HEO","HEO","30","[c]","35750","34590"
"New entrant CS","2022","30-39","Medicine","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","AA/AO","AA","415","[c]","20730","20890"
"New entrant CS","2022","30-39","Operational Delivery","AA/AO","AO","3415","[c]","22580","21260"
"New entrant CS","2022","30-39","Operational Delivery","EO","EO","2025","[c]","27430","27570"
"New entrant CS","2022","30-39","Operational Delivery","G6/G7","G6","30","[c]","66430","65310"
"New entrant CS","2022","30-39","Operational Delivery","G6/G7","G7","125","[c]","52230","52080"
"New entrant CS","2022","30-39","Operational Delivery","SCS level","SCS level","10","[c]","88820","85200"
"New entrant CS","2022","30-39","Operational Delivery","SEO/HEO","HEO","425","[c]","32590","32600"
"New entrant CS","2022","30-39","Operational Delivery","SEO/HEO","SEO","275","[c]","39770","40060"
"New entrant CS","2022","30-39","Operational Delivery","Unknown","Unknown","1830","[c]","26990","24800"
"New entrant CS","2022","30-39","Operational Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","SEO/HEO","SEO","10","[c]","39960","41850"
"New entrant CS","2022","30-39","Other","AA/AO","AA","50","[c]","19950","19810"
"New entrant CS","2022","30-39","Other","AA/AO","AO","180","[c]","21330","21260"
"New entrant CS","2022","30-39","Other","EO","EO","125","[c]","25740","26350"
"New entrant CS","2022","30-39","Other","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","G6/G7","G7","40","[c]","53740","52410"
"New entrant CS","2022","30-39","Other","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","SEO/HEO","HEO","95","[c]","32590","33000"
"New entrant CS","2022","30-39","Other","SEO/HEO","SEO","70","[c]","40100","40000"
"New entrant CS","2022","30-39","Other","Unknown","Unknown","25","[c]","19140","16190"
"New entrant CS","2022","30-39","Planning","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","EO","EO","95","[c]","26440","25500"
"New entrant CS","2022","30-39","Policy","G6/G7","G6","50","[c]","64390","64400"
"New entrant CS","2022","30-39","Policy","G6/G7","G7","210","[c]","52240","52290"
"New entrant CS","2022","30-39","Policy","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","SEO/HEO","HEO","295","[c]","31970","32560"
"New entrant CS","2022","30-39","Policy","SEO/HEO","SEO","280","[c]","39200","38750"
"New entrant CS","2022","30-39","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","AA/AO","AO","15","[c]","21950","21260"
"New entrant CS","2022","30-39","Project Delivery","EO","EO","45","[c]","25790","26130"
"New entrant CS","2022","30-39","Project Delivery","G6/G7","G6","10","[c]","64770","64750"
"New entrant CS","2022","30-39","Project Delivery","G6/G7","G7","60","[c]","53200","53380"
"New entrant CS","2022","30-39","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","SEO/HEO","HEO","105","[c]","32260","33000"
"New entrant CS","2022","30-39","Project Delivery","SEO/HEO","SEO","100","[c]","40320","40180"
"New entrant CS","2022","30-39","Project Delivery","Unknown","Unknown","15","[c]","37060","39180"
"New entrant CS","2022","30-39","Property","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","EO","EO","50","[c]","25940","25570"
"New entrant CS","2022","30-39","Property","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","G6/G7","G7","25","[c]","53060","53460"
"New entrant CS","2022","30-39","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","SEO/HEO","HEO","35","[c]","31930","33000"
"New entrant CS","2022","30-39","Property","SEO/HEO","SEO","35","[c]","40490","40000"
"New entrant CS","2022","30-39","Psychology","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","EO","EO","15","[c]","25030","24620"
"New entrant CS","2022","30-39","Psychology","SEO/HEO","HEO","15","[c]","27950","27700"
"New entrant CS","2022","30-39","Psychology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","AA/AO","AO","30","[c]","21860","21230"
"New entrant CS","2022","30-39","Science and Engineering","EO","EO","50","[c]","26190","26370"
"New entrant CS","2022","30-39","Science and Engineering","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","G6/G7","G7","35","[c]","50600","50730"
"New entrant CS","2022","30-39","Science and Engineering","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","SEO/HEO","HEO","120","[c]","31380","30930"
"New entrant CS","2022","30-39","Science and Engineering","SEO/HEO","SEO","100","[c]","41770","40350"
"New entrant CS","2022","30-39","Science and Engineering","Unknown","Unknown","15","[c]","40040","42000"
"New entrant CS","2022","30-39","Security","AA/AO","AA","50","[c]","23580","25000"
"New entrant CS","2022","30-39","Security","AA/AO","AO","60","[c]","26960","24180"
"New entrant CS","2022","30-39","Security","EO","EO","10","[c]","29750","26350"
"New entrant CS","2022","30-39","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","SEO/HEO","HEO","15","[c]","31890","31800"
