"Status","Year","Disability","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","West Central Scotland","Outside London","EO","465","[c]","26600","27230"
"New entrant CS","2022","Declared non-disabled","West Central Scotland","Outside London","G6/G7","125","[c]","56270","54150"
"New entrant CS","2022","Declared non-disabled","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Central Scotland","Outside London","SEO/HEO","455","[c]","35400","33080"
"New entrant CS","2022","Declared non-disabled","West Central Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Midlands","Outside London","AA/AO","560","[c]","21360","21260"
"New entrant CS","2022","Declared non-disabled","West Midlands","Outside London","EO","570","[c]","26830","27570"
"New entrant CS","2022","Declared non-disabled","West Midlands","Outside London","G6/G7","110","[c]","53890","49700"
"New entrant CS","2022","Declared non-disabled","West Midlands","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Midlands","Outside London","SEO/HEO","375","[c]","34440","33080"
"New entrant CS","2022","Declared non-disabled","West Midlands","Outside London","Unknown","215","[c]","26740","24090"
"New entrant CS","2022","Declared non-disabled","West Wales and The Valleys","Outside London","AA/AO","500","[c]","20790","21260"
"New entrant CS","2022","Declared non-disabled","West Wales and The Valleys","Outside London","EO","220","[c]","27220","27570"
"New entrant CS","2022","Declared non-disabled","West Wales and The Valleys","Outside London","G6/G7","40","[c]","57020","54280"
"New entrant CS","2022","Declared non-disabled","West Wales and The Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Wales and The Valleys","Outside London","SEO/HEO","105","[c]","35750","35900"
"New entrant CS","2022","Declared non-disabled","West Wales and The Valleys","Outside London","Unknown","110","[c]","25460","23170"
"New entrant CS","2022","Declared non-disabled","West Yorkshire","Outside London","AA/AO","575","[c]","21590","21260"
"New entrant CS","2022","Declared non-disabled","West Yorkshire","Outside London","EO","450","[c]","26810","27570"
"New entrant CS","2022","Declared non-disabled","West Yorkshire","Outside London","G6/G7","110","[c]","53820","50500"
"New entrant CS","2022","Declared non-disabled","West Yorkshire","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Yorkshire","Outside London","SEO/HEO","315","[c]","34520","33080"
"New entrant CS","2022","Declared non-disabled","West Yorkshire","Outside London","Unknown","195","[c]","27870","24800"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cumbria","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Essex","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Essex","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","35","[c]","34300","33080"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester","Outside London","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hampshire and Isle of Wight","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hampshire and Isle of Wight","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hampshire and Isle of Wight","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hampshire and Isle of Wight","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hampshire and Isle of Wight","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Highlands and Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - East","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - East","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - East","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - East","London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - East","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - West","London","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - West","London","EO","50","[c]","27210","27680"
"New entrant CS","2022","Undeclared","Inner London - West","London","G6/G7","45","[c]","57600","54700"
"New entrant CS","2022","Undeclared","Inner London - West","London","SEO/HEO","150","[c]","36000","34550"
"New entrant CS","2022","Undeclared","Inner London - West","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kent","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kent","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
