"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Government Property Agency","Cabinet Office","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Cabinet Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Cabinet Office","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Cabinet Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Cabinet Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Cabinet Office","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Cabinet Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Cabinet Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Cabinet Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Cabinet Office","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Cabinet Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Cabinet Office","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","AA/AO","Heterosexual / straight","35","[c]","20570","20730"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","EO","Heterosexual / straight","70","[c]","26440","26370"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","SEO/HEO","Heterosexual / straight","95","[c]","41130","39330"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","AA/AO","Heterosexual / straight","660","[c]","21090","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","AA/AO","LGBO","75","[c]","20860","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","AA/AO","Undeclared","40","[c]","21180","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","AA/AO","Unknown","615","[c]","21190","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","EO","Heterosexual / straight","120","[c]","26370","25120"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","EO","Unknown","65","[c]","26590","25120"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","SEO/HEO","Heterosexual / straight","135","[c]","34330","34260"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","SEO/HEO","Unknown","115","[c]","34590","34260"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","HM Land Registry","AA/AO","Heterosexual / straight","145","[c]","22560","22600"
"New entrant CS","2022","HM Land Registry","HM Land Registry","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","HM Land Registry","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","HM Land Registry","AA/AO","Unknown","120","[c]","22570","22600"
"New entrant CS","2022","HM Land Registry","HM Land Registry","EO","Heterosexual / straight","85","[c]","27630","27130"
"New entrant CS","2022","HM Land Registry","HM Land Registry","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","HM Land Registry","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","HM Land Registry","EO","Unknown","60","[c]","27890","27130"
"New entrant CS","2022","HM Land Registry","HM Land Registry","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","HM Land Registry","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","HM Land Registry","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","HM Land Registry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","HM Land Registry","SEO/HEO","Heterosexual / straight","35","[c]","37850","38550"
"New entrant CS","2022","HM Land Registry","HM Land Registry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","HM Land Registry","SEO/HEO","Unknown","35","[c]","36440","37290"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","AA/AO","Heterosexual / straight","3280","[c]","23950","23140"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","AA/AO","LGBO","360","[c]","23930","23140"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","AA/AO","Undeclared","135","[c]","24190","23140"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","AA/AO","Unknown","2055","[c]","24010","23140"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","EO","Heterosexual / straight","120","[c]","25510","24620"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","EO","Unknown","60","[c]","25970","24620"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","SEO/HEO","Heterosexual / straight","205","[c]","33920","31920"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","SEO/HEO","Unknown","90","[c]","32930","31920"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","Unknown","Heterosexual / straight","4900","[c]","28760","26310"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","Unknown","LGBO","420","[c]","28620","24800"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","Unknown","Undeclared","315","[c]","30560","28200"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","Unknown","Unknown","3195","[c]","27960","26310"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","AA/AO","Heterosexual / straight","1660","[c]","21310","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","AA/AO","LGBO","180","[c]","21300","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","AA/AO","Undeclared","85","[c]","21340","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","AA/AO","Unknown","1890","[c]","21300","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","EO","Heterosexual / straight","1235","[c]","27030","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","EO","LGBO","140","[c]","26980","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","EO","Undeclared","65","[c]","26950","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","EO","Unknown","845","[c]","27130","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","G6/G7","Heterosexual / straight","110","[c]","56440","54160"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","G6/G7","Unknown","65","[c]","56910","55210"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SCS level","Unknown","5","[c]","[c]","[c]"
