"Status","Year","Age","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","60-64","Unknown","HM Revenue and Customs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","HM Revenue and Customs (excl. agencies)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Home Office","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Home Office","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Home Office","EO","45","[c]","32330","34630"
"New entrant CS","2022","60-64","Unknown","Home Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Home Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Home Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Home Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Home Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Intellectual Property Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Intellectual Property Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Legal Aid Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Maritime and Coastguard Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Ministry of Defence (excl. agencies)","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Ministry of Defence (excl. agencies)","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Ministry of Defence (excl. agencies)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Ministry of Defence (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Ministry of Defence (excl. agencies)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Ministry of Defence (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Ministry of Defence (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Ministry of Justice (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Ministry of Justice (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Ministry of Justice (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","National Crime Agency","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","National Records of Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Office of the Public Guardian","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Public Health England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Public Health England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Scottish Courts and Tribunals Service","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Scottish Courts and Tribunals Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Scottish Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Scottish Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Scottish Government (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Scottish Government (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Scottish Government (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Scottish Government (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Scottish Prison Service","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Scottish Prison Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Scottish Public Pensions Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Social Security Scotland","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Social Security Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Social Security Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Social Security Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Student Awards Agency for Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","UK Debt Management Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","UK Health Security Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","UK Health Security Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","UK Health Security Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","UK Health Security Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","UK Health Security Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","UK Health Security Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","UK Statistics Authority","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","UK Statistics Authority","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Valuation Office Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Valuation Office Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Welsh Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Welsh Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Animal and Plant Health Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Animal and Plant Health Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Crown Office and Procurator Fiscal Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Crown Prosecution Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Defence Equipment and Support","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Defence Equipment and Support","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Defence Science and Technology Laboratory","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Defence Science and Technology Laboratory","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Defence Science and Technology Laboratory","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Department for Work and Pensions (excl. agencies)","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Department for Work and Pensions (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Department for Work and Pensions (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Department of Health and Social Care (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Department of Health and Social Care (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Driver and Vehicle Licensing Agency","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Driver and Vehicle Licensing Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Driver and Vehicle Standards Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Driver and Vehicle Standards Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Food Standards Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Government Legal Department","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Health and Safety Executive","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Health and Safety Executive","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","HM Courts and Tribunals Service","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","HM Courts and Tribunals Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","HM Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","HM Prison and Probation Service","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","HM Prison and Probation Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","HM Prison and Probation Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","HM Prison and Probation Service","Unknown","60","[c]","34610","29640"
"New entrant CS","2022","65+","Declared disabled","HM Revenue and Customs (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","HM Revenue and Customs (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","HM Revenue and Customs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","HM Treasury (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Home Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Home Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Home Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Legal Aid Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Maritime and Coastguard Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Maritime and Coastguard Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Ministry of Defence (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Ministry of Defence (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Ministry of Defence (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Ministry of Defence (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Ministry of Justice (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Ministry of Justice (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","National Records of Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Public Health England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Rural Payments Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Scottish Courts and Tribunals Service","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Scottish Government (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Scottish Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Scottish Government (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Scottish Government (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
