"Status","Year","Organisation","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Other","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Other","Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Other","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Other","Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Other","Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Policy","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Policy","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Project Delivery","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Project Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Communications","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Finance","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Human Resources","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Human Resources","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Policy","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Policy","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Project Delivery","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Project Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Economics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Economics","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Economics","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Economics","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Economics","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Operational Delivery","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Operational Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Operational Delivery","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Operational Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Operational Delivery","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Policy","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Policy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Policy","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Policy","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Policy","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Policy","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Policy","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Policy","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Public Guardian","Operational Delivery","East Midlands (England)","Heterosexual / straight","35","[c]","23830","21170"
"Leaver Dept.","2022","Office of the Public Guardian","Operational Delivery","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Public Guardian","Operational Delivery","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Public Guardian","Operational Delivery","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Public Guardian","Operational Delivery","West Midlands (England)","Heterosexual / straight","70","[c]","25110","22570"
"Leaver Dept.","2022","Office of the Public Guardian","Operational Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Public Guardian","Operational Delivery","West Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Public Guardian","Operational Delivery","West Midlands (England)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Communications","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Human Resources","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Other","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Policy","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Policy","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Policy","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Commercial","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Commercial","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Communications","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
