"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Asian","HM Prison and Probation Service","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Prison and Probation Service","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Prison and Probation Service","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Prison and Probation Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Prison and Probation Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Prison and Probation Service","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Prison and Probation Service","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Prison and Probation Service","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Revenue and Customs (excl. agencies)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Revenue and Customs (excl. agencies)","AA/AO","AO","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Revenue and Customs (excl. agencies)","EO","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Revenue and Customs (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Revenue and Customs (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Revenue and Customs (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Revenue and Customs (excl. agencies)","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Revenue and Customs (excl. agencies)","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Treasury (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Treasury (excl. agencies)","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Treasury (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Treasury (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Treasury (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Treasury (excl. agencies)","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Home Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Home Office","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Home Office","EO","EO","85","[c]","27080","28650"
"Leaver Dept.","2022","Asian","Home Office","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Home Office","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Home Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Home Office","SEO/HEO","HEO","35","[c]","34050","35070"
"Leaver Dept.","2022","Asian","Home Office","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Institute for Apprenticeships and Technical Education","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Institute for Apprenticeships and Technical Education","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Institute for Apprenticeships and Technical Education","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Institute for Apprenticeships and Technical Education","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Institute for Apprenticeships and Technical Education","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Intellectual Property Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Intellectual Property Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Intellectual Property Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Intellectual Property Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Intellectual Property Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Intellectual Property Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Intellectual Property Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal Aid Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal Aid Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal Aid Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal Aid Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal Aid Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal Aid Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Maritime and Coastguard Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Maritime and Coastguard Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Maritime and Coastguard Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Maritime and Coastguard Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Maritime and Coastguard Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Maritime and Coastguard Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Medicines and Healthcare Products Regulatory Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Medicines and Healthcare Products Regulatory Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Medicines and Healthcare Products Regulatory Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Met Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Met Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Met Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Met Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence (excl. agencies)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence (excl. agencies)","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence (excl. agencies)","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence (excl. agencies)","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence (excl. agencies)","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice (excl. agencies)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice (excl. agencies)","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice (excl. agencies)","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice (excl. agencies)","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice (excl. agencies)","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice (excl. agencies)","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Infrastructure Commission","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Infrastructure Commission","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Infrastructure Commission","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Infrastructure Commission","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Records of Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Records of Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Savings and Investments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Budget Responsibility","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Budget Responsibility","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Budget Responsibility","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Qualifications and Examinations Regulation","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Qualifications and Examinations Regulation","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Qualifications and Examinations Regulation","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Qualifications and Examinations Regulation","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Qualifications and Examinations Regulation","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Public Guardian","AA/AO","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Public Guardian","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Public Guardian","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Public Guardian","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Public Guardian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Public Guardian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Public Guardian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Planning Inspectorate","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Planning Inspectorate","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Planning Inspectorate","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Planning Inspectorate","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Planning Inspectorate","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Planning Inspectorate","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Planning Inspectorate","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Planning Inspectorate","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Public Health England","AA/AO","AA","35","[c]","21120","22350"
"Leaver Dept.","2022","Asian","Public Health England","AA/AO","AO","100","[c]","22060","22030"
"Leaver Dept.","2022","Asian","Public Health England","EO","EO","150","[c]","26060","26880"
"Leaver Dept.","2022","Asian","Public Health England","G6/G7","G6","35","[c]","77320","68790"
"Leaver Dept.","2022","Asian","Public Health England","G6/G7","G7","100","[c]","53500","52610"
"Leaver Dept.","2022","Asian","Public Health England","SCS level","SCS level","60","[c]","109920","107460"
"Leaver Dept.","2022","Asian","Public Health England","SEO/HEO","HEO","175","[c]","32160","32330"
"Leaver Dept.","2022","Asian","Public Health England","SEO/HEO","SEO","145","[c]","40230","40070"
"Leaver Dept.","2022","Asian","Public Health England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Queen Elizabeth II Centre","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Queen Elizabeth II Centre","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Registers of Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Registers of Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Registers of Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Registers of Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Registers of Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Rural Payments Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Rural Payments Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Rural Payments Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Rural Payments Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Rural Payments Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Rural Payments Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scottish Courts and Tribunals Service","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scottish Courts and Tribunals Service","AA/AO","AO","[c]","[c]","[c]","[c]"
