"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Submarine Delivery Agency","Ministry of Defence","Unknown","Male","170","[c]","36340","33000"
"New entrant CS","2022","Teaching Regulation Agency","Department for Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Department for Education","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Department for Education","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Department for Education","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Department for Education","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","The National Archives","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","The National Archives","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","The National Archives","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","The National Archives","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","The National Archives","SEO/HEO","Female","35","[c]","35560","34260"
"New entrant CS","2022","The National Archives","The National Archives","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Scottish Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Scottish Government","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Scottish Government","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Scottish Government","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Scottish Government","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","HM Treasury","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","HM Treasury","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","HM Treasury","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","HM Treasury","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","UK Export Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","UK Export Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","UK Export Finance","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","UK Export Finance","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","UK Export Finance","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","UK Export Finance","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","UK Export Finance","SEO/HEO","Female","30","[c]","40050","40000"
"New entrant CS","2022","UK Export Finance","UK Export Finance","SEO/HEO","Male","35","[c]","41760","42000"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","AA/AO","Female","195","[c]","21380","19880"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","AA/AO","Male","75","[c]","21560","21820"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","EO","Female","315","[c]","25690","26710"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","EO","Male","120","[c]","25890","26880"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","G6/G7","Female","230","[c]","56160","53130"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","G6/G7","Male","140","[c]","55660","53360"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","SCS level","Female","40","[c]","92730","88790"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","SCS level","Male","35","[c]","105480","86720"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","SEO/HEO","Female","595","[c]","34920","33850"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","SEO/HEO","Male","325","[c]","34060","32790"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Ministry of Defence","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Ministry of Defence","AA/AO","Male","40","[c]","20490","20420"
"New entrant CS","2022","UK Hydrographic Office","Ministry of Defence","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Ministry of Defence","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Ministry of Defence","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Ministry of Defence","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Ministry of Defence","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Ministry of Defence","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Ministry of Defence","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","UK Statistics Authority","AA/AO","Female","215","[c]","19800","19860"
"New entrant CS","2022","UK Statistics Authority","UK Statistics Authority","AA/AO","Male","160","[c]","19910","19860"
"New entrant CS","2022","UK Statistics Authority","UK Statistics Authority","EO","Female","55","[c]","23910","23880"
"New entrant CS","2022","UK Statistics Authority","UK Statistics Authority","EO","Male","55","[c]","23920","23880"
"New entrant CS","2022","UK Statistics Authority","UK Statistics Authority","G6/G7","Female","40","[c]","52820","50210"
"New entrant CS","2022","UK Statistics Authority","UK Statistics Authority","G6/G7","Male","50","[c]","53480","50210"
"New entrant CS","2022","UK Statistics Authority","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","UK Statistics Authority","SEO/HEO","Female","245","[c]","33150","30710"
"New entrant CS","2022","UK Statistics Authority","UK Statistics Authority","SEO/HEO","Male","180","[c]","33100","30710"
"New entrant CS","2022","UK Statistics Authority","UK Statistics Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","UK Supreme Court","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","HM Revenue and Customs","AA/AO","Female","140","[c]","21860","21750"
"New entrant CS","2022","Valuation Office Agency","HM Revenue and Customs","AA/AO","Male","95","[c]","21920","21750"
"New entrant CS","2022","Valuation Office Agency","HM Revenue and Customs","EO","Female","65","[c]","25540","25000"
"New entrant CS","2022","Valuation Office Agency","HM Revenue and Customs","EO","Male","70","[c]","25830","25000"
"New entrant CS","2022","Valuation Office Agency","HM Revenue and Customs","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","HM Revenue and Customs","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","HM Revenue and Customs","SEO/HEO","Female","60","[c]","35840","31130"
"New entrant CS","2022","Valuation Office Agency","HM Revenue and Customs","SEO/HEO","Male","65","[c]","33990","31130"
"New entrant CS","2022","Vehicle Certification Agency","Department for Transport","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Vehicle Certification Agency","Department for Transport","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Vehicle Certification Agency","Department for Transport","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Vehicle Certification Agency","Department for Transport","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Vehicle Certification Agency","Department for Transport","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Vehicle Certification Agency","Department for Transport","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","10","[c]","[c]","[c]"
