"Status","Year","Function_of_post","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","Planning Inspectorate","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectorate","Cumbria","Outside London","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectorate","Derbyshire and Nottinghamshire","Outside London","25","20","55810","58810"
"In post","2022","No function","Planning Inspectorate","Devon","Outside London","15","10","56580","58810"
"In post","2022","No function","Planning Inspectorate","Dorset and Somerset","Outside London","10","10","52590","49380"
"In post","2022","No function","Planning Inspectorate","East Anglia","Outside London","15","15","59110","58810"
"In post","2022","No function","Planning Inspectorate","East Wales","Outside London","10","10","[c]","[c]"
"In post","2022","No function","Planning Inspectorate","East Yorkshire and Northern Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectorate","Essex","Outside London","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","355","325","31250","26050"
"In post","2022","No function","Planning Inspectorate","Greater Manchester","Outside London","15","15","54320","58810"
"In post","2022","No function","Planning Inspectorate","Hampshire and Isle of Wight","Outside London","10","10","[c]","[c]"
"In post","2022","No function","Planning Inspectorate","Herefordshire, Worcestershire and Warwickshire","Outside London","15","10","53180","47660"
"In post","2022","No function","Planning Inspectorate","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectorate","Inner London - East","London","10","5","[c]","[c]"
"In post","2022","No function","Planning Inspectorate","Kent","Outside London","10","10","63230","58810"
"In post","2022","No function","Planning Inspectorate","Lancashire","Outside London","10","10","[c]","[c]"
"In post","2022","No function","Planning Inspectorate","Leicestershire, Rutland and Northamptonshire","Outside London","10","10","57160","58810"
"In post","2022","No function","Planning Inspectorate","Lincolnshire","Outside London","10","10","56070","58810"
"In post","2022","No function","Planning Inspectorate","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectorate","North Yorkshire","Outside London","15","15","61750","58810"
"In post","2022","No function","Planning Inspectorate","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectorate","Northumberland, and Tyne and Wear","Outside London","30","25","52660","47660"
"In post","2022","No function","Planning Inspectorate","Outer London - East and North East","London","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectorate","Outer London - South","London","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectorate","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectorate","Shropshire and Staffordshire","Outside London","10","10","61610","58810"
"In post","2022","No function","Planning Inspectorate","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectorate","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectorate","Surrey, East and West Sussex","Outside London","20","15","55050","51110"
"In post","2022","No function","Planning Inspectorate","Tees Valley and Durham","Outside London","10","10","[c]","[c]"
"In post","2022","No function","Planning Inspectorate","West Midlands","Outside London","10","5","[c]","[c]"
"In post","2022","No function","Planning Inspectorate","West Wales and The Valleys","Outside London","15","10","55110","58810"
"In post","2022","No function","Planning Inspectorate","West Yorkshire","Outside London","10","5","[c]","[c]"
"In post","2022","No function","Registers of Scotland","Eastern Scotland","Outside London","750","715","31970","30840"
"In post","2022","No function","Registers of Scotland","West Central Scotland","Outside London","170","160","32390","30840"
"In post","2022","No function","Scottish Courts and Tribunals Service","Eastern Scotland","Outside London","820","755","28960","23780"
"In post","2022","No function","Scottish Courts and Tribunals Service","Highlands and Islands","Outside London","80","65","26500","23780"
"In post","2022","No function","Scottish Courts and Tribunals Service","North Eastern Scotland","Outside London","80","70","25000","23780"
"In post","2022","No function","Scottish Courts and Tribunals Service","Southern Scotland","Outside London","365","340","25880","23780"
"In post","2022","No function","Scottish Courts and Tribunals Service","West Central Scotland","Outside London","365","325","25790","23780"
"In post","2022","No function","Scottish Prison Service","Eastern Scotland","Outside London","1990","1855","32970","35000"
"In post","2022","No function","Scottish Prison Service","Highlands and Islands","Outside London","105","95","32630","35000"
"In post","2022","No function","Scottish Prison Service","North Eastern Scotland","Outside London","275","260","31710","32170"
"In post","2022","No function","Scottish Prison Service","Southern Scotland","Outside London","140","130","32140","35000"
"In post","2022","No function","Scottish Prison Service","West Central Scotland","Outside London","1425","1340","32200","35000"
"In post","2022","No function","Serious Fraud Office","Inner London - West","London","55","55","44270","38390"
"In post","2022","No function","Standards and Testing Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Standards and Testing Agency","Greater Manchester","Outside London","15","15","35670","36500"
"In post","2022","No function","Standards and Testing Agency","Inner London - West","London","40","35","48730","45850"
"In post","2022","No function","Standards and Testing Agency","South Yorkshire","Outside London","15","10","41040","36500"
"In post","2022","No function","Standards and Testing Agency","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Standards and Testing Agency","West Midlands","Outside London","55","50","40310","36870"
"In post","2022","No function","Teaching Regulation Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Teaching Regulation Agency","West Midlands","Outside London","75","75","30420","26000"
"In post","2022","No function","The Insolvency Service","Bedfordshire and Hertfordshire","Outside London","10","5","[c]","[c]"
"In post","2022","No function","The Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","15","32720","29160"
"In post","2022","No function","The Insolvency Service","Derbyshire and Nottinghamshire","Outside London","45","45","27060","26140"
"In post","2022","No function","The Insolvency Service","Devon","Outside London","80","80","26850","21130"
"In post","2022","No function","The Insolvency Service","East Anglia","Outside London","65","60","27110","21130"
"In post","2022","No function","The Insolvency Service","East Wales","Outside London","50","50","26650","21130"
"In post","2022","No function","The Insolvency Service","Eastern Scotland","Outside London","60","60","23220","21130"
"In post","2022","No function","The Insolvency Service","Essex","Outside London","20","20","30960","31000"
"In post","2022","No function","The Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","25","32390","27550"
"In post","2022","No function","The Insolvency Service","Greater Manchester","Outside London","90","90","27870","21130"
"In post","2022","No function","The Insolvency Service","Hampshire and Isle of Wight","Outside London","15","15","27870","26290"
"In post","2022","No function","The Insolvency Service","Inner London - East","London","125","120","39590","32570"
"In post","2022","No function","The Insolvency Service","Kent","Outside London","50","45","27050","22580"
"In post","2022","No function","The Insolvency Service","Lancashire","Outside London","25","20","28960","26290"
"In post","2022","No function","The Insolvency Service","Merseyside","Outside London","30","30","29100","26290"
"In post","2022","No function","The Insolvency Service","Northumberland, and Tyne and Wear","Outside London","35","35","27810","26290"
"In post","2022","No function","The Insolvency Service","Outer London - South","London","50","45","31850","25060"
"In post","2022","No function","The Insolvency Service","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","The Insolvency Service","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
