"Status","Year","Age","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","West Midlands (England)","Outside London","SEO","90","[c]","39390","38650"
"New entrant CS","2022","40-49","West Midlands (England)","Outside London","Unknown","195","[c]","30530","28200"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Outside London","AA","30","[c]","20590","20890"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Outside London","AO","210","[c]","21940","21260"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Outside London","EO","200","[c]","26620","27570"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Outside London","G6","35","[c]","63180","61680"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Outside London","G7","120","[c]","53560","50000"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Outside London","HEO","90","[c]","31230","31000"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Outside London","SEO","105","[c]","38550","37400"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Outside London","Unknown","180","[c]","30250","28200"
"New entrant CS","2022","50-59","East Midlands (England)","Outside London","AA","35","[c]","20360","20890"
"New entrant CS","2022","50-59","East Midlands (England)","Outside London","AO","160","[c]","21300","21260"
"New entrant CS","2022","50-59","East Midlands (England)","Outside London","EO","105","[c]","27370","27570"
"New entrant CS","2022","50-59","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Outside London","G7","15","[c]","52240","49860"
"New entrant CS","2022","50-59","East Midlands (England)","Outside London","HEO","50","[c]","32550","33000"
"New entrant CS","2022","50-59","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Outside London","SEO","30","[c]","40360","40000"
"New entrant CS","2022","50-59","East Midlands (England)","Outside London","Unknown","155","[c]","29380","28200"
"New entrant CS","2022","50-59","East of England","Outside London","AA","40","[c]","20580","20890"
"New entrant CS","2022","50-59","East of England","Outside London","AO","110","[c]","22810","21260"
"New entrant CS","2022","50-59","East of England","Outside London","EO","150","[c]","29240","28800"
"New entrant CS","2022","50-59","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Outside London","G7","20","[c]","57630","53500"
"New entrant CS","2022","50-59","East of England","Outside London","HEO","30","[c]","33790","33000"
"New entrant CS","2022","50-59","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Outside London","SEO","25","[c]","41640","40880"
"New entrant CS","2022","50-59","East of England","Outside London","Unknown","205","[c]","28900","26650"
"New entrant CS","2022","50-59","London","London","AA","30","[c]","23520","24080"
"New entrant CS","2022","50-59","London","London","AO","110","[c]","25480","24210"
"New entrant CS","2022","50-59","London","London","EO","310","[c]","29920","30270"
"New entrant CS","2022","50-59","London","London","G6","70","[c]","71050","69290"
"New entrant CS","2022","50-59","London","London","G7","185","[c]","56910","55000"
"New entrant CS","2022","50-59","London","London","HEO","135","[c]","35110","35030"
"New entrant CS","2022","50-59","London","London","SCS level","60","[c]","115630","109880"
"New entrant CS","2022","50-59","London","London","SEO","165","[c]","42880","41750"
"New entrant CS","2022","50-59","London","London","Unknown","245","[c]","36640","33700"
"New entrant CS","2022","50-59","North East (England)","Outside London","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Outside London","AO","260","[c]","21400","21260"
"New entrant CS","2022","50-59","North East (England)","Outside London","EO","115","[c]","27010","27570"
"New entrant CS","2022","50-59","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Outside London","G7","25","[c]","53290","49910"
"New entrant CS","2022","50-59","North East (England)","Outside London","HEO","30","[c]","32280","33080"
"New entrant CS","2022","50-59","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Outside London","SEO","30","[c]","38060","36740"
"New entrant CS","2022","50-59","North East (England)","Outside London","Unknown","155","[c]","30940","28200"
"New entrant CS","2022","50-59","North West (England)","Outside London","AA","40","[c]","20000","19200"
"New entrant CS","2022","50-59","North West (England)","Outside London","AO","355","[c]","21400","21260"
"New entrant CS","2022","50-59","North West (England)","Outside London","EO","245","[c]","27790","27570"
"New entrant CS","2022","50-59","North West (England)","Outside London","G6","20","[c]","64970","63240"
"New entrant CS","2022","50-59","North West (England)","Outside London","G7","65","[c]","53410","52050"
"New entrant CS","2022","50-59","North West (England)","Outside London","HEO","65","[c]","32330","32000"
"New entrant CS","2022","50-59","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Outside London","SEO","65","[c]","40490","40000"
"New entrant CS","2022","50-59","North West (England)","Outside London","Unknown","295","[c]","29800","28200"
"New entrant CS","2022","50-59","Northern Ireland","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland","Outside London","AO","15","[c]","21270","21250"
"New entrant CS","2022","50-59","Northern Ireland","Outside London","EO","15","[c]","25280","24880"
"New entrant CS","2022","50-59","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland","Outside London","HEO","15","[c]","33560","33080"
"New entrant CS","2022","50-59","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scotland","Outside London","AA","140","[c]","21370","21050"
"New entrant CS","2022","50-59","Scotland","Outside London","AO","250","[c]","21980","21260"
"New entrant CS","2022","50-59","Scotland","Outside London","EO","295","[c]","27470","27230"
"New entrant CS","2022","50-59","Scotland","Outside London","G6","35","[c]","69060","67910"
"New entrant CS","2022","50-59","Scotland","Outside London","G7","80","[c]","53200","49860"
"New entrant CS","2022","50-59","Scotland","Outside London","HEO","125","[c]","32280","31540"
"New entrant CS","2022","50-59","Scotland","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scotland","Outside London","SEO","105","[c]","42330","39660"
"New entrant CS","2022","50-59","Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South East (England)","Outside London","AA","100","[c]","20980","19860"
"New entrant CS","2022","50-59","South East (England)","Outside London","AO","235","[c]","22770","21260"
"New entrant CS","2022","50-59","South East (England)","Outside London","EO","210","[c]","28600","27570"
"New entrant CS","2022","50-59","South East (England)","Outside London","G6","15","[c]","70880","64050"
"New entrant CS","2022","50-59","South East (England)","Outside London","G7","50","[c]","55020","52670"
"New entrant CS","2022","50-59","South East (England)","Outside London","HEO","50","[c]","33650","33000"
"New entrant CS","2022","50-59","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South East (England)","Outside London","SEO","55","[c]","40290","40000"
"New entrant CS","2022","50-59","South East (England)","Outside London","Unknown","265","[c]","30530","28200"
"New entrant CS","2022","50-59","South West (England)","Outside London","AA","45","[c]","21220","20890"
"New entrant CS","2022","50-59","South West (England)","Outside London","AO","145","[c]","21900","21260"
"New entrant CS","2022","50-59","South West (England)","Outside London","EO","125","[c]","26800","26350"
"New entrant CS","2022","50-59","South West (England)","Outside London","G6","20","[c]","67180","63500"
"New entrant CS","2022","50-59","South West (England)","Outside London","G7","85","[c]","54570","53500"
"New entrant CS","2022","50-59","South West (England)","Outside London","HEO","100","[c]","31590","32410"
"New entrant CS","2022","50-59","South West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South West (England)","Outside London","SEO","120","[c]","40540","40000"
"New entrant CS","2022","50-59","South West (England)","Outside London","Unknown","220","[c]","31440","28530"
"New entrant CS","2022","50-59","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","AO","10","[c]","21350","21260"
"New entrant CS","2022","50-59","Unknown","Unknown","EO","20","[c]","28770","28430"
"New entrant CS","2022","50-59","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","Unknown","60","[c]","31670","28500"
"New entrant CS","2022","50-59","Wales","Outside London","AA","50","[c]","19040","18310"
"New entrant CS","2022","50-59","Wales","Outside London","AO","165","[c]","21480","21260"
"New entrant CS","2022","50-59","Wales","Outside London","EO","90","[c]","26700","26820"
"New entrant CS","2022","50-59","Wales","Outside London","G6","20","[c]","67100","64520"
"New entrant CS","2022","50-59","Wales","Outside London","G7","30","[c]","55450","54280"
"New entrant CS","2022","50-59","Wales","Outside London","HEO","30","[c]","33450","31570"
"New entrant CS","2022","50-59","Wales","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Wales","Outside London","SEO","50","[c]","40970","40100"
"New entrant CS","2022","50-59","Wales","Outside London","Unknown","80","[c]","30430","29670"
"New entrant CS","2022","50-59","West Midlands (England)","Outside London","AA","25","[c]","20810","20890"
"New entrant CS","2022","50-59","West Midlands (England)","Outside London","AO","140","[c]","21500","21260"
"New entrant CS","2022","50-59","West Midlands (England)","Outside London","EO","165","[c]","27240","27570"
"New entrant CS","2022","50-59","West Midlands (England)","Outside London","G6","15","[c]","70140","66380"
"New entrant CS","2022","50-59","West Midlands (England)","Outside London","G7","35","[c]","54840","50430"
"New entrant CS","2022","50-59","West Midlands (England)","Outside London","HEO","55","[c]","31810","30890"
"New entrant CS","2022","50-59","West Midlands (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands (England)","Outside London","SEO","40","[c]","39060","38000"
"New entrant CS","2022","50-59","West Midlands (England)","Outside London","Unknown","235","[c]","29780","28200"
"New entrant CS","2022","50-59","Yorkshire and The Humber","Outside London","AA","25","[c]","20260","20890"
"New entrant CS","2022","50-59","Yorkshire and The Humber","Outside London","AO","155","[c]","21660","21260"
"New entrant CS","2022","50-59","Yorkshire and The Humber","Outside London","EO","150","[c]","26930","26820"
"New entrant CS","2022","50-59","Yorkshire and The Humber","Outside London","G6","15","[c]","65100","64660"
"New entrant CS","2022","50-59","Yorkshire and The Humber","Outside London","G7","65","[c]","54300","50430"
"New entrant CS","2022","50-59","Yorkshire and The Humber","Outside London","HEO","75","[c]","31390","31990"
"New entrant CS","2022","50-59","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Yorkshire and The Humber","Outside London","SEO","65","[c]","40160","38580"
"New entrant CS","2022","50-59","Yorkshire and The Humber","Outside London","Unknown","210","[c]","30140","28200"
