"Status","Year","Age","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Black","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Work and Pensions","London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Work and Pensions","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Revenue and Customs","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
