"Status","Year","Age","Disability","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Unknown","Human Resources","Outside London","45","[c]","38710","30450"
"New entrant CS","2022","40-49","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Legal","London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Legal","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","No function","London","365","[c]","40760","33700"
"New entrant CS","2022","40-49","Unknown","No function","Outside London","1620","[c]","28240","26130"
"New entrant CS","2022","40-49","Unknown","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","No function","Unknown","45","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Project Delivery","London","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Project Delivery","Outside London","85","[c]","41260","40000"
"New entrant CS","2022","40-49","Unknown","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Property","London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Property","Outside London","70","[c]","34580","28080"
"New entrant CS","2022","40-49","Unknown","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Security","Outside London","50","[c]","30980","25000"
"New entrant CS","2022","40-49","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","London","130","[c]","39850","35050"
"New entrant CS","2022","40-49","Unknown","Unknown","Outside London","770","[c]","32890","27230"
"New entrant CS","2022","40-49","Unknown","Unknown","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Communications","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Counter Fraud","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Debt","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Digital, Data & Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Digital, Data & Technology","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Grants Management","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Legal","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","No function","London","95","[c]","34860","31060"
"New entrant CS","2022","50-59","Declared disabled","No function","Outside London","600","[c]","29090","27570"
"New entrant CS","2022","50-59","Declared disabled","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","No function","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Project Delivery","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Property","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","Outside London","80","[c]","29530","27230"
"New entrant CS","2022","50-59","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Analysis","London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Analysis","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Commercial","London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Commercial","Outside London","35","[c]","39700","37980"
"New entrant CS","2022","50-59","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Communications","London","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Communications","Outside London","45","[c]","31660","26590"
"New entrant CS","2022","50-59","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Counter Fraud","London","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Counter Fraud","Outside London","110","[c]","26690","26590"
"New entrant CS","2022","50-59","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Debt","Outside London","65","[c]","22050","21260"
"New entrant CS","2022","50-59","Declared non-disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","London","50","[c]","48860","45000"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Outside London","155","[c]","42210","39640"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Digital, Data & Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Outside London","65","[c]","35890","33730"
"New entrant CS","2022","50-59","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Grants Management","Outside London","65","[c]","21750","21300"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","London","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Outside London","80","[c]","37300","32350"
"New entrant CS","2022","50-59","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Internal Audit","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Legal","London","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Legal","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","London","405","[c]","38720","31710"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Outside London","2610","[c]","28280","26130"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","No function","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","London","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Project Delivery","Outside London","180","[c]","40990","40000"
"New entrant CS","2022","50-59","Declared non-disabled","Property","London","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Outside London","70","[c]","34470","33000"
"New entrant CS","2022","50-59","Declared non-disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Security","Outside London","75","[c]","31340","32000"
"New entrant CS","2022","50-59","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","London","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Outside London","460","[c]","34380","29350"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Debt","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Digital, Data & Technology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Human Resources","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","No function","London","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","No function","Outside London","175","[c]","27270","26130"
"New entrant CS","2022","50-59","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Project Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Property","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Analysis","London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Analysis","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Commercial","London","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Commercial","Outside London","40","[c]","61450","68250"
"New entrant CS","2022","50-59","Unknown","Commercial","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Communications","London","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Communications","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Counter Fraud","London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Counter Fraud","Outside London","25","[c]","[c]","[c]"
