"Status","Year","Function_of_post","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South Hampshire","50","45","31270","33000"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Southend-on-Sea","15","15","25360","22880"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Staffordshire CC","125","120","36430","33300"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Suffolk CC","10","10","26250","26670"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Telford and Wrekin","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","West Surrey","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Westminster","185","180","40200","36910"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Wiltshire","505","490","37130","33300"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","York","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Birmingham","80","80","44980","45910"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Glasgow City","30","30","42420","45710"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Leeds","10","10","42750","40060"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Liverpool","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Manchester","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Mid Lancashire","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Nottingham","30","30","45820","47100"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Sheffield","95","95","52580","50430"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Tower Hamlets","175","170","50010","47590"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Tyneside","25","25","40670","36050"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Westminster","330","325","55010","54850"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","20","20","44510","41650"
"In post","2022","Digital, Data & Technology","National Crime Agency","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Birmingham","15","10","41010","45480"
"In post","2022","Digital, Data & Technology","National Crime Agency","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Lambeth","95","95","49290","48900"
"In post","2022","Digital, Data & Technology","National Crime Agency","Leicestershire CC and Rutland","45","45","36680","36740"
"In post","2022","Digital, Data & Technology","National Crime Agency","Medway","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Crime Agency","Wakefield","20","20","38780","36740"
"In post","2022","Digital, Data & Technology","National Crime Agency","Warrington","55","55","38100","36740"
"In post","2022","Digital, Data & Technology","National Crime Agency","West Sussex (North East)","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Savings and Investments","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Savings and Investments","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","National Savings and Investments","Westminster","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland Office","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland Office","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Berkshire","[c]","[c]","[c]","[c]"
