"Status","Year","Age","Parent_department","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","HM Revenue and Customs","West Yorkshire","Bradford","195","[c]","21250","21250"
"New entrant CS","2022","20-29","HM Revenue and Customs","West Yorkshire","Leeds","240","[c]","27260","26590"
"New entrant CS","2022","20-29","HM Treasury","East Anglia","Norwich and East Norfolk","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Inner London - West","Camden and City of London","15","[c]","38470","34000"
"New entrant CS","2022","20-29","HM Treasury","Inner London - West","Westminster","185","[c]","29310","28500"
"New entrant CS","2022","20-29","HM Treasury","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Tees Valley and Durham","Darlington","20","[c]","33740","29320"
"New entrant CS","2022","20-29","HM Treasury","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","East Anglia","Suffolk CC","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","East Wales","Cardiff and Vale of Glamorgan","15","[c]","24790","24880"
"New entrant CS","2022","20-29","Home Office","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Eastern Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Essex","Essex Haven Gateway","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Essex","Thurrock","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Essex","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Greater Manchester","Greater Manchester South West","50","[c]","29350","24880"
"New entrant CS","2022","20-29","Home Office","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Hampshire and Isle of Wight","Portsmouth","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Inner London - East","Lewisham and Southwark","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Inner London - West","Westminster","205","[c]","31700","29380"
"New entrant CS","2022","20-29","Home Office","Kent","East Kent","80","[c]","23240","21680"
"New entrant CS","2022","20-29","Home Office","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Merseyside","Liverpool","80","[c]","23610","24880"
"New entrant CS","2022","20-29","Home Office","Merseyside","Sefton","70","[c]","23050","23280"
"New entrant CS","2022","20-29","Home Office","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Northern Ireland","Lisburn and Castlereagh","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Northumberland, and Tyne and Wear","Tyneside","25","[c]","24620","24880"
"New entrant CS","2022","20-29","Home Office","Outer London - South","Croydon","200","[c]","30560","28650"
"New entrant CS","2022","20-29","Home Office","Outer London - West and North West","Barnet","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Outer London - West and North West","Harrow and Hillingdon","25","[c]","28630","28650"
"New entrant CS","2022","20-29","Home Office","Outer London - West and North West","Hounslow and Richmond upon Thames","30","[c]","27220","28650"
"New entrant CS","2022","20-29","Home Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","South Yorkshire","Sheffield","80","[c]","25190","24880"
"New entrant CS","2022","20-29","Home Office","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Surrey, East and West Sussex","West Sussex (North East)","15","[c]","24160","25770"
"New entrant CS","2022","20-29","Home Office","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","West Central Scotland","Glasgow City","50","[c]","23890","24880"
"New entrant CS","2022","20-29","Home Office","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","West Midlands","Solihull","35","[c]","24410","24880"
"New entrant CS","2022","20-29","Home Office","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","West Yorkshire","Leeds","35","[c]","24170","24880"
"New entrant CS","2022","20-29","Home Office","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Bedfordshire and Hertfordshire","Central Bedfordshire","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Bedfordshire and Hertfordshire","Hertfordshire CC","20","[c]","32460","35690"
"New entrant CS","2022","20-29","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","50","[c]","25840","25540"
"New entrant CS","2022","20-29","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","35","[c]","27160","26510"
"New entrant CS","2022","20-29","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","30","[c]","22760","21170"
"New entrant CS","2022","20-29","Ministry of Defence","Cheshire","Cheshire East","25","[c]","22640","21170"
"New entrant CS","2022","20-29","Ministry of Defence","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Cumbria","West Cumbria","10","[c]","26030","23540"
"New entrant CS","2022","20-29","Ministry of Defence","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Derbyshire and Nottinghamshire","South Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Devon","Plymouth","25","[c]","25240","23650"
"New entrant CS","2022","20-29","Ministry of Defence","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Dorset and Somerset","Dorset","15","[c]","23400","23080"
"New entrant CS","2022","20-29","Ministry of Defence","Dorset and Somerset","Somerset CC","75","[c]","23720","20420"
"New entrant CS","2022","20-29","Ministry of Defence","East Anglia","Cambridgeshire CC","35","[c]","25620","26350"
"New entrant CS","2022","20-29","Ministry of Defence","East Anglia","North and West Norfolk","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","East Anglia","Suffolk CC","10","[c]","25220","26350"
"New entrant CS","2022","20-29","Ministry of Defence","East Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","East Wales","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Eastern Scotland","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Essex","Essex Haven Gateway","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","450","[c]","25710","24750"
"New entrant CS","2022","20-29","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","290","[c]","25280","25050"
"New entrant CS","2022","20-29","Ministry of Defence","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Hampshire and Isle of Wight","Central Hampshire","185","[c]","26650","26030"
"New entrant CS","2022","20-29","Ministry of Defence","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Hampshire and Isle of Wight","Portsmouth","45","[c]","25480","25000"
"New entrant CS","2022","20-29","Ministry of Defence","Hampshire and Isle of Wight","South Hampshire","10","[c]","21210","17930"
"New entrant CS","2022","20-29","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
