"Status","Year","Age","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Department for Education","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Merseyside","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Northumberland, and Tyne and Wear","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","50-59","Department for Education","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Northumberland, and Tyne and Wear","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Outer London - South","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","50-59","Department for Education","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Shropshire and Staffordshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","South Yorkshire","Heterosexual / straight","250","240","43400","37390"
"In post","2022","50-59","Department for Education","South Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","South Yorkshire","Undeclared","40","40","41600","38280"
"In post","2022","50-59","Department for Education","South Yorkshire","Unknown","30","30","39530","34400"
"In post","2022","50-59","Department for Education","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Tees Valley and Durham","Heterosexual / straight","230","220","39150","36680"
"In post","2022","50-59","Department for Education","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Tees Valley and Durham","Undeclared","25","20","[c]","[c]"
"In post","2022","50-59","Department for Education","Tees Valley and Durham","Unknown","15","15","[c]","[c]"
"In post","2022","50-59","Department for Education","West Midlands","Heterosexual / straight","185","180","44200","40300"
"In post","2022","50-59","Department for Education","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","West Midlands","Undeclared","25","25","[c]","[c]"
"In post","2022","50-59","Department for Education","West Midlands","Unknown","60","60","43550","40300"
"In post","2022","50-59","Department for Education","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","West Yorkshire","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","50-59","Department for Education","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","West Yorkshire","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","80","75","39380","35900"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","15","15","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Unknown","30","30","33060","31770"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Cheshire","Heterosexual / straight","80","75","40510","36970"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Cheshire","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Cheshire","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Cumbria","Heterosexual / straight","155","145","28100","25100"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Cumbria","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Cumbria","Undeclared","20","20","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Cumbria","Unknown","80","75","26230","21300"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Heterosexual / straight","35","35","35970","32040"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Unknown","20","15","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Devon","Heterosexual / straight","120","115","33030","26520"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Devon","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Devon","Undeclared","15","15","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Devon","Unknown","30","30","27250","25890"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Heterosexual / straight","40","35","35220","30130"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Undeclared","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Unknown","15","15","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Anglia","Heterosexual / straight","125","120","37660","35900"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Anglia","Undeclared","15","15","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Anglia","Unknown","60","55","38490","36580"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Wales","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Wales","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Eastern Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Essex","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","155","150","42430","40110"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","20","20","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","20","20","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Greater Manchester","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
