"Status","Year","Function_of_post","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","No function","Department of Health and Social Care","Merseyside","Outside London","30","[c]","39990","36330"
"New entrant CS","2022","No function","Department of Health and Social Care","North Yorkshire","Outside London","20","[c]","38760","36330"
"New entrant CS","2022","No function","Department of Health and Social Care","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","Northumberland, and Tyne and Wear","Outside London","30","[c]","34120","28570"
"New entrant CS","2022","No function","Department of Health and Social Care","Outer London - East and North East","London","10","[c]","30870","32330"
"New entrant CS","2022","No function","Department of Health and Social Care","Outer London - South","London","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","Outer London - West and North West","London","250","[c]","31620","26880"
"New entrant CS","2022","No function","Department of Health and Social Care","Shropshire and Staffordshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","Surrey, East and West Sussex","Outside London","30","[c]","39400","36330"
"New entrant CS","2022","No function","Department of Health and Social Care","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","West Midlands","Outside London","120","[c]","34520","28780"
"New entrant CS","2022","No function","Department of Health and Social Care","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","West Yorkshire","Outside London","275","[c]","36940","32790"
"New entrant CS","2022","No function","Food Standards Agency","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","East Anglia","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","East Wales","Outside London","10","[c]","29010","30350"
"New entrant CS","2022","No function","Food Standards Agency","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Inner London - West","London","15","[c]","32900","32350"
"New entrant CS","2022","No function","Food Standards Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","North Yorkshire","Outside London","10","[c]","31200","30350"
"New entrant CS","2022","No function","Food Standards Agency","Northern Ireland","Outside London","20","[c]","30340","30350"
"New entrant CS","2022","No function","Food Standards Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","West Midlands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","30","[c]","25290","24870"
"New entrant CS","2022","No function","HM Land Registry","Devon","Outside London","20","[c]","23320","22600"
"New entrant CS","2022","No function","HM Land Registry","Dorset and Somerset","Outside London","20","[c]","24220","22600"
"New entrant CS","2022","No function","HM Land Registry","East Anglia","Outside London","20","[c]","23900","22600"
"New entrant CS","2022","No function","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","20","[c]","23470","22600"
"New entrant CS","2022","No function","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","[c]","25210","22600"
"New entrant CS","2022","No function","HM Land Registry","Lancashire","Outside London","35","[c]","24470","22600"
"New entrant CS","2022","No function","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Outside London","20","[c]","23560","22600"
"New entrant CS","2022","No function","HM Land Registry","Merseyside","Outside London","40","[c]","24900","22600"
"New entrant CS","2022","No function","HM Land Registry","Outer London - South","London","15","[c]","30370","30600"
"New entrant CS","2022","No function","HM Land Registry","Shropshire and Staffordshire","Outside London","20","[c]","26000","22600"
"New entrant CS","2022","No function","HM Land Registry","Tees Valley and Durham","Outside London","30","[c]","23630","22600"
"New entrant CS","2022","No function","HM Land Registry","West Midlands","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Land Registry","West Wales and The Valleys","Outside London","35","[c]","24010","22600"
"New entrant CS","2022","No function","HM Revenue and Customs","Derbyshire and Nottinghamshire","Outside London","200","[c]","27310","26590"
"New entrant CS","2022","No function","HM Revenue and Customs","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs","East Wales","Outside London","230","[c]","25580","21250"
"New entrant CS","2022","No function","HM Revenue and Customs","Eastern Scotland","Outside London","295","[c]","24560","21250"
"New entrant CS","2022","No function","HM Revenue and Customs","Essex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","65","[c]","30730","33080"
"New entrant CS","2022","No function","HM Revenue and Customs","Greater Manchester","Outside London","575","[c]","24350","21250"
"New entrant CS","2022","No function","HM Revenue and Customs","Hampshire and Isle of Wight","Outside London","40","[c]","21840","21250"
"New entrant CS","2022","No function","HM Revenue and Customs","Inner London - East","London","165","[c]","34800","37610"
"New entrant CS","2022","No function","HM Revenue and Customs","Inner London - West","London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs","Merseyside","Outside London","655","[c]","24030","21250"
