"Status","Year","Age","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Ministry of Defence","Policy","Outside London","15","[c]","27300","26350"
"New entrant CS","2022","20-29","Ministry of Defence","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Project Delivery","London","10","[c]","37340","37000"
"New entrant CS","2022","20-29","Ministry of Defence","Project Delivery","Outside London","145","[c]","28550","26350"
"New entrant CS","2022","20-29","Ministry of Defence","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Property","Outside London","45","[c]","25300","26350"
"New entrant CS","2022","20-29","Ministry of Defence","Science and Engineering","Outside London","395","[c]","26740","27010"
"New entrant CS","2022","20-29","Ministry of Defence","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Security","Outside London","185","[c]","24330","23540"
"New entrant CS","2022","20-29","Ministry of Defence","Statistics","London","15","[c]","32130","31700"
"New entrant CS","2022","20-29","Ministry of Defence","Statistics","Outside London","15","[c]","28240","27850"
"New entrant CS","2022","20-29","Ministry of Justice","Commercial","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Commercial","Outside London","10","[c]","30600","30450"
"New entrant CS","2022","20-29","Ministry of Justice","Communications","London","20","[c]","33230","34260"
"New entrant CS","2022","20-29","Ministry of Justice","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Digital, Data and Technology","London","15","[c]","36980","34260"
"New entrant CS","2022","20-29","Ministry of Justice","Digital, Data and Technology","Outside London","35","[c]","33010","36050"
"New entrant CS","2022","20-29","Ministry of Justice","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Economics","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Finance","Outside London","15","[c]","29590","30450"
"New entrant CS","2022","20-29","Ministry of Justice","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Human Resources","Outside London","15","[c]","27100","29070"
"New entrant CS","2022","20-29","Ministry of Justice","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Knowledge and Information Management","Outside London","10","[c]","21380","20970"
"New entrant CS","2022","20-29","Ministry of Justice","Legal","London","25","[c]","34020","34260"
"New entrant CS","2022","20-29","Ministry of Justice","Legal","Outside London","40","[c]","31290","30450"
"New entrant CS","2022","20-29","Ministry of Justice","Operational Delivery","London","880","[c]","27870","27980"
"New entrant CS","2022","20-29","Ministry of Justice","Operational Delivery","Outside London","5140","[c]","23120","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Operational Delivery","Unknown","55","[c]","23420","21480"
"New entrant CS","2022","20-29","Ministry of Justice","Operational Research","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Policy","London","35","[c]","34940","34260"
"New entrant CS","2022","20-29","Ministry of Justice","Policy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Project Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Psychology","London","15","[c]","29080","29060"
"New entrant CS","2022","20-29","Ministry of Justice","Psychology","Outside London","110","[c]","25710","27700"
"New entrant CS","2022","20-29","Ministry of Justice","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Security","London","15","[c]","32110","31390"
"New entrant CS","2022","20-29","Ministry of Justice","Security","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Social Research","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Statistics","London","10","[c]","30590","28310"
"New entrant CS","2022","20-29","Ministry of Justice","Statistics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Unknown","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Unknown","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Operational Delivery","London","55","[c]","34360","34060"
"New entrant CS","2022","20-29","National Crime Agency","Operational Delivery","Outside London","70","[c]","29980","28840"
"New entrant CS","2022","20-29","National Crime Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Policy","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Policy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Other","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Other","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Operational Delivery","London","15","[c]","25800","25750"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Operational Delivery","Outside London","25","[c]","24430","23450"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Other","London","70","[c]","28400","25750"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Other","Outside London","40","[c]","24030","23450"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Policy","London","15","[c]","33050","33400"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Policy","Outside London","[c]","[c]","[c]","[c]"
