"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Registers of Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Scottish Government","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Scottish Government","AA/AO","10","[c]","24670","24400"
"New entrant CS","2022","Revenue Scotland","Scottish Government","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Scottish Government","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Scottish Government","SEO/HEO","10","[c]","36400","34600"
"New entrant CS","2022","Royal Fleet Auxiliary","Ministry of Defence","Unknown","155","[c]","20590","16190"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","AA/AO","480","[c]","21220","21300"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","EO","40","[c]","24990","24920"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","SEO/HEO","20","[c]","30480","29180"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","AA/AO","260","[c]","21570","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","EO","15","[c]","24760","24600"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","G6/G7","10","[c]","57660","57500"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","SEO/HEO","20","[c]","36700","36360"
"New entrant CS","2022","Scottish Fiscal Commission","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Scottish Government","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","AA/AO","310","[c]","23110","24400"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","EO","245","[c]","27420","27230"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","G6/G7","210","[c]","56550","53480"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","SCS level","10","[c]","88510","78810"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","SEO/HEO","675","[c]","35920","33540"
"New entrant CS","2022","Scottish Housing Regulator","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Scottish Government","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","AA/AO","350","[c]","21900","21640"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","EO","35","[c]","27520","27020"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","SEO/HEO","10","[c]","39350","40360"
"New entrant CS","2022","Scottish Public Pensions Agency","Scottish Government","AA/AO","50","[c]","24400","24400"
"New entrant CS","2022","Scottish Public Pensions Agency","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Attorney General's Departments","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Attorney General's Departments","EO","15","[c]","26480","26090"
"New entrant CS","2022","Serious Fraud Office","Attorney General's Departments","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Attorney General's Departments","SEO/HEO","15","[c]","36510","37740"
"New entrant CS","2022","Social Security Scotland","Scottish Government","AA/AO","515","[c]","21450","21050"
"New entrant CS","2022","Social Security Scotland","Scottish Government","EO","575","[c]","27420","27230"
"New entrant CS","2022","Social Security Scotland","Scottish Government","G6/G7","30","[c]","56750","52860"
"New entrant CS","2022","Social Security Scotland","Scottish Government","SEO/HEO","275","[c]","34520","31540"
"New entrant CS","2022","Standards and Testing Agency","Department for Education","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Department for Education","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Scottish Government","AA/AO","25","[c]","21090","21050"
"New entrant CS","2022","Student Awards Agency for Scotland","Scottish Government","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Scottish Government","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Ministry of Defence","Unknown","235","[c]","35400","32000"
"New entrant CS","2022","Teaching Regulation Agency","Department for Education","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Department for Education","EO","15","[c]","25000","25000"
"New entrant CS","2022","Teaching Regulation Agency","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","AA/AO","35","[c]","20940","21130"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","SEO/HEO","20","[c]","33590","33720"
"New entrant CS","2022","The National Archives","The National Archives","AA/AO","25","[c]","20730","20340"
"New entrant CS","2022","The National Archives","The National Archives","EO","15","[c]","23610","23100"
"New entrant CS","2022","The National Archives","The National Archives","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","The National Archives","SEO/HEO","50","[c]","35920","34260"
"New entrant CS","2022","Transport Scotland","Scottish Government","AA/AO","10","[c]","22390","21050"
"New entrant CS","2022","Transport Scotland","Scottish Government","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Scottish Government","G6/G7","10","[c]","54470","49860"
"New entrant CS","2022","Transport Scotland","Scottish Government","SEO/HEO","30","[c]","34800","31540"
"New entrant CS","2022","UK Debt Management Office","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","HM Treasury","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","HM Treasury","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","UK Export Finance","EO","30","[c]","29290","29000"
"New entrant CS","2022","UK Export Finance","UK Export Finance","G6/G7","25","[c]","65960","66010"
"New entrant CS","2022","UK Export Finance","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","UK Export Finance","SEO/HEO","65","[c]","40950","41000"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","AA/AO","270","[c]","21430","20040"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","EO","440","[c]","25750","26880"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","G6/G7","370","[c]","55970","53360"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","SCS level","75","[c]","98490","88790"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","SEO/HEO","920","[c]","34620","32790"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Ministry of Defence","AA/AO","60","[c]","20470","20420"
"New entrant CS","2022","UK Hydrographic Office","Ministry of Defence","EO","20","[c]","27460","26740"
"New entrant CS","2022","UK Hydrographic Office","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Ministry of Defence","SEO/HEO","35","[c]","36810","33290"
"New entrant CS","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","SEO/HEO","10","[c]","36210","36740"
"New entrant CS","2022","UK Statistics Authority","UK Statistics Authority","AA/AO","375","[c]","19850","19860"
"New entrant CS","2022","UK Statistics Authority","UK Statistics Authority","EO","115","[c]","23910","23880"
"New entrant CS","2022","UK Statistics Authority","UK Statistics Authority","G6/G7","90","[c]","53190","50210"
"New entrant CS","2022","UK Statistics Authority","UK Statistics Authority","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","UK Statistics Authority","SEO/HEO","430","[c]","33120","30710"
"New entrant CS","2022","UK Supreme Court","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","UK Supreme Court","SEO/HEO","10","[c]","36630","37230"
"New entrant CS","2022","Valuation Office Agency","HM Revenue and Customs","AA/AO","235","[c]","21880","21750"
"New entrant CS","2022","Valuation Office Agency","HM Revenue and Customs","EO","135","[c]","25690","25000"
"New entrant CS","2022","Valuation Office Agency","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","HM Revenue and Customs","SEO/HEO","125","[c]","34870","31130"
"New entrant CS","2022","Vehicle Certification Agency","Department for Transport","AA/AO","10","[c]","21440","21840"
"New entrant CS","2022","Vehicle Certification Agency","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Vehicle Certification Agency","Department for Transport","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","SEO/HEO","10","[c]","37860","38750"
"New entrant CS","2022","Water Services Regulation Authority","Water Services Regulation Authority","EO","25","[c]","29400","28000"
"New entrant CS","2022","Water Services Regulation Authority","Water Services Regulation Authority","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Water Services Regulation Authority","SEO/HEO","25","[c]","45530","44000"
