"Status","Year","Organisation","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","UK Export Finance","Legal","London","10","[c]","55670","67000"
"New entrant CS","2022","UK Export Finance","Operational Delivery","London","60","[c]","40230","33350"
"New entrant CS","2022","UK Export Finance","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Commercial","London","20","[c]","45950","40360"
"New entrant CS","2022","UK Health Security Agency","Commercial","Outside London","10","[c]","58760","42840"
"New entrant CS","2022","UK Health Security Agency","Communications","London","10","[c]","35030","32330"
"New entrant CS","2022","UK Health Security Agency","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Digital, Data and Technology","London","10","[c]","34110","32330"
"New entrant CS","2022","UK Health Security Agency","Digital, Data and Technology","Outside London","20","[c]","29850","28590"
"New entrant CS","2022","UK Health Security Agency","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Finance","Outside London","15","[c]","42590","42480"
"New entrant CS","2022","UK Health Security Agency","Human Resources","London","55","[c]","36280","32330"
"New entrant CS","2022","UK Health Security Agency","Human Resources","Outside London","70","[c]","45430","46580"
"New entrant CS","2022","UK Health Security Agency","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Medicine","London","25","[c]","74090","84560"
"New entrant CS","2022","UK Health Security Agency","Medicine","Outside London","25","[c]","65060","78190"
"New entrant CS","2022","UK Health Security Agency","Operational Delivery","London","725","[c]","39040","32790"
"New entrant CS","2022","UK Health Security Agency","Operational Delivery","Outside London","660","[c]","33410","28970"
"New entrant CS","2022","UK Health Security Agency","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Science and Engineering","London","125","[c]","35090","32330"
"New entrant CS","2022","UK Health Security Agency","Science and Engineering","Outside London","285","[c]","32890","30460"
"New entrant CS","2022","UK Health Security Agency","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Commercial","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Digital, Data and Technology","Outside London","15","[c]","34590","33290"
"New entrant CS","2022","UK Hydrographic Office","Geography","Outside London","70","[c]","25820","20420"
"New entrant CS","2022","UK Hydrographic Office","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Operational Delivery","Outside London","10","[c]","29230","26740"
"New entrant CS","2022","UK Hydrographic Office","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Digital, Data and Technology","Outside London","120","[c]","34690","30210"
"New entrant CS","2022","UK Statistics Authority","Economics","London","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Economics","Outside London","65","[c]","24850","19860"
"New entrant CS","2022","UK Statistics Authority","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Human Resources","Outside London","10","[c]","37160","30890"
"New entrant CS","2022","UK Statistics Authority","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Operational Delivery","Outside London","460","[c]","24110","19860"
"New entrant CS","2022","UK Statistics Authority","Operational Research","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Policy","Outside London","10","[c]","27130","27040"
"New entrant CS","2022","UK Statistics Authority","Project Delivery","Outside London","30","[c]","37490","36840"
"New entrant CS","2022","UK Statistics Authority","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Security","Outside London","10","[c]","29840","30210"
"New entrant CS","2022","UK Statistics Authority","Social Research","London","10","[c]","42630","41340"
"New entrant CS","2022","UK Statistics Authority","Social Research","Outside London","150","[c]","32970","30710"
"New entrant CS","2022","UK Statistics Authority","Statistics","London","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Statistics","Outside London","90","[c]","33400","30710"
"New entrant CS","2022","UK Supreme Court","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Finance","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Operational Delivery","Outside London","225","[c]","22220","21750"
"New entrant CS","2022","Valuation Office Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Property","London","55","[c]","33140","29000"
"New entrant CS","2022","Valuation Office Agency","Property","Outside London","185","[c]","28460","25000"
"New entrant CS","2022","Valuation Office Agency","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Vehicle Certification Agency","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Vehicle Certification Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Vehicle Certification Agency","Operational Delivery","Outside London","10","[c]","23160","21840"
"New entrant CS","2022","Vehicle Certification Agency","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Unknown","Outside London","20","[c]","37790","38750"
"New entrant CS","2022","Water Services Regulation Authority","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Economics","London","10","[c]","43890","28000"
"New entrant CS","2022","Water Services Regulation Authority","Economics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government (excl. agencies)","Communications","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government (excl. agencies)","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
