"Status","Year","Ethnicity","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","London","Female","30","[c]","37680","30530"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","Outside London","Female","60","[c]","30260","27940"
"New entrant CS","2022","Asian","Scottish Government","Outside London","Male","40","[c]","28220","27230"
"New entrant CS","2022","Asian","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","Outside London","Female","40","[c]","27230","23880"
"New entrant CS","2022","Asian","UK Statistics Authority","Outside London","Male","35","[c]","29450","23880"
"New entrant CS","2022","Asian","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","London","Female","45","[c]","32650","26970"
"New entrant CS","2022","Black","Attorney General's Departments","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs","Outside London","Male","15","[c]","[c]","[c]"
