"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Cornwall and Isles of Scilly","SEO/HEO","10","10","33680","33000"
"In post","2022","20-29","Cornwall and Isles of Scilly","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Coventry","AA/AO","60","55","21530","21260"
"In post","2022","20-29","Coventry","EO","135","130","26690","26000"
"In post","2022","20-29","Coventry","G6/G7","30","30","50110","49860"
"In post","2022","20-29","Coventry","SEO/HEO","210","210","32770","31000"
"In post","2022","20-29","Coventry","Unknown","15","15","26450","23170"
"In post","2022","20-29","Croydon","AA/AO","255","250","24590","25330"
"In post","2022","20-29","Croydon","EO","515","510","29670","28960"
"In post","2022","20-29","Croydon","G6/G7","95","95","60050","59430"
"In post","2022","20-29","Croydon","SEO/HEO","570","570","37720","37610"
"In post","2022","20-29","Croydon","Unknown","20","20","29050","27980"
"In post","2022","20-29","Darlington","AA/AO","10","10","21050","21110"
"In post","2022","20-29","Darlington","EO","50","50","25260","25000"
"In post","2022","20-29","Darlington","G6/G7","20","20","51480","49860"
"In post","2022","20-29","Darlington","SEO/HEO","100","100","32230","30320"
"In post","2022","20-29","Darlington","Unknown","10","10","24280","23170"
"In post","2022","20-29","Derby","AA/AO","65","60","22630","21260"
"In post","2022","20-29","Derby","EO","40","40","27920","27570"
"In post","2022","20-29","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Derby","Unknown","35","35","25900","24090"
"In post","2022","20-29","Devon CC","AA/AO","320","315","22070","21300"
"In post","2022","20-29","Devon CC","EO","160","160","26110","25290"
"In post","2022","20-29","Devon CC","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Devon CC","SEO/HEO","125","125","33250","31580"
"In post","2022","20-29","Devon CC","Unknown","25","25","25480","23170"
"In post","2022","20-29","Dorset","AA/AO","180","175","23870","23140"
"In post","2022","20-29","Dorset","EO","50","45","26720","27130"
"In post","2022","20-29","Dorset","SEO/HEO","15","15","32150","30350"
"In post","2022","20-29","Dorset","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Dudley","AA/AO","55","50","21310","21260"
"In post","2022","20-29","Dudley","EO","25","25","27570","27570"
"In post","2022","20-29","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Dudley","Unknown","10","10","24410","23170"
"In post","2022","20-29","Dumfries and Galloway","AA/AO","40","35","23900","22860"
"In post","2022","20-29","Dumfries and Galloway","EO","25","25","30370","29550"
"In post","2022","20-29","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Durham","AA/AO","615","590","22860","22040"
"In post","2022","20-29","Durham","EO","175","170","26620","27130"
"In post","2022","20-29","Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Durham","SEO/HEO","50","50","32270","31090"
"In post","2022","20-29","Durham","Unknown","45","45","25490","23170"
"In post","2022","20-29","Ealing","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Ealing","EO","50","50","31080","31060"
"In post","2022","20-29","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ealing","Unknown","15","15","30660","27980"
"In post","2022","20-29","East Ayrshire and North Ayrshire mainland","AA/AO","40","40","21790","21260"
"In post","2022","20-29","East Ayrshire and North Ayrshire mainland","EO","65","65","23930","23900"
"In post","2022","20-29","East Ayrshire and North Ayrshire mainland","SEO/HEO","10","10","36030","41750"
"In post","2022","20-29","East Cumbria","AA/AO","40","40","21460","21300"
"In post","2022","20-29","East Cumbria","EO","15","15","25770","24920"
"In post","2022","20-29","East Cumbria","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","East Cumbria","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","East Derbyshire","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","East Derbyshire","EO","10","10","27570","27570"
"In post","2022","20-29","East Derbyshire","Unknown","10","10","25380","23170"
"In post","2022","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","290","290","24070","23330"
"In post","2022","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","35","35","29460","29720"
"In post","2022","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","20","20","37540","33300"
"In post","2022","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Kent","AA/AO","265","260","22800","21680"
"In post","2022","20-29","East Kent","EO","280","280","26280","24890"
"In post","2022","20-29","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Kent","SEO/HEO","15","15","31410","30820"
"In post","2022","20-29","East Kent","Unknown","25","25","26290","24800"
"In post","2022","20-29","East Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Lancashire","EO","25","25","27290","27570"
"In post","2022","20-29","East Lancashire","Unknown","25","25","24210","23170"
"In post","2022","20-29","East Lothian and Midlothian","EO","5","5","[c]","[c]"
"In post","2022","20-29","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Merseyside","AA/AO","20","20","21500","21260"
"In post","2022","20-29","East Merseyside","EO","35","35","27400","27570"
"In post","2022","20-29","East Merseyside","SEO/HEO","15","15","32870","32310"
"In post","2022","20-29","East Merseyside","Unknown","35","35","25090","24800"
"In post","2022","20-29","East Riding of Yorkshire","AA/AO","255","250","23990","23140"
"In post","2022","20-29","East Riding of Yorkshire","EO","25","25","27200","26670"
"In post","2022","20-29","East Riding of Yorkshire","SEO/HEO","15","15","30130","29060"
"In post","2022","20-29","East Riding of Yorkshire","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","East Surrey","AA/AO","130","130","30720","31650"
"In post","2022","20-29","East Surrey","EO","25","25","30220","29290"
"In post","2022","20-29","East Surrey","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","East Surrey","Unknown","20","20","26980","26150"
"In post","2022","20-29","East Sussex CC","AA/AO","185","180","23590","21260"
"In post","2022","20-29","East Sussex CC","EO","75","75","27270","27570"
"In post","2022","20-29","East Sussex CC","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","East Sussex CC","Unknown","10","10","25470","24090"
"In post","2022","20-29","Enfield","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Enfield","EO","45","45","31060","31060"
"In post","2022","20-29","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Enfield","Unknown","10","10","27530","27060"
"In post","2022","20-29","Essex Haven Gateway","AA/AO","35","35","22960","21680"
"In post","2022","20-29","Essex Haven Gateway","EO","30","30","27770","29290"
"In post","2022","20-29","Essex Haven Gateway","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Essex Haven Gateway","Unknown","20","20","26010","24800"
"In post","2022","20-29","Essex Thames Gateway","AA/AO","55","55","24180","24250"
"In post","2022","20-29","Essex Thames Gateway","EO","40","40","28990","29290"
"In post","2022","20-29","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Essex Thames Gateway","Unknown","35","35","23960","23170"
"In post","2022","20-29","Falkirk","AA/AO","165","155","22020","21260"
"In post","2022","20-29","Falkirk","EO","65","65","29120","27570"
"In post","2022","20-29","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Falkirk","SEO/HEO","15","15","37710","40270"
"In post","2022","20-29","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Flintshire and Wrexham","AA/AO","250","250","22820","23140"
"In post","2022","20-29","Flintshire and Wrexham","EO","45","45","27780","27570"
"In post","2022","20-29","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Flintshire and Wrexham","SEO/HEO","15","15","32140","31900"
"In post","2022","20-29","Flintshire and Wrexham","Unknown","25","25","24340","24090"
"In post","2022","20-29","Glasgow City","AA/AO","810","780","21720","21260"
"In post","2022","20-29","Glasgow City","EO","645","640","26760","27230"
"In post","2022","20-29","Glasgow City","G6/G7","50","50","51850","49860"
"In post","2022","20-29","Glasgow City","SEO/HEO","605","605","34460","33080"
"In post","2022","20-29","Gloucestershire CC","AA/AO","55","50","22300","22600"
"In post","2022","20-29","Gloucestershire CC","EO","60","60","27030","27130"
"In post","2022","20-29","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Gloucestershire CC","SEO/HEO","15","15","33140","31990"
"In post","2022","20-29","Gloucestershire CC","Unknown","20","20","27400","24090"
"In post","2022","20-29","Greater Manchester North East","AA/AO","55","55","23530","23140"
"In post","2022","20-29","Greater Manchester North East","EO","70","70","27610","27570"
"In post","2022","20-29","Greater Manchester North East","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Greater Manchester North East","Unknown","40","35","25280","23170"
"In post","2022","20-29","Greater Manchester North West","AA/AO","150","150","22480","21260"
"In post","2022","20-29","Greater Manchester North West","EO","50","50","27590","27570"
"In post","2022","20-29","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Greater Manchester North West","Unknown","35","35","24870","23170"
"In post","2022","20-29","Greater Manchester South East","AA/AO","65","65","21260","21260"
"In post","2022","20-29","Greater Manchester South East","EO","30","30","27570","27570"
"In post","2022","20-29","Greater Manchester South East","Unknown","25","25","25490","23170"
"In post","2022","20-29","Greater Manchester South West","AA/AO","430","415","21240","21250"
"In post","2022","20-29","Greater Manchester South West","EO","485","485","26150","26590"
"In post","2022","20-29","Greater Manchester South West","G6/G7","45","45","54200","54160"
"In post","2022","20-29","Greater Manchester South West","SEO/HEO","505","505","33630","33080"
"In post","2022","20-29","Greater Manchester South West","Unknown","50","50","24510","23170"
"In post","2022","20-29","Gwent Valleys","AA/AO","40","40","21830","20970"
"In post","2022","20-29","Gwent Valleys","EO","45","45","27660","27570"
"In post","2022","20-29","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Gwent Valleys","Unknown","20","20","24590","23170"
"In post","2022","20-29","Gwynedd","AA/AO","65","65","21590","21260"
"In post","2022","20-29","Gwynedd","EO","15","15","27500","27570"
"In post","2022","20-29","Gwynedd","Unknown","10","10","24500","24090"
"In post","2022","20-29","Hackney and Newham","AA/AO","40","35","25120","25110"
"In post","2022","20-29","Hackney and Newham","EO","415","415","30840","31020"
"In post","2022","20-29","Hackney and Newham","G6/G7","95","95","60850","60940"
"In post","2022","20-29","Hackney and Newham","SEO/HEO","380","380","38730","37930"
"In post","2022","20-29","Hackney and Newham","Unknown","30","30","27590","27060"
"In post","2022","20-29","Haringey and Islington","AA/AO","140","140","29680","30520"
"In post","2022","20-29","Haringey and Islington","EO","95","95","30610","31060"
"In post","2022","20-29","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Haringey and Islington","SEO/HEO","25","25","34790","34260"
"In post","2022","20-29","Haringey and Islington","Unknown","40","40","29000","27060"
"In post","2022","20-29","Harrow and Hillingdon","AA/AO","55","55","24860","25630"
"In post","2022","20-29","Harrow and Hillingdon","EO","195","190","29180","28670"
"In post","2022","20-29","Harrow and Hillingdon","SEO/HEO","30","30","35360","35050"
"In post","2022","20-29","Harrow and Hillingdon","Unknown","10","10","30360","27980"
"In post","2022","20-29","Hartlepool and Stockton-on-Tees","AA/AO","105","105","23090","23140"
"In post","2022","20-29","Hartlepool and Stockton-on-Tees","EO","45","40","27510","27570"
"In post","2022","20-29","Hartlepool and Stockton-on-Tees","SEO/HEO","10","10","28510","29060"
"In post","2022","20-29","Hartlepool and Stockton-on-Tees","Unknown","25","25","23980","23170"
"In post","2022","20-29","Heart of Essex","AA/AO","115","115","25500","26140"
"In post","2022","20-29","Heart of Essex","EO","70","70","29170","29290"
"In post","2022","20-29","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Heart of Essex","SEO/HEO","20","20","33390","30460"
"In post","2022","20-29","Heart of Essex","Unknown","35","35","24710","23170"
"In post","2022","20-29","Herefordshire, County of","AA/AO","25","25","23850","21170"
"In post","2022","20-29","Herefordshire, County of","EO","15","15","26910","26670"
"In post","2022","20-29","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Herefordshire, County of","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Hertfordshire CC","AA/AO","155","150","26240","24590"
"In post","2022","20-29","Hertfordshire CC","EO","125","120","29210","29290"
"In post","2022","20-29","Hertfordshire CC","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Hertfordshire CC","SEO/HEO","80","80","36870","37000"
"In post","2022","20-29","Hertfordshire CC","Unknown","40","40","26320","25190"
"In post","2022","20-29","Hounslow and Richmond upon Thames","AA/AO","210","205","27910","31020"
"In post","2022","20-29","Hounslow and Richmond upon Thames","EO","240","235","29470","28700"
"In post","2022","20-29","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Hounslow and Richmond upon Thames","SEO/HEO","100","100","34170","35050"
"In post","2022","20-29","Hounslow and Richmond upon Thames","Unknown","20","20","28990","27060"
"In post","2022","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","50","50","22550","21680"
"In post","2022","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","EO","50","50","28330","27570"
"In post","2022","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","20","20","39430","41750"
"In post","2022","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","60","60","22140","21730"
"In post","2022","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","30","30","28210","27570"
"In post","2022","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","15","15","33690","31580"
"In post","2022","20-29","Isle of Anglesey","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Isle of Anglesey","EO","5","5","[c]","[c]"
"In post","2022","20-29","Isle of Wight","AA/AO","90","90","24050","24430"
"In post","2022","20-29","Isle of Wight","EO","10","10","26410","27470"
"In post","2022","20-29","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","125","125","30420","30520"
"In post","2022","20-29","Kensington & Chelsea and Hammersmith & Fulham","EO","55","50","32530","31060"
"In post","2022","20-29","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Kensington & Chelsea and Hammersmith & Fulham","Unknown","15","15","29350","27060"
"In post","2022","20-29","Kent Thames Gateway","AA/AO","205","205","28080","29430"
"In post","2022","20-29","Kent Thames Gateway","EO","25","25","29650","29290"
"In post","2022","20-29","Kent Thames Gateway","SEO/HEO","10","10","33100","30810"
"In post","2022","20-29","Kent Thames Gateway","Unknown","15","15","25840","24770"
"In post","2022","20-29","Kingston upon Hull, City of","AA/AO","170","165","23070","22600"
"In post","2022","20-29","Kingston upon Hull, City of","EO","75","75","27050","27130"
"In post","2022","20-29","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Kingston upon Hull, City of","SEO/HEO","15","15","30610","30450"
"In post","2022","20-29","Kingston upon Hull, City of","Unknown","30","30","24480","23170"
"In post","2022","20-29","Lambeth","AA/AO","110","105","27700","25740"
"In post","2022","20-29","Lambeth","EO","330","325","33320","32260"
"In post","2022","20-29","Lambeth","G6/G7","25","25","54600","52610"
"In post","2022","20-29","Lambeth","SEO/HEO","195","195","37890","40070"
"In post","2022","20-29","Lambeth","Unknown","20","20","29070","27060"
"In post","2022","20-29","Lancaster and Wyre","AA/AO","90","90","22750","21260"
"In post","2022","20-29","Lancaster and Wyre","EO","35","35","27160","27570"
"In post","2022","20-29","Lancaster and Wyre","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Lancaster and Wyre","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Leeds","AA/AO","840","820","22340","21260"
