"Status","Year","Ethnicity","Organisation","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","The National Archives","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Transport Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Transport Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Health Security Agency","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Health Security Agency","Department of Health and Social Care","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Health Security Agency","Department of Health and Social Care","G6/G7","65","[c]","57240","53360"
"Leaver CS","2022","Unknown","UK Health Security Agency","Department of Health and Social Care","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Health Security Agency","Department of Health and Social Care","SEO/HEO","80","[c]","34700","32790"
"Leaver CS","2022","Unknown","UK Health Security Agency","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Hydrographic Office","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Hydrographic Office","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Hydrographic Office","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Hydrographic Office","Ministry of Defence","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Supreme Court","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Valuation Office Agency","HM Revenue and Customs","AA/AO","40","[c]","21640","22010"
"Leaver CS","2022","Unknown","Valuation Office Agency","HM Revenue and Customs","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Valuation Office Agency","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Valuation Office Agency","HM Revenue and Customs","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government (excl. agencies)","Welsh Government","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government (excl. agencies)","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government (excl. agencies)","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government (excl. agencies)","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Revenue Authority","Welsh Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Revenue Authority","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Accountant in Bankruptcy","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Accountant in Bankruptcy","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","AA/AO","75","[c]","22040","21300"
"Leaver CS","2022","White","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","EO","50","[c]","25730","25100"
"Leaver CS","2022","White","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SEO/HEO","65","[c]","37120","36520"
"Leaver CS","2022","White","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Attorney General's Office","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cabinet Office (excl. agencies)","Cabinet Office","AA/AO","35","[c]","21550","21050"
"Leaver CS","2022","White","Cabinet Office (excl. agencies)","Cabinet Office","EO","30","[c]","26910","27500"
"Leaver CS","2022","White","Cabinet Office (excl. agencies)","Cabinet Office","G6/G7","105","[c]","60480","58750"
"Leaver CS","2022","White","Cabinet Office (excl. agencies)","Cabinet Office","SCS level","30","[c]","95730","92500"
"Leaver CS","2022","White","Cabinet Office (excl. agencies)","Cabinet Office","SEO/HEO","90","[c]","37230","36730"
"Leaver CS","2022","White","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","Charity Commission","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","Charity Commission","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","Charity Commission","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Companies House","Department for Business, Energy and Industrial Strategy","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Companies House","Department for Business, Energy and Industrial Strategy","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Companies House","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Companies House","Department for Business, Energy and Industrial Strategy","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","Competition and Markets Authority","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","Competition and Markets Authority","G6/G7","30","[c]","63050","59690"
"Leaver CS","2022","White","Competition and Markets Authority","Competition and Markets Authority","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","Competition and Markets Authority","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Criminal Injuries Compensation Authority","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Criminal Injuries Compensation Authority","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Criminal Injuries Compensation Authority","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Crown Commercial Service","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Crown Commercial Service","Cabinet Office","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Crown Commercial Service","Cabinet Office","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Crown Commercial Service","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Crown Commercial Service","Cabinet Office","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Crown Office and Procurator Fiscal Service","Scottish Government","AA/AO","55","[c]","22430","23230"
"Leaver CS","2022","White","Crown Office and Procurator Fiscal Service","Scottish Government","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Crown Office and Procurator Fiscal Service","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Crown Office and Procurator Fiscal Service","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Crown Office and Procurator Fiscal Service","Scottish Government","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Crown Prosecution Service","Attorney General's Departments","AA/AO","85","[c]","22160","22200"
"Leaver CS","2022","White","Crown Prosecution Service","Attorney General's Departments","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Crown Prosecution Service","Attorney General's Departments","G6/G7","130","[c]","57910","55610"
"Leaver CS","2022","White","Crown Prosecution Service","Attorney General's Departments","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Crown Prosecution Service","Attorney General's Departments","SEO/HEO","35","[c]","36590","38000"
"Leaver CS","2022","White","Defence Electronics and Components Agency","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Defence Electronics and Components Agency","Ministry of Defence","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Defence Electronics and Components Agency","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Defence Electronics and Components Agency","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Defence Equipment and Support","Ministry of Defence","EO","215","[c]","22310","21230"
"Leaver CS","2022","White","Defence Equipment and Support","Ministry of Defence","G6/G7","70","[c]","58390","55760"
"Leaver CS","2022","White","Defence Equipment and Support","Ministry of Defence","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Defence Equipment and Support","Ministry of Defence","SEO/HEO","345","[c]","35070","33740"
"Leaver CS","2022","White","Defence Science and Technology Laboratory","Ministry of Defence","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Defence Science and Technology Laboratory","Ministry of Defence","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Defence Science and Technology Laboratory","Ministry of Defence","G6/G7","70","[c]","53300","50020"
"Leaver CS","2022","White","Defence Science and Technology Laboratory","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Defence Science and Technology Laboratory","Ministry of Defence","SEO/HEO","115","[c]","33330","30380"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6/G7","80","[c]","56700","53600"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO/HEO","75","[c]","37020","36790"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SEO/HEO","40","[c]","35280","34020"
"Leaver CS","2022","White","Department for Education (excl. agencies)","Department for Education","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Education (excl. agencies)","Department for Education","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Education (excl. agencies)","Department for Education","G6/G7","70","[c]","57920","56230"
"Leaver CS","2022","White","Department for Education (excl. agencies)","Department for Education","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Education (excl. agencies)","Department for Education","SEO/HEO","85","[c]","35970","36500"
"Leaver CS","2022","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G6/G7","55","[c]","[c]","[c]"
