"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Finance","Yorkshire and The Humber","Outside London","10","[c]","37130","36050"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Human Resources","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Human Resources","London","London","20","[c]","33700","34260"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Human Resources","North West (England)","Outside London","10","[c]","39660","34020"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Human Resources","South East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Human Resources","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Human Resources","West Midlands (England)","Outside London","10","[c]","30120","29070"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Human Resources","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Knowledge and Information Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Knowledge and Information Management","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Knowledge and Information Management","West Midlands (England)","Outside London","20","[c]","21540","20970"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Legal","London","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","East Midlands (England)","Outside London","10","[c]","25740","25120"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","London","London","140","[c]","33300","28950"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","North West (England)","Outside London","15","[c]","36680","36050"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","West Midlands (England)","Outside London","15","[c]","23940","20970"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Yorkshire and The Humber","Outside London","15","[c]","36390","30450"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Operational Research","London","London","10","[c]","31790","31000"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Operational Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Policy","London","London","55","[c]","37050","34260"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Policy","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Project Delivery","London","London","10","[c]","32630","34260"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Project Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Project Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Project Delivery","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Property","London","London","10","[c]","51580","54270"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Property","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Property","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Property","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Property","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Security","London","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Security","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Social Research","London","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Social Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Statistics","London","London","15","[c]","30530","28950"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Statistics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Statistics","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Commercial","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Communications","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Digital, Data and Technology","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Digital, Data and Technology","London","London","15","[c]","48420","40170"
"New entrant CS","2022","National Crime Agency","Digital, Data and Technology","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Digital, Data and Technology","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Digital, Data and Technology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Finance","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Finance","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Human Resources","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Human Resources","London","London","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Human Resources","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Legal","London","London","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Operational Delivery","East Midlands (England)","Outside London","15","[c]","34820","34140"
"New entrant CS","2022","National Crime Agency","Operational Delivery","East of England","Outside London","20","[c]","32880","34140"
"New entrant CS","2022","National Crime Agency","Operational Delivery","London","London","130","[c]","39920","37560"
"New entrant CS","2022","National Crime Agency","Operational Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Operational Delivery","North West (England)","Outside London","85","[c]","32960","32770"
"New entrant CS","2022","National Crime Agency","Operational Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Operational Delivery","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Operational Delivery","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Operational Delivery","South East (England)","Outside London","35","[c]","34960","37560"
"New entrant CS","2022","National Crime Agency","Operational Delivery","South West (England)","Outside London","35","[c]","34330","32770"
"New entrant CS","2022","National Crime Agency","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Operational Delivery","Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Operational Delivery","West Midlands (England)","Outside London","45","[c]","33240","32770"
"New entrant CS","2022","National Crime Agency","Operational Delivery","Yorkshire and The Humber","Outside London","25","[c]","34580","34140"
"New entrant CS","2022","National Crime Agency","Project Delivery","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Project Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
